"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Human Resources","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Devon CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Dorset CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Durham CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Durham CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Greater Manchester South East","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Lambeth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Lancaster and Wyre","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Liverpool","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Monmouthshire and Newport","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Portsmouth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Shropshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Suffolk","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Suffolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Swansea","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Swansea","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Swansea","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Westminster","EO","10","[c]","27620","27350"
"Leaver Dept.","2021","Human Resources","Westminster","G6/G7","35","[c]","57970","57340"
"Leaver Dept.","2021","Human Resources","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Westminster","SEO/HEO","60","[c]","35810","33640"
"Leaver Dept.","2021","Human Resources","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Wirral","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Wirral","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Worcestershire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Worcestershire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Worcestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","York","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","York","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","York","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Buckinghamshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Croydon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","East Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Liverpool","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Solihull","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Westminster","SEO/HEO","20","[c]","37900","37640"
"Leaver Dept.","2021","Internal Audit","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Overseas","G6/G7","25","[c]","57260","55630"
"Leaver Dept.","2021","International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Overseas","SEO/HEO","10","[c]","35080","34290"
"Leaver Dept.","2021","International Trade","Westminster","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Westminster","G6/G7","30","[c]","53830","51970"
"Leaver Dept.","2021","International Trade","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Westminster","SEO/HEO","45","[c]","35640","37410"
"Leaver Dept.","2021","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Sefton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Westminster","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Westminster","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Bournemouth and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Lambeth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Sefton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Westminster","G6/G7","55","[c]","58640","57690"
"Leaver Dept.","2021","Legal","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Westminster","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Worcestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","York","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Angus and Dundee City","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Barking & Dagenham and Havering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Barnet","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Barnsley, Doncaster and Rotherham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Bedford","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Bedford","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Belfast","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Belfast","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Birmingham","AA/AO","70","[c]","20160","19930"
"Leaver Dept.","2021","Operational Delivery","Birmingham","EO","40","[c]","23300","22570"
"Leaver Dept.","2021","Operational Delivery","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Birmingham","SEO/HEO","15","[c]","30640","29960"
"Leaver Dept.","2021","Operational Delivery","Birmingham","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Blackpool","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Blackpool","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Bradford","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Bradford","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Breckland and South Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Brent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Brent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Bridgend and Neath Port Talbot","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Brighton and Hove","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Bristol, City of","AA/AO","20","[c]","19590","19930"
"Leaver Dept.","2021","Operational Delivery","Bristol, City of","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Bristol, City of","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Buckinghamshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Cambridgeshire CC","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Camden and City of London","AA/AO","15","[c]","22540","22680"
"Leaver Dept.","2021","Operational Delivery","Camden and City of London","EO","10","[c]","26980","26410"
"Leaver Dept.","2021","Operational Delivery","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Camden and City of London","SEO/HEO","15","[c]","34360","34410"
"Leaver Dept.","2021","Operational Delivery","Cardiff and Vale of Glamorgan","AA/AO","20","[c]","20180","20700"
"Leaver Dept.","2021","Operational Delivery","Cardiff and Vale of Glamorgan","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Cardiff and Vale of Glamorgan","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Cheshire East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Cheshire East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Chorley and West Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","City of Edinburgh","AA/AO","15","[c]","22000","21180"
