"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Digital, Data and Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","SEO/HEO","Heterosexual / straight","45","[c]","38740","37890"
"Leaver CS","2021","Unknown","Medicine","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","AA/AO","Heterosexual / straight","220","[c]","21430","21430"
"Leaver CS","2021","Unknown","Operational Delivery","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","EO","Heterosexual / straight","200","[c]","26900","26930"
"Leaver CS","2021","Unknown","Operational Delivery","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","EO","Undeclared","45","[c]","27620","27370"
"Leaver CS","2021","Unknown","Operational Delivery","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","SEO/HEO","Heterosexual / straight","75","[c]","36650","36370"
"Leaver CS","2021","Unknown","Operational Delivery","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","AA/AO","Heterosexual / straight","325","[c]","20600","20920"
"Leaver CS","2021","Unknown","Other","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","AA/AO","Undeclared","55","[c]","20800","20920"
"Leaver CS","2021","Unknown","Other","AA/AO","Unknown","40","[c]","20610","20920"
"Leaver CS","2021","Unknown","Other","EO","Heterosexual / straight","205","[c]","29500","29930"
"Leaver CS","2021","Unknown","Other","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","EO","Undeclared","30","[c]","28760","28650"
"Leaver CS","2021","Unknown","Other","EO","Unknown","50","[c]","29070","29930"
"Leaver CS","2021","Unknown","Other","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","SEO/HEO","Heterosexual / straight","130","[c]","36630","36460"
"Leaver CS","2021","Unknown","Other","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","SEO/HEO","Unknown","60","[c]","36210","36460"
"Leaver CS","2021","Unknown","Other","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","Unknown","Unknown","145","[c]","35110","32400"
"Leaver CS","2021","Unknown","Planning","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","G6/G7","Heterosexual / straight","45","[c]","60520","57600"
"Leaver CS","2021","Unknown","Policy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","SEO/HEO","Heterosexual / straight","75","[c]","37710","37410"
"Leaver CS","2021","Unknown","Policy","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","AA/AO","Heterosexual / straight","30","[c]","21300","21740"
"Leaver CS","2021","Unknown","Science and Engineering","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AA/AO","Heterosexual / straight","1395","[c]","21330","21010"
"Leaver CS","2021","Unknown","Unknown","AA/AO","LGBO","85","[c]","21680","21010"
"Leaver CS","2021","Unknown","Unknown","AA/AO","Undeclared","155","[c]","21150","21010"
"Leaver CS","2021","Unknown","Unknown","AA/AO","Unknown","3245","[c]","21160","21010"
"Leaver CS","2021","Unknown","Unknown","EO","Heterosexual / straight","1070","[c]","27730","27570"
"Leaver CS","2021","Unknown","Unknown","EO","LGBO","65","[c]","27550","27570"
"Leaver CS","2021","Unknown","Unknown","EO","Undeclared","150","[c]","27690","27570"
"Leaver CS","2021","Unknown","Unknown","EO","Unknown","2110","[c]","28190","27570"
"Leaver CS","2021","Unknown","Unknown","G6/G7","Heterosexual / straight","175","[c]","60620","60560"
"Leaver CS","2021","Unknown","Unknown","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6/G7","Undeclared","30","[c]","63650","64940"
"Leaver CS","2021","Unknown","Unknown","G6/G7","Unknown","535","[c]","61520","60550"
"Leaver CS","2021","Unknown","Unknown","SCS level","Heterosexual / straight","40","[c]","90770","83230"
"Leaver CS","2021","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SCS level","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","Heterosexual / straight","425","[c]","36330","35110"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","Undeclared","60","[c]","36050","34290"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","Unknown","1435","[c]","36110","35310"
"Leaver CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","360","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinarian","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinarian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinarian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Digital, Data and Technology","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Digital, Data and Technology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Digital, Data and Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","SEO/HEO","Heterosexual / straight","35","[c]","33520","32630"
"Leaver Dept.","2021","Analysis","Economics","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Intelligence Analysis","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Intelligence Analysis","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
