"Status","Year","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Knowledge and Information Management","South West (England)","10","[c]","38260","32830"
"Leaver Dept.","2021","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","85","[c]","57990","57690"
"Leaver Dept.","2021","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","East Midlands (England)","105","[c]","22260","21170"
"Leaver Dept.","2021","Operational Delivery","East of England","60","[c]","26700","25220"
"Leaver Dept.","2021","Operational Delivery","London","535","[c]","37410","31080"
"Leaver Dept.","2021","Operational Delivery","North East (England)","85","[c]","24770","21430"
"Leaver Dept.","2021","Operational Delivery","North West (England)","250","[c]","24740","22720"
"Leaver Dept.","2021","Operational Delivery","Northern Ireland","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Scotland","110","[c]","27860","24130"
"Leaver Dept.","2021","Operational Delivery","South East (England)","175","[c]","26380","23520"
"Leaver Dept.","2021","Operational Delivery","South West (England)","105","[c]","27760","21510"
"Leaver Dept.","2021","Operational Delivery","Unknown","15","[c]","46910","40600"
"Leaver Dept.","2021","Operational Delivery","Wales","180","[c]","26720","21590"
"Leaver Dept.","2021","Operational Delivery","West Midlands (England)","220","[c]","23330","21050"
"Leaver Dept.","2021","Operational Delivery","Yorkshire and The Humber","135","[c]","26460","24110"
"Leaver Dept.","2021","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","London","30","[c]","45780","40700"
"Leaver Dept.","2021","Operational Research","South East (England)","10","[c]","32200","28650"
"Leaver Dept.","2021","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East of England","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","London","135","[c]","41250","32120"
"Leaver Dept.","2021","Other","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","North West (England)","10","[c]","27800","25360"
"Leaver Dept.","2021","Other","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Scotland","20","[c]","33050","24900"
"Leaver Dept.","2021","Other","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","South West (England)","85","[c]","34860","29210"
"Leaver Dept.","2021","Other","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Yorkshire and The Humber","10","[c]","31440","26640"
"Leaver Dept.","2021","Planning","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","1455","[c]","45070","39910"
"Leaver Dept.","2021","Policy","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North West (England)","20","[c]","39330","36340"
"Leaver Dept.","2021","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South East (England)","20","[c]","37920","32840"
"Leaver Dept.","2021","Policy","South West (England)","35","[c]","41210","36520"
"Leaver Dept.","2021","Policy","Unknown","20","[c]","50440","51710"
"Leaver Dept.","2021","Policy","Wales","30","[c]","33480","32750"
"Leaver Dept.","2021","Policy","West Midlands (England)","25","[c]","37600","35600"
"Leaver Dept.","2021","Policy","Yorkshire and The Humber","50","[c]","36150","36050"
"Leaver Dept.","2021","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","130","[c]","48370","44940"
"Leaver Dept.","2021","Project Delivery","North East (England)","10","[c]","37490","36450"
"Leaver Dept.","2021","Project Delivery","North West (England)","20","[c]","43780","43020"
"Leaver Dept.","2021","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","15","[c]","40880","33930"
"Leaver Dept.","2021","Project Delivery","South East (England)","15","[c]","49430","40580"
"Leaver Dept.","2021","Project Delivery","South West (England)","155","[c]","36730","32860"
"Leaver Dept.","2021","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wales","10","[c]","46940","49070"
"Leaver Dept.","2021","Project Delivery","West Midlands (England)","15","[c]","40170","33300"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","20","[c]","39200","35950"
"Leaver Dept.","2021","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","15","[c]","50540","56360"
"Leaver Dept.","2021","Property","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","London","20","[c]","44050","41520"
"Leaver Dept.","2021","Science and Engineering","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","South East (England)","10","[c]","33310","28650"
"Leaver Dept.","2021","Science and Engineering","South West (England)","85","[c]","34420","32360"
"Leaver Dept.","2021","Science and Engineering","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","London","25","[c]","42000","35070"
"Leaver Dept.","2021","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","London","30","[c]","38790","34930"
"Leaver Dept.","2021","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","London","70","[c]","41360","35930"
"Leaver Dept.","2021","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","South West (England)","15","[c]","34790","32010"
"Leaver Dept.","2021","Statistics","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","115","[c]","26780","27570"
"Leaver Dept.","2021","Unknown","East of England","65","[c]","30080","29290"
"Leaver Dept.","2021","Unknown","London","2010","[c]","44010","38470"
"Leaver Dept.","2021","Unknown","North East (England)","465","[c]","26430","26120"
"Leaver Dept.","2021","Unknown","North West (England)","665","[c]","29220","27570"
"Leaver Dept.","2021","Unknown","Northern Ireland","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","415","[c]","28680","27570"
"Leaver Dept.","2021","Unknown","South East (England)","115","[c]","28440","27570"
"Leaver Dept.","2021","Unknown","South West (England)","135","[c]","28690","27570"
"Leaver Dept.","2021","Unknown","Unknown","655","[c]","34440","32000"
"Leaver Dept.","2021","Unknown","Wales","205","[c]","27220","27570"
"Leaver Dept.","2021","Unknown","West Midlands (England)","205","[c]","26300","27570"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","350","[c]","33860","31640"
"New entrant CS","2021","Commercial","East Midlands (England)","10","[c]","28160","21050"
"New entrant CS","2021","Commercial","East of England","20","[c]","30710","30870"
"New entrant CS","2021","Commercial","London","115","[c]","45280","40650"
"New entrant CS","2021","Commercial","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","45","[c]","35660","35900"
"New entrant CS","2021","Commercial","Scotland","20","[c]","27930","27080"
"New entrant CS","2021","Commercial","South East (England)","40","[c]","32400","26670"
"New entrant CS","2021","Commercial","South West (England)","110","[c]","34140","33000"
"New entrant CS","2021","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wales","20","[c]","35970","35410"
"New entrant CS","2021","Commercial","West Midlands (England)","25","[c]","34980","34800"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","55","[c]","34360","29360"
"New entrant CS","2021","Communications","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","15","[c]","29180","27200"
"New entrant CS","2021","Communications","London","305","[c]","38040","33210"
"New entrant CS","2021","Communications","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North West (England)","15","[c]","25720","25000"
"New entrant CS","2021","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","25","[c]","31780","29540"
"New entrant CS","2021","Communications","South West (England)","25","[c]","32800","30090"
"New entrant CS","2021","Communications","Wales","25","[c]","34260","30020"
"New entrant CS","2021","Communications","West Midlands (England)","20","[c]","36110","30090"
"New entrant CS","2021","Communications","Yorkshire and The Humber","25","[c]","38690","30190"
"New entrant CS","2021","Corporate Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","30","[c]","33870","30720"
"New entrant CS","2021","Counter Fraud","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","East Midlands (England)","55","[c]","35090","31810"
"New entrant CS","2021","Digital, Data and Technology","East of England","60","[c]","32610","29180"
"New entrant CS","2021","Digital, Data and Technology","London","570","[c]","47960","43530"
"New entrant CS","2021","Digital, Data and Technology","North East (England)","45","[c]","34820","31810"
"New entrant CS","2021","Digital, Data and Technology","North West (England)","160","[c]","40420","36620"
"New entrant CS","2021","Digital, Data and Technology","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Scotland","50","[c]","39010","38630"
"New entrant CS","2021","Digital, Data and Technology","South East (England)","135","[c]","39700","35900"
"New entrant CS","2021","Digital, Data and Technology","South West (England)","300","[c]","35430","32060"
"New entrant CS","2021","Digital, Data and Technology","Wales","210","[c]","34760","30730"
"New entrant CS","2021","Digital, Data and Technology","West Midlands (England)","125","[c]","39580","36500"
"New entrant CS","2021","Digital, Data and Technology","Yorkshire and The Humber","130","[c]","40830","38390"
"New entrant CS","2021","Economics","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","London","400","[c]","32680","32540"
"New entrant CS","2021","Economics","North West (England)","10","[c]","32460","31810"
"New entrant CS","2021","Economics","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Economics","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Wales","40","[c]","22650","19130"
"New entrant CS","2021","Economics","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Yorkshire and The Humber","10","[c]","27150","23440"
"New entrant CS","2021","Finance","East Midlands (England)","15","[c]","29840","25980"
"New entrant CS","2021","Finance","East of England","15","[c]","30720","33000"
"New entrant CS","2021","Finance","London","250","[c]","41730","35400"
"New entrant CS","2021","Finance","North East (England)","20","[c]","33040","31810"
"New entrant CS","2021","Finance","North West (England)","40","[c]","33790","31410"
"New entrant CS","2021","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","35","[c]","26530","20140"
"New entrant CS","2021","Finance","South East (England)","65","[c]","33530","30600"
"New entrant CS","2021","Finance","South West (England)","115","[c]","30430","25000"
"New entrant CS","2021","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Wales","35","[c]","30790","23050"
"New entrant CS","2021","Finance","West Midlands (England)","45","[c]","41880","38630"
"New entrant CS","2021","Finance","Yorkshire and The Humber","70","[c]","32990","28970"
"New entrant CS","2021","Human Resources","East Midlands (England)","25","[c]","38450","31810"
"New entrant CS","2021","Human Resources","East of England","15","[c]","22080","20500"
"New entrant CS","2021","Human Resources","London","245","[c]","37920","32640"
"New entrant CS","2021","Human Resources","North East (England)","10","[c]","33110","31900"
"New entrant CS","2021","Human Resources","North West (England)","120","[c]","30320","26270"
"New entrant CS","2021","Human Resources","Scotland","35","[c]","26480","21720"
"New entrant CS","2021","Human Resources","South East (England)","40","[c]","29350","26680"
"New entrant CS","2021","Human Resources","South West (England)","115","[c]","31220","26670"
"New entrant CS","2021","Human Resources","Wales","45","[c]","34590","29540"
"New entrant CS","2021","Human Resources","West Midlands (England)","20","[c]","34080","29750"
"New entrant CS","2021","Human Resources","Yorkshire and The Humber","45","[c]","33770","28970"
"New entrant CS","2021","Inspector of Education and Training","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","East of England","10","[c]","68460","75500"
"New entrant CS","2021","Inspector of Education and Training","London","25","[c]","62940","70500"
"New entrant CS","2021","Inspector of Education and Training","North West (England)","15","[c]","59810","51360"
"New entrant CS","2021","Inspector of Education and Training","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","West Midlands (England)","10","[c]","53930","51360"
"New entrant CS","2021","Inspector of Education and Training","Yorkshire and The Humber","20","[c]","67570","70500"
"New entrant CS","2021","Intelligence Analysis","East Midlands (England)","10","[c]","27050","26670"
"New entrant CS","2021","Intelligence Analysis","East of England","15","[c]","27230","26350"
"New entrant CS","2021","Intelligence Analysis","London","80","[c]","46520","53360"
"New entrant CS","2021","Intelligence Analysis","North West (England)","15","[c]","27550","24880"
"New entrant CS","2021","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","South East (England)","10","[c]","26270","24880"
"New entrant CS","2021","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Yorkshire and The Humber","15","[c]","35420","32790"
"New entrant CS","2021","Internal Audit","London","15","[c]","49880","47290"
"New entrant CS","2021","Internal Audit","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","London","110","[c]","33050","31800"
"New entrant CS","2021","International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","South East (England)","20","[c]","33330","31800"
"New entrant CS","2021","International Trade","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","East Midlands (England)","15","[c]","39420","40830"
"New entrant CS","2021","Knowledge and Information Management","East of England","10","[c]","31970","31730"
"New entrant CS","2021","Knowledge and Information Management","London","50","[c]","35340","32540"
"New entrant CS","2021","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","South East (England)","15","[c]","26370","20920"
"New entrant CS","2021","Knowledge and Information Management","South West (England)","45","[c]","29800","28500"
"New entrant CS","2021","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Wales","15","[c]","25730","25030"
"New entrant CS","2021","Knowledge and Information Management","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Yorkshire and The Humber","10","[c]","29500","28990"
"New entrant CS","2021","Legal","East Midlands (England)","45","[c]","38920","38000"
"New entrant CS","2021","Legal","East of England","45","[c]","36700","38000"
"New entrant CS","2021","Legal","London","405","[c]","46000","50500"
"New entrant CS","2021","Legal","North East (England)","30","[c]","38670","38000"
"New entrant CS","2021","Legal","North West (England)","80","[c]","40820","38550"
"New entrant CS","2021","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","40","[c]","36530","33550"
"New entrant CS","2021","Legal","South East (England)","75","[c]","41620","45260"
"New entrant CS","2021","Legal","South West (England)","45","[c]","40090","38000"
"New entrant CS","2021","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","25","[c]","39080","38000"
"New entrant CS","2021","Legal","West Midlands (England)","65","[c]","39720","38000"
"New entrant CS","2021","Legal","Yorkshire and The Humber","65","[c]","35520","34490"
"New entrant CS","2021","Medicine","East Midlands (England)","35","[c]","44640","37890"
"New entrant CS","2021","Medicine","East of England","30","[c]","52180","37280"
"New entrant CS","2021","Medicine","London","50","[c]","74130","82100"
"New entrant CS","2021","Medicine","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","North West (England)","20","[c]","50820","37890"
"New entrant CS","2021","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Scotland","10","[c]","48220","33780"
"New entrant CS","2021","Medicine","South East (England)","85","[c]","46380","34840"
"New entrant CS","2021","Medicine","South West (England)","70","[c]","46560","37890"
"New entrant CS","2021","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Wales","20","[c]","60910","68820"
"New entrant CS","2021","Medicine","West Midlands (England)","25","[c]","47640","40580"
"New entrant CS","2021","Medicine","Yorkshire and The Humber","30","[c]","48230","37890"
"New entrant CS","2021","Operational Delivery","East Midlands (England)","955","[c]","22930","22350"
"New entrant CS","2021","Operational Delivery","East of England","1180","[c]","24150","22850"
"New entrant CS","2021","Operational Delivery","London","3480","[c]","30810","28330"
"New entrant CS","2021","Operational Delivery","North East (England)","620","[c]","23120","22350"
"New entrant CS","2021","Operational Delivery","North West (England)","1600","[c]","24360","22350"
"New entrant CS","2021","Operational Delivery","Northern Ireland","145","[c]","23640","20140"
"New entrant CS","2021","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Scotland","725","[c]","22900","20810"
"New entrant CS","2021","Operational Delivery","South East (England)","1990","[c]","25180","24240"
"New entrant CS","2021","Operational Delivery","South West (England)","1350","[c]","25110","22830"
"New entrant CS","2021","Operational Delivery","Unknown","30","[c]","30090","24880"
"New entrant CS","2021","Operational Delivery","Wales","1250","[c]","22770","21590"
"New entrant CS","2021","Operational Delivery","West Midlands (England)","1450","[c]","24500","22850"
"New entrant CS","2021","Operational Delivery","Yorkshire and The Humber","1245","[c]","23760","22350"
"New entrant CS","2021","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","80","[c]","35260","35050"
"New entrant CS","2021","Operational Research","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Yorkshire and The Humber","10","[c]","26670","27330"
"New entrant CS","2021","Other","East Midlands (England)","50","[c]","24590","20710"
"New entrant CS","2021","Other","East of England","85","[c]","22680","20920"
"New entrant CS","2021","Other","London","600","[c]","33930","28650"
"New entrant CS","2021","Other","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","North West (England)","60","[c]","30030","24880"
"New entrant CS","2021","Other","Northern Ireland","10","[c]","22230","21430"
"New entrant CS","2021","Other","Overseas","20","[c]","36070","33000"
"New entrant CS","2021","Other","Scotland","245","[c]","25320","23450"
"New entrant CS","2021","Other","South East (England)","240","[c]","25890","21000"
"New entrant CS","2021","Other","South West (England)","300","[c]","26450","20920"
"New entrant CS","2021","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Wales","30","[c]","24460","20920"
"New entrant CS","2021","Other","West Midlands (England)","85","[c]","24570","20920"
"New entrant CS","2021","Other","Yorkshire and The Humber","95","[c]","23330","20920"
"New entrant CS","2021","Planning","London","15","[c]","38100","30540"
"New entrant CS","2021","Planning","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Midlands (England)","20","[c]","34220","30190"
"New entrant CS","2021","Policy","East of England","25","[c]","31490","29320"
"New entrant CS","2021","Policy","London","2515","[c]","38150","33570"
