"Status","Year","Function_of_post","Organisation","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","10","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Hampshire and Isle of Wight","Male","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","Female","10","10","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","Male","20","20","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Kent","Female","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","Female","10","10","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","Female","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","Female","15","15","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","Male","15","15","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","Female","10","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","Male","10","10","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","Female","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","Female","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","Male","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","Female","20","20","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","Male","30","30","55380","54210"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","Female","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","Female","10","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","Female","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","Male","5","5","[c]","[c]"
"In post","2021","Property","Department for International Trade","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for International Trade","Inner London - West","Male","5","5","[c]","[c]"
"In post","2021","Property","Department for International Trade","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for International Trade","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Transport (excl. agencies)","Inner London - West","Female","5","5","[c]","[c]"
"In post","2021","Property","Department for Transport (excl. agencies)","Inner London - West","Male","10","10","[c]","[c]"
"In post","2021","Property","Department for Transport (excl. agencies)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Transport (excl. agencies)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department of Health and Social Care (excl. agencies)","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department of Health and Social Care (excl. agencies)","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department of Health and Social Care (excl. agencies)","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department of Health and Social Care (excl. agencies)","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department of Health and Social Care (excl. agencies)","West Yorkshire","Female","5","5","[c]","[c]"
"In post","2021","Property","Department of Health and Social Care (excl. agencies)","West Yorkshire","Male","10","10","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Licensing Agency","West Wales and The Valleys","Female","30","25","29400","26780"
"In post","2021","Property","Driver and Vehicle Licensing Agency","West Wales and The Valleys","Male","25","25","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","Female","10","10","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","Male","10","10","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","10","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","10","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","Male","5","5","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","West Wales and The Valleys","Female","5","5","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","West Wales and The Valleys","Male","5","5","[c]","[c]"
"In post","2021","Property","Education and Skills Funding Agency","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Education and Skills Funding Agency","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","ESTYN","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","ESTYN","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","Female","30","30","34920","28170"
"In post","2021","Property","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","Male","150","150","36070","34770"
"In post","2021","Property","FCDO Services","Inner London - West","Female","15","15","[c]","[c]"
"In post","2021","Property","FCDO Services","Inner London - West","Male","50","50","48460","45490"
"In post","2021","Property","FCDO Services","Overseas","Female","10","10","[c]","[c]"
"In post","2021","Property","FCDO Services","Overseas","Male","120","120","40940","40330"
"In post","2021","Property","Food Standards Agency","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Food Standards Agency","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Food Standards Agency","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Food Standards Agency","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Foreign, Commonwealth and Development Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Foreign, Commonwealth and Development Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Foreign, Commonwealth and Development Office (excl. agencies)","Inner London - West","Female","25","25","[c]","[c]"
"In post","2021","Property","Foreign, Commonwealth and Development Office (excl. agencies)","Inner London - West","Male","45","45","57700","61090"
"In post","2021","Property","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Forestry and Land Scotland","Eastern Scotland","Female","60","55","30590","28120"
"In post","2021","Property","Forestry and Land Scotland","Eastern Scotland","Male","125","125","31730","30160"
"In post","2021","Property","Forestry and Land Scotland","Highlands and Islands","Female","75","70","29120","28120"
"In post","2021","Property","Forestry and Land Scotland","Highlands and Islands","Male","205","200","29890","28120"
"In post","2021","Property","Forestry and Land Scotland","North Eastern Scotland","Female","15","15","[c]","[c]"
"In post","2021","Property","Forestry and Land Scotland","North Eastern Scotland","Male","50","50","31180","30160"
"In post","2021","Property","Forestry and Land Scotland","Southern Scotland","Female","35","35","29630","28120"
"In post","2021","Property","Forestry and Land Scotland","Southern Scotland","Male","140","135","30270","28120"
"In post","2021","Property","Forestry and Land Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Forestry and Land Scotland","West Central Scotland","Male","5","5","[c]","[c]"
"In post","2021","Property","Government Property Agency","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Government Property Agency","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Government Property Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Government Property Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Government Property Agency","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Government Property Agency","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Government Property Agency","Inner London - West","Female","5","5","[c]","[c]"
"In post","2021","Property","Government Property Agency","Inner London - West","Male","10","10","[c]","[c]"
"In post","2021","Property","Government Property Agency","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Government Property Agency","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Government Property Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Government Property Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Government Property Agency","West Midlands","Female","5","5","[c]","[c]"
"In post","2021","Property","Government Property Agency","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Government Property Agency","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Government Property Agency","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Health and Safety Executive","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Health and Safety Executive","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Health and Safety Executive","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Health and Safety Executive","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Health and Safety Executive","Merseyside","Female","5","5","[c]","[c]"
"In post","2021","Property","Health and Safety Executive","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Health and Safety Executive","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Health and Safety Executive","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Greater Manchester","Male","5","5","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Inner London - West","Female","5","5","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Inner London - West","Male","20","20","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Land Registry","Derbyshire and Nottinghamshire","Female","5","5","[c]","[c]"
"In post","2021","Property","HM Land Registry","Derbyshire and Nottinghamshire","Male","5","5","[c]","[c]"
"In post","2021","Property","HM Land Registry","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Land Registry","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Land Registry","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Land Registry","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Land Registry","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Land Registry","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Land Registry","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Land Registry","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Land Registry","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Land Registry","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Land Registry","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Land Registry","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Female","45","45","42120","38630"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Male","45","45","46530","42520"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Eastern Scotland","Male","10","10","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5","5","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Greater Manchester","Male","5","5","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Inner London - East","Female","5","5","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Inner London - East","Male","5","5","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Inner London - West","Female","5","5","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Inner London - West","Male","5","5","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Merseyside","Female","15","10","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Merseyside","Male","5","5","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","Female","15","10","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","Male","20","20","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","Male","5","5","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","West Midlands","Male","10","10","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","West Yorkshire","Female","5","5","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Treasury (excl. agencies)","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Treasury (excl. agencies)","Inner London - West","Male","5","5","[c]","[c]"
"In post","2021","Property","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Female","10","10","[c]","[c]"
"In post","2021","Property","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Male","10","10","[c]","[c]"
"In post","2021","Property","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Medicines and Healthcare Products Regulatory Agency","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Medicines and Healthcare Products Regulatory Agency","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Property","Met Office","Devon","Female","15","15","[c]","[c]"
"In post","2021","Property","Met Office","Devon","Male","10","10","[c]","[c]"
"In post","2021","Property","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Female","10","10","[c]","[c]"
"In post","2021","Property","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Male","10","10","[c]","[c]"
"In post","2021","Property","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Female","55","50","28520","26670"
"In post","2021","Property","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Male","75","75","29310","28770"
"In post","2021","Property","Ministry of Defence (excl. agencies)","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ministry of Defence (excl. agencies)","Cheshire","Male","[c]","[c]","[c]","[c]"
