"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Mixed","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","East of England","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","London","75","[c]","35580","31060"
"Leaver CS","2021","Mixed","Unknown","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","North West (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","South East (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Yorkshire and The Humber","15","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Debt","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Wales","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Wales","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","East Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","East of England","65","[c]","31960","32900"
"Leaver CS","2021","Undeclared","No function","London","110","[c]","34430","26410"
"Leaver CS","2021","Undeclared","No function","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","North West (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Scotland","30","[c]","32170","28410"
"Leaver CS","2021","Undeclared","No function","South East (England)","70","[c]","25130","19130"
"Leaver CS","2021","Undeclared","No function","South West (England)","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Wales","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Yorkshire and The Humber","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","South West (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","East Midlands (England)","40","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","East of England","65","[c]","28290","26670"
"Leaver CS","2021","Undeclared","Unknown","London","125","[c]","38040","31880"
"Leaver CS","2021","Undeclared","Unknown","North East (England)","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","North West (England)","65","[c]","25660","26890"
"Leaver CS","2021","Undeclared","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Scotland","50","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","South East (England)","70","[c]","28970","27570"
"Leaver CS","2021","Undeclared","Unknown","South West (England)","50","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Wales","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","West Midlands (England)","60","[c]","24030","21810"
