"Status","Year","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Ministry of Defence","Digital, Data and Technology","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Digital, Data and Technology","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Digital, Data and Technology","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","Heterosexual / straight","65","[c]","35550","33280"
"Leaver CS","2021","Ministry of Defence","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","Heterosexual / straight","75","[c]","36410","26670"
"Leaver CS","2021","Ministry of Defence","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Intelligence Analysis","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Intelligence Analysis","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Intelligence Analysis","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Knowledge and Information Management","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Knowledge and Information Management","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","Heterosexual / straight","120","[c]","41210","34040"
"Leaver CS","2021","Ministry of Defence","Medicine","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","Unknown","50","[c]","40870","33180"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","Heterosexual / straight","80","[c]","30680","26930"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Research","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Research","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Research","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Research","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Other","Heterosexual / straight","735","[c]","27340","25710"
"Leaver CS","2021","Ministry of Defence","Other","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Other","Undeclared","110","[c]","26050","22460"
"Leaver CS","2021","Ministry of Defence","Other","Unknown","285","[c]","31820","30180"
"Leaver CS","2021","Ministry of Defence","Policy","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Policy","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Project Delivery","Heterosexual / straight","220","[c]","40910","37640"
"Leaver CS","2021","Ministry of Defence","Project Delivery","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Project Delivery","Undeclared","35","[c]","40440","39540"
"Leaver CS","2021","Ministry of Defence","Project Delivery","Unknown","40","[c]","27940","26830"
"Leaver CS","2021","Ministry of Defence","Property","Heterosexual / straight","100","[c]","30230","32430"
"Leaver CS","2021","Ministry of Defence","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Property","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Property","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Science and Engineering","Heterosexual / straight","260","[c]","31740","28650"
"Leaver CS","2021","Ministry of Defence","Science and Engineering","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Science and Engineering","Undeclared","40","[c]","37520","37280"
"Leaver CS","2021","Ministry of Defence","Science and Engineering","Unknown","60","[c]","30630","26940"
"Leaver CS","2021","Ministry of Defence","Security","Heterosexual / straight","230","[c]","29420","26390"
"Leaver CS","2021","Ministry of Defence","Security","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Security","Undeclared","40","[c]","36740","39070"
"Leaver CS","2021","Ministry of Defence","Security","Unknown","75","[c]","27280","24070"
"Leaver CS","2021","Ministry of Defence","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Heterosexual / straight","45","[c]","32260","27920"
"Leaver CS","2021","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Planning","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Planning Inspectors","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Planning Inspectors","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Policy","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Policy","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Policy","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Commercial","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Digital, Data and Technology","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Digital, Data and Technology","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Finance","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Finance","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Human Resources","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","Heterosexual / straight","50","[c]","44070","45070"
"Leaver CS","2021","Ministry of Justice","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","Heterosexual / straight","2835","[c]","22820","20100"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","LGBO","180","[c]","21840","19930"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","Undeclared","385","[c]","22150","20100"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","Unknown","1680","[c]","22120","19930"
"Leaver CS","2021","Ministry of Justice","Operational Research","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Policy","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Policy","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Policy","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Project Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Property","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Psychology","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Psychology","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Psychology","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Security","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","Heterosexual / straight","190","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Digital, Data and Technology","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Human Resources","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Operational Delivery","Heterosexual / straight","100","[c]","44330","42130"
"Leaver CS","2021","National Crime Agency","Operational Delivery","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Operational Delivery","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Operational Delivery","Unknown","35","[c]","40910","39840"
"Leaver CS","2021","National Crime Agency","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Inspector of Education and Training","Heterosexual / straight","55","[c]","67390","75500"
"Leaver CS","2021","Office for Standards in Education","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Inspector of Education and Training","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Inspector of Education and Training","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Operational Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Other","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Human Resources","LGBO","[c]","[c]","[c]","[c]"
