"Status","Year","Disability","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","SEO/HEO","Heterosexual / straight","35","[c]","37200","36460"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","AA/AO","Heterosexual / straight","115","[c]","20660","21010"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","AA/AO","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","EO","Heterosexual / straight","55","[c]","26110","26450"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","EO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","SEO/HEO","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","AA/AO","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","AA/AO","Heterosexual / straight","105","[c]","21930","21010"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","AA/AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","EO","Heterosexual / straight","50","[c]","27640","27570"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","AA/AO","Heterosexual / straight","115","[c]","20520","21010"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","AA/AO","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","EO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","SEO/HEO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","AA/AO","Heterosexual / straight","105","[c]","22420","21010"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","AA/AO","Unknown","55","[c]","20570","21010"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","EO","Heterosexual / straight","50","[c]","27150","26890"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","SEO/HEO","Heterosexual / straight","55","[c]","37820","35480"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","AA/AO","Heterosexual / straight","125","[c]","20510","20690"
"Leaver CS","2021","Declared non-disabled","West Midlands","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","AA/AO","Unknown","130","[c]","20340","20180"
"Leaver CS","2021","Declared non-disabled","West Midlands","EO","Heterosexual / straight","65","[c]","25760","26120"
"Leaver CS","2021","Declared non-disabled","West Midlands","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","EO","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","G6/G7","Heterosexual / straight","35","[c]","59970","58000"
"Leaver CS","2021","Declared non-disabled","West Midlands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","SEO/HEO","Heterosexual / straight","60","[c]","37800","36780"
"Leaver CS","2021","Declared non-disabled","West Midlands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","SEO/HEO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","AA/AO","Heterosexual / straight","170","[c]","20470","21010"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","AA/AO","Undeclared","40","[c]","20470","21380"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","AA/AO","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","EO","Heterosexual / straight","65","[c]","29040","27570"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","EO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","SEO/HEO","Heterosexual / straight","40","[c]","37580","36650"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","AA/AO","Heterosexual / straight","125","[c]","20270","20500"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","AA/AO","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","EO","Heterosexual / straight","55","[c]","26640","27570"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","EO","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","SEO/HEO","Heterosexual / straight","55","[c]","37130","38070"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","SEO/HEO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
