"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","No function","Medicine","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","Bedfordshire and Hertfordshire","145","[c]","29130","22450"
"Leaver CS","2021","No function","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","250","[c]","25100","22260"
"Leaver CS","2021","No function","Operational Delivery","Cheshire","100","[c]","34770","31880"
"Leaver CS","2021","No function","Operational Delivery","Cornwall and Isles of Scilly","15","[c]","29190","26430"
"Leaver CS","2021","No function","Operational Delivery","Cumbria","25","[c]","21600","21050"
"Leaver CS","2021","No function","Operational Delivery","Derbyshire and Nottinghamshire","265","[c]","23000","20420"
"Leaver CS","2021","No function","Operational Delivery","Devon","130","[c]","25810","21050"
"Leaver CS","2021","No function","Operational Delivery","Dorset and Somerset","145","[c]","29660","27130"
"Leaver CS","2021","No function","Operational Delivery","East Anglia","370","[c]","27690","23890"
"Leaver CS","2021","No function","Operational Delivery","East Wales","290","[c]","26920","21590"
"Leaver CS","2021","No function","Operational Delivery","East Yorkshire and Northern Lincolnshire","160","[c]","28360","26780"
"Leaver CS","2021","No function","Operational Delivery","Eastern Scotland","140","[c]","30470","28410"
"Leaver CS","2021","No function","Operational Delivery","Essex","80","[c]","26980","20650"
"Leaver CS","2021","No function","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","270","[c]","29520","22570"
"Leaver CS","2021","No function","Operational Delivery","Greater Manchester","270","[c]","23490","20890"
"Leaver CS","2021","No function","Operational Delivery","Hampshire and Isle of Wight","260","[c]","24480","19520"
"Leaver CS","2021","No function","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","145","[c]","21920","20600"
"Leaver CS","2021","No function","Operational Delivery","Highlands and Islands","15","[c]","28230","26590"
"Leaver CS","2021","No function","Operational Delivery","Inner London - East","325","[c]","39890","34300"
"Leaver CS","2021","No function","Operational Delivery","Inner London - West","390","[c]","31610","26410"
"Leaver CS","2021","No function","Operational Delivery","Kent","225","[c]","25210","21960"
"Leaver CS","2021","No function","Operational Delivery","Lancashire","210","[c]","24750","22350"
"Leaver CS","2021","No function","Operational Delivery","Leicestershire, Rutland and Northamptonshire","245","[c]","22000","20100"
"Leaver CS","2021","No function","Operational Delivery","Lincolnshire","85","[c]","23430","22200"
"Leaver CS","2021","No function","Operational Delivery","Merseyside","160","[c]","31480","25000"
"Leaver CS","2021","No function","Operational Delivery","North Eastern Scotland","35","[c]","35300","26310"
"Leaver CS","2021","No function","Operational Delivery","North Yorkshire","40","[c]","26480","21050"
"Leaver CS","2021","No function","Operational Delivery","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","Northumberland and Tyne and Wear","110","[c]","24120","20690"
"Leaver CS","2021","No function","Operational Delivery","Outer London - East and North East","105","[c]","26140","22450"
"Leaver CS","2021","No function","Operational Delivery","Outer London - South","55","[c]","26540","23670"
"Leaver CS","2021","No function","Operational Delivery","Outer London - West and North West","125","[c]","27950","23530"
"Leaver CS","2021","No function","Operational Delivery","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","Shropshire and Staffordshire","250","[c]","22480","20420"
"Leaver CS","2021","No function","Operational Delivery","South Yorkshire","150","[c]","27660","21550"
"Leaver CS","2021","No function","Operational Delivery","Southern Scotland","15","[c]","28470","24040"
"Leaver CS","2021","No function","Operational Delivery","Surrey, East and West Sussex","190","[c]","25820","24010"
"Leaver CS","2021","No function","Operational Delivery","Tees Valley and Durham","200","[c]","25070","22350"
"Leaver CS","2021","No function","Operational Delivery","Unknown","15","[c]","26470","18880"
"Leaver CS","2021","No function","Operational Delivery","West Central Scotland","140","[c]","29150","25980"
"Leaver CS","2021","No function","Operational Delivery","West Midlands","270","[c]","28020","21180"
"Leaver CS","2021","No function","Operational Delivery","West Wales and The Valleys","355","[c]","21560","21590"
"Leaver CS","2021","No function","Operational Delivery","West Yorkshire","275","[c]","24860","20100"
"Leaver CS","2021","No function","Operational Research","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","Hampshire and Isle of Wight","20","[c]","26830","17180"
"Leaver CS","2021","No function","Operational Research","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Eastern Scotland","15","[c]","40040","33650"
"Leaver CS","2021","No function","Other","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Inner London - East","30","[c]","52190","39890"
"Leaver CS","2021","No function","Other","Inner London - West","35","[c]","35590","32120"
"Leaver CS","2021","No function","Other","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","West Central Scotland","15","[c]","31170","23450"
"Leaver CS","2021","No function","Other","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","42680","41020"
"Leaver CS","2021","No function","Policy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","36600","35900"
"Leaver CS","2021","No function","Policy","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","Hampshire and Isle of Wight","15","[c]","41600","39790"
"Leaver CS","2021","No function","Policy","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","Inner London - West","415","[c]","45570","39250"
"Leaver CS","2021","No function","Policy","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","North Yorkshire","10","[c]","38090","27480"
"Leaver CS","2021","No function","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","Outer London - South","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Project Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Property","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","East Anglia","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","39440","38190"
"Leaver CS","2021","No function","Science and Engineering","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","East Anglia","70","[c]","29390","24050"
"Leaver CS","2021","No function","Science and Engineering","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","Essex","30","[c]","29850","31770"
"Leaver CS","2021","No function","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","130","[c]","28700","24780"
"Leaver CS","2021","No function","Science and Engineering","Greater Manchester","30","[c]","25590","23690"
"Leaver CS","2021","No function","Science and Engineering","Hampshire and Isle of Wight","20","[c]","34030","28650"
"Leaver CS","2021","No function","Science and Engineering","Inner London - East","20","[c]","46470","45750"
"Leaver CS","2021","No function","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","Kent","25","[c]","22130","17180"
"Leaver CS","2021","No function","Science and Engineering","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","North Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","Outer London - West and North West","60","[c]","36180","32880"
"Leaver CS","2021","No function","Science and Engineering","Surrey, East and West Sussex","40","[c]","28930","24370"
"Leaver CS","2021","No function","Science and Engineering","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","West Midlands","10","[c]","33390","34530"
"Leaver CS","2021","No function","Science and Engineering","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Security","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Cheshire","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Derbyshire and Nottinghamshire","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Devon","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Dorset and Somerset","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","East Anglia","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","East Wales","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Greater Manchester","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Inner London - West","80","[c]","49440","35590"
"Leaver CS","2021","No function","Unknown","Kent","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Lincolnshire","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Outer London - East and North East","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Outer London - South","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Shropshire and Staffordshire","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","South Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Surrey, East and West Sussex","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Tees Valley and Durham","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Unknown","45","[c]","32760","28210"
"Leaver CS","2021","No function","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","West Yorkshire","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","35260","29700"
"Leaver CS","2021","Project Delivery","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Digital, Data and Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Digital, Data and Technology","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","40930","34460"
"Leaver CS","2021","Project Delivery","Digital, Data and Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Economics","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Economics","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Finance","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Human Resources","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Knowledge and Information Management","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Medicine","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Medicine","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","Inner London - West","10","[c]","41770","33870"
"Leaver CS","2021","Project Delivery","Operational Delivery","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","Southern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","Cumbria","20","[c]","18310","18330"
"Leaver CS","2021","Project Delivery","Other","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","Gloucestershire, Wiltshire and Bath/Bristol area","60","[c]","34200","31280"
"Leaver CS","2021","Project Delivery","Other","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","Southern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","Inner London - West","20","[c]","51630","55360"
"Leaver CS","2021","Project Delivery","Policy","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","35","[c]","28400","25590"
"Leaver CS","2021","Project Delivery","Project Delivery","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Cumbria","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Devon","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Eastern Scotland","10","[c]","46740","47220"
"Leaver CS","2021","Project Delivery","Project Delivery","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","130","[c]","39020","38090"
"Leaver CS","2021","Project Delivery","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Hampshire and Isle of Wight","35","[c]","40470","35550"
"Leaver CS","2021","Project Delivery","Project Delivery","Inner London - East","30","[c]","54330","49240"
"Leaver CS","2021","Project Delivery","Project Delivery","Inner London - West","25","[c]","53890","49200"
"Leaver CS","2021","Project Delivery","Project Delivery","Kent","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","North Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","West Central Scotland","5","[c]","[c]","[c]"
