"Status","Year","Age","Disability","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","30-39","Declared non-disabled","Policy","Heterosexual / straight","265","[c]","49050","51580"
"Leaver Dept.","2021","30-39","Declared non-disabled","Policy","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Policy","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Policy","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Project Delivery","Heterosexual / straight","60","[c]","42000","40850"
"Leaver Dept.","2021","30-39","Declared non-disabled","Project Delivery","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Property","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Science and Engineering","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Science and Engineering","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Security","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Social Research","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Statistics","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Heterosexual / straight","505","[c]","37970","32000"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","LGBO","40","[c]","39920","32960"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Undeclared","55","[c]","41160","35320"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Unknown","360","[c]","33820","27570"
"Leaver Dept.","2021","30-39","Undeclared","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Operational Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Operational Delivery","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Policy","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Policy","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Policy","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Unknown","55","[c]","40550","42460"
"Leaver Dept.","2021","30-39","Unknown","Commercial","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Communications","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Digital, Data and Technology","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Economics","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Economics","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Finance","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Human Resources","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","International Trade","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Legal","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Operational Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Operational Delivery","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Operational Delivery","Unknown","80","[c]","28440","24250"
"Leaver Dept.","2021","30-39","Unknown","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Other","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Policy","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Policy","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Policy","Unknown","165","[c]","43170","39420"
"Leaver Dept.","2021","30-39","Unknown","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Project Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Statistics","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Unknown","415","[c]","39570","32320"
"Leaver Dept.","2021","40-49","Declared disabled","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Human Resources","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Operational Delivery","Heterosexual / straight","35","[c]","31490","25880"
"Leaver Dept.","2021","40-49","Declared disabled","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Planning","LGBO","[c]","[c]","[c]","[c]"
