"Status","Year","Age","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Digital, Data & Technology","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Grants Management","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Grants Management","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Grants Management","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Grants Management","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Grants Management","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Grants Management","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Grants Management","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Grants Management","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Grants Management","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Grants Management","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Grants Management","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Grants Management","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Grants Management","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Grants Management","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Grants Management","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","London","Heterosexual / straight","35","[c]","51250","51190"
"Leaver CS","2021","30-39","Legal","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Scotland","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","East Midlands (England)","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","East Midlands (England)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","East Midlands (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","East Midlands (England)","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","East of England","Heterosexual / straight","85","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","East of England","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","East of England","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","East of England","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","London","Heterosexual / straight","235","[c]","42820","40340"
"Leaver CS","2021","30-39","No function","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","London","Undeclared","40","[c]","40340","39190"
"Leaver CS","2021","30-39","No function","London","Unknown","140","[c]","41850","39420"
"Leaver CS","2021","30-39","No function","North East (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","North East (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","North West (England)","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","North West (England)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","North West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","North West (England)","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Scotland","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Scotland","Unknown","35","[c]","29290","25980"
"Leaver CS","2021","30-39","No function","South East (England)","Heterosexual / straight","120","[c]","28990","26170"
"Leaver CS","2021","30-39","No function","South East (England)","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","South East (England)","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","South East (England)","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","South West (England)","Heterosexual / straight","80","[c]","32160","30820"
"Leaver CS","2021","30-39","No function","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","South West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","South West (England)","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Wales","Heterosexual / straight","75","[c]","23350","21590"
"Leaver CS","2021","30-39","No function","Wales","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Wales","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Wales","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","West Midlands (England)","Heterosexual / straight","80","[c]","28760","21760"
"Leaver CS","2021","30-39","No function","West Midlands (England)","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","West Midlands (England)","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Yorkshire and The Humber","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Yorkshire and The Humber","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Yorkshire and The Humber","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","South West (England)","Heterosexual / straight","45","[c]","35650","37400"
"Leaver CS","2021","30-39","Project Delivery","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","South West (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Scotland","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","South East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Yorkshire and The Humber","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","East Midlands (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","East Midlands (England)","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","East of England","Heterosexual / straight","40","[c]","25920","24180"
"Leaver CS","2021","30-39","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","East of England","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","London","Heterosexual / straight","160","[c]","38670","33960"
"Leaver CS","2021","30-39","Unknown","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","London","Unknown","150","[c]","36450","31060"
"Leaver CS","2021","30-39","Unknown","North East (England)","Heterosexual / straight","45","[c]","26020","21010"
"Leaver CS","2021","30-39","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","North East (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","North East (England)","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","North West (England)","Heterosexual / straight","70","[c]","25610","24110"
"Leaver CS","2021","30-39","Unknown","North West (England)","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","North West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","North West (England)","Unknown","90","[c]","26820","27570"
"Leaver CS","2021","30-39","Unknown","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Northern Ireland","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Scotland","Heterosexual / straight","60","[c]","31050","27570"
"Leaver CS","2021","30-39","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Scotland","Unknown","150","[c]","29820","27570"
"Leaver CS","2021","30-39","Unknown","South East (England)","Heterosexual / straight","50","[c]","27420","25310"
"Leaver CS","2021","30-39","Unknown","South East (England)","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","South East (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","South East (England)","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","South West (England)","Heterosexual / straight","40","[c]","25500","21010"
"Leaver CS","2021","30-39","Unknown","South West (England)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","South West (England)","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Unknown","95","[c]","27230","27840"
"Leaver CS","2021","30-39","Unknown","Wales","Heterosexual / straight","40","[c]","28910","27570"
"Leaver CS","2021","30-39","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Wales","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Wales","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","West Midlands (England)","Heterosexual / straight","35","[c]","27500","26240"
