"Status","Year","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","UK Supreme Court","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Outside London","Heterosexual / straight","145","[c]","29290","23050"
"Leaver CS","2021","United Kingdom Statistics Authority","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Outside London","Unknown","125","[c]","27110","19170"
"Leaver CS","2021","Wales Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Outside London","Heterosexual / straight","115","[c]","43830","37410"
"Leaver CS","2021","Welsh Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","London","Heterosexual / straight","100","[c]","41740","33930"
"Leaver Dept.","2021","Attorney General's Departments","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Outside London","Heterosexual / straight","35","[c]","39160","30130"
"Leaver Dept.","2021","Attorney General's Departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","London","Heterosexual / straight","380","[c]","46300","39070"
"Leaver Dept.","2021","Cabinet Office","London","LGBO","60","[c]","45200","38580"
"Leaver Dept.","2021","Cabinet Office","London","Undeclared","55","[c]","43320","36560"
"Leaver Dept.","2021","Cabinet Office","London","Unknown","160","[c]","46560","49590"
"Leaver Dept.","2021","Cabinet Office","Outside London","Heterosexual / straight","60","[c]","32700","32000"
"Leaver Dept.","2021","Cabinet Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","Heterosexual / straight","200","[c]","36590","32000"
"Leaver Dept.","2021","Cabinet Office","Unknown","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","Undeclared","30","[c]","37180","32000"
"Leaver Dept.","2021","Cabinet Office","Unknown","Unknown","380","[c]","33490","32000"
"Leaver Dept.","2021","Chancellor's other departments","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","275","[c]","47320","40220"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","Undeclared","30","[c]","50620","52300"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","Unknown","100","[c]","43470","40050"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outside London","Heterosexual / straight","70","[c]","32530","28190"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","65","[c]","30060","24250"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","115","[c]","48910","49600"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","London","Heterosexual / straight","110","[c]","44660","40640"
"Leaver Dept.","2021","Department for Education","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","London","Unknown","35","[c]","43480","40940"
"Leaver Dept.","2021","Department for Education","Outside London","Heterosexual / straight","65","[c]","38780","36960"
"Leaver Dept.","2021","Department for Education","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","London","Unknown","300","[c]","41740","35670"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Outside London","Unknown","240","[c]","33960","30170"
"Leaver Dept.","2021","Department for International Trade","London","Heterosexual / straight","95","[c]","44180","38540"
"Leaver Dept.","2021","Department for International Trade","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","London","Unknown","100","[c]","39210","37410"
"Leaver Dept.","2021","Department for International Trade","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Overseas","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","London","Heterosexual / straight","125","[c]","47100","42460"
"Leaver Dept.","2021","Department for Transport","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","London","Unknown","55","[c]","41030","42460"
"Leaver Dept.","2021","Department for Transport","Outside London","Heterosexual / straight","140","[c]","29430","26350"
"Leaver Dept.","2021","Department for Transport","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Outside London","Unknown","35","[c]","25330","21590"
"Leaver Dept.","2021","Department for Work and Pensions","London","Heterosexual / straight","130","[c]","40470","31260"
"Leaver Dept.","2021","Department for Work and Pensions","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","London","Unknown","65","[c]","39680","36650"
"Leaver Dept.","2021","Department for Work and Pensions","Outside London","Heterosexual / straight","735","[c]","28810","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Outside London","LGBO","60","[c]","27040","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Outside London","Undeclared","70","[c]","29660","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Outside London","Unknown","285","[c]","27820","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","London","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","London","Unknown","135","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","London","Unknown","215","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Overseas","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","London","Unknown","375","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Outside London","Heterosexual / straight","30","[c]","31290","26180"
"Leaver Dept.","2021","HM Revenue and Customs","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Outside London","Unknown","1270","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","London","Heterosexual / straight","95","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","London","Heterosexual / straight","440","[c]","43280","37100"
"Leaver Dept.","2021","Home Office","London","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","London","Undeclared","60","[c]","46930","41970"
"Leaver Dept.","2021","Home Office","London","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Outside London","Heterosexual / straight","400","[c]","27390","24890"
"Leaver Dept.","2021","Home Office","Outside London","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Outside London","Undeclared","40","[c]","25470","24410"
"Leaver Dept.","2021","Home Office","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","London","Heterosexual / straight","100","[c]","47650","45200"
"Leaver Dept.","2021","Ministry of Defence","London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Outside London","Heterosexual / straight","535","[c]","34810","32410"
"Leaver Dept.","2021","Ministry of Defence","Outside London","LGBO","35","[c]","33920","32190"
"Leaver Dept.","2021","Ministry of Defence","Outside London","Undeclared","55","[c]","35780","33620"
"Leaver Dept.","2021","Ministry of Defence","Outside London","Unknown","75","[c]","38230","33300"
"Leaver Dept.","2021","Ministry of Defence","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","London","Heterosexual / straight","225","[c]","41320","33990"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","London","LGBO","30","[c]","39240","33210"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","London","Unknown","40","[c]","41880","40950"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Outside London","Heterosexual / straight","35","[c]","39070","34010"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","London","Heterosexual / straight","350","[c]","40020","33930"
"Leaver Dept.","2021","Ministry of Justice","London","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","London","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","London","Unknown","95","[c]","40650","36530"
"Leaver Dept.","2021","Ministry of Justice","Outside London","Heterosexual / straight","600","[c]","26820","21340"
"Leaver Dept.","2021","Ministry of Justice","Outside London","LGBO","55","[c]","23590","21170"
"Leaver Dept.","2021","Ministry of Justice","Outside London","Undeclared","55","[c]","28860","21170"
"Leaver Dept.","2021","Ministry of Justice","Outside London","Unknown","95","[c]","24140","19930"
"Leaver Dept.","2021","National Crime Agency","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Outside London","Heterosexual / straight","60","[c]","36260","36030"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Outside London","Unknown","65","[c]","36440","31750"
"Leaver Dept.","2021","Wales Office","London","Heterosexual / straight","5","[c]","[c]","[c]"
