"Status","Year","Age","Disability","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Declared non-disabled","Finance","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Finance","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Legal","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Legal","Male","30","[c]","49350","54170"
"Leaver CS","2021","65+","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","No function","Female","280","[c]","24270","21050"
"Leaver CS","2021","65+","Declared non-disabled","No function","Male","375","[c]","31740","23360"
"Leaver CS","2021","65+","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Project Delivery","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Project Delivery","Male","55","[c]","37250","35130"
"Leaver CS","2021","65+","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Property","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Property","Male","50","[c]","33150","32740"
"Leaver CS","2021","65+","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Security","Male","30","[c]","25020","20630"
"Leaver CS","2021","65+","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Female","745","[c]","25600","22510"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Male","560","[c]","29560","26890"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","No function","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","No function","Male","90","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Project Delivery","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Unknown","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Unknown","Male","40","[c]","29660","26930"
"Leaver CS","2021","65+","Unknown","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Digital, Data & Technology","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Grants Management","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Grants Management","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Legal","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Legal","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","No function","Female","45","[c]","33490","25460"
"Leaver CS","2021","65+","Unknown","No function","Male","70","[c]","41220","33470"
"Leaver CS","2021","65+","Unknown","Project Delivery","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Project Delivery","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Property","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Property","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Security","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Female","145","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Male","125","[c]","35290","31560"
"Leaver CS","2021","65+","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","No function","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","No function","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","No function","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","No function","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","No function","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","No function","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","No function","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","No function","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","No function","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","No function","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","No function","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","No function","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","No function","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","No function","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","No function","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","No function","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Analysis","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Analysis","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Commercial","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Communications","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Legal","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","No function","Female","55","[c]","31950","32000"
"Leaver Dept.","2021","20-29","Declared disabled","No function","Male","55","[c]","32780","32220"
"Leaver Dept.","2021","20-29","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Project Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Project Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","Female","50","[c]","29450","27570"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Analysis","Female","50","[c]","36360","33620"
"Leaver Dept.","2021","20-29","Declared non-disabled","Analysis","Male","40","[c]","36050","33930"
"Leaver Dept.","2021","20-29","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Commercial","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Commercial","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Communications","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Communications","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Digital, Data & Technology","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Digital, Data & Technology","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Finance","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Finance","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Human Resources","Female","75","[c]","28890","28520"
"Leaver Dept.","2021","20-29","Declared non-disabled","Human Resources","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Legal","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Legal","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","No function","Female","470","[c]","30880","32000"
"Leaver Dept.","2021","20-29","Declared non-disabled","No function","Male","320","[c]","33680","32240"
"Leaver Dept.","2021","20-29","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Project Delivery","Female","45","[c]","30540","29410"
"Leaver Dept.","2021","20-29","Declared non-disabled","Project Delivery","Male","55","[c]","31750","29700"
"Leaver Dept.","2021","20-29","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Property","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Property","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","Female","605","[c]","30450","27760"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","Male","455","[c]","29980","27760"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","No function","Female","40","[c]","33370","32000"
"Leaver Dept.","2021","20-29","Undeclared","No function","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Project Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","Female","45","[c]","34570","33300"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","Male","40","[c]","34530","33620"
"Leaver Dept.","2021","20-29","Unknown","Analysis","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Analysis","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Commercial","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Commercial","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Communications","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Communications","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Digital, Data & Technology","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Digital, Data & Technology","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
