"Status","Year","Disability","Ethnicity","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","White","London","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Outside London","Female","385","[c]","28240","24040"
"Leaver CS","2021","Undeclared","White","Outside London","Male","455","[c]","30730","27570"
"Leaver CS","2021","Undeclared","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","London","Female","50","[c]","25030","18200"
"Leaver CS","2021","Unknown","Undeclared","London","Male","40","[c]","29490","18200"
"Leaver CS","2021","Unknown","Undeclared","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Outside London","Female","95","[c]","28570","23050"
"Leaver CS","2021","Unknown","Undeclared","Outside London","Male","115","[c]","30990","26630"
"Leaver CS","2021","Unknown","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","Female","635","[c]","36480","31060"
"Leaver CS","2021","Unknown","Unknown","London","Male","585","[c]","38440","31060"
"Leaver CS","2021","Unknown","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Outside London","Female","1900","[c]","27510","23480"
"Leaver CS","2021","Unknown","Unknown","Outside London","Male","1870","[c]","29240","25770"
"Leaver CS","2021","Unknown","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Overseas","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Female","295","[c]","40040","28420"
"Leaver CS","2021","Unknown","Unknown","Unknown","Male","325","[c]","40020","32400"
"Leaver CS","2021","Unknown","White","London","Female","70","[c]","47450","47610"
"Leaver CS","2021","Unknown","White","London","Male","90","[c]","48040","45330"
"Leaver CS","2021","Unknown","White","London","Unknown","35","[c]","51220","44390"
"Leaver CS","2021","Unknown","White","Outside London","Female","650","[c]","32610","26670"
"Leaver CS","2021","Unknown","White","Outside London","Male","535","[c]","36600","33440"
"Leaver CS","2021","Unknown","White","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Overseas","Female","35","[c]","36620","36960"
"Leaver CS","2021","Unknown","White","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","London","Female","140","[c]","43660","38820"
"Leaver Dept.","2021","Declared disabled","White","London","Male","135","[c]","44680","39130"
"Leaver Dept.","2021","Declared disabled","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Outside London","Female","255","[c]","30610","27570"
"Leaver Dept.","2021","Declared disabled","White","Outside London","Male","195","[c]","31160","27570"
"Leaver Dept.","2021","Declared disabled","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Overseas","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","London","Female","255","[c]","39540","34250"
"Leaver Dept.","2021","Declared non-disabled","Asian","London","Male","175","[c]","39440","34550"
"Leaver Dept.","2021","Declared non-disabled","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Outside London","Female","165","[c]","26000","24890"
"Leaver Dept.","2021","Declared non-disabled","Asian","Outside London","Male","145","[c]","27180","25040"
"Leaver Dept.","2021","Declared non-disabled","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","London","Female","170","[c]","36610","33830"
"Leaver Dept.","2021","Declared non-disabled","Black","London","Male","75","[c]","37300","34140"
"Leaver Dept.","2021","Declared non-disabled","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Outside London","Female","65","[c]","28820","27570"
"Leaver Dept.","2021","Declared non-disabled","Black","Outside London","Male","55","[c]","27620","26670"
"Leaver Dept.","2021","Declared non-disabled","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","London","Female","90","[c]","42680","36650"
"Leaver Dept.","2021","Declared non-disabled","Mixed","London","Male","75","[c]","42630","37600"
"Leaver Dept.","2021","Declared non-disabled","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Outside London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","London","Female","40","[c]","43190","37840"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","London","Male","35","[c]","40940","34390"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Outside London","Male","35","[c]","31950","26700"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","London","Female","60","[c]","47140","45200"
"Leaver Dept.","2021","Declared non-disabled","Unknown","London","Male","45","[c]","46060","42200"
"Leaver Dept.","2021","Declared non-disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Outside London","Female","70","[c]","33820","27570"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Outside London","Male","55","[c]","31930","27570"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","London","Female","1085","[c]","47650","42510"
"Leaver Dept.","2021","Declared non-disabled","White","London","Male","930","[c]","46750","41950"
"Leaver Dept.","2021","Declared non-disabled","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Outside London","Female","1690","[c]","30620","27570"
"Leaver Dept.","2021","Declared non-disabled","White","Outside London","Male","1165","[c]","32260","27570"
"Leaver Dept.","2021","Declared non-disabled","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Overseas","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Overseas","Male","25","[c]","[c]","[c]"
