"Status","Year","Disability","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","680","[c]","27240","27570"
"Leaver CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","150","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Disclosure Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Disclosure Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Driver and Vehicle Licensing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Driver and Vehicle Licensing Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Driver and Vehicle Licensing Agency","Unknown","45","[c]","23150","21590"
"Leaver CS","2021","Unknown","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Driver and Vehicle Standards Agency","Unknown","45","[c]","25920","25640"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","FCDO Services","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","FCDO Services","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","FCDO Services","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign and Commonwealth Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign and Commonwealth Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign and Commonwealth Office (excl. agencies)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Forestry and Land Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Forestry and Land Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Actuary's Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Actuary's Department","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Actuary's Department","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Actuary's Department","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Internal Audit Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Legal Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Legal Department","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Legal Department","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Property Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Property Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Property Agency","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Health and Safety Executive","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Courts and Tribunals Service","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Courts and Tribunals Service","Unknown","310","[c]","21790","19930"
"Leaver CS","2021","Unknown","HM Land Registry","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Land Registry","Unknown","65","[c]","31220","25850"
"Leaver CS","2021","Unknown","HM Prison and Probation Service","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Prison and Probation Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Prison and Probation Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Prison and Probation Service","Unknown","885","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","1775","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Treasury (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Treasury (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Unknown","140","[c]","27030","24880"
"Leaver CS","2021","Unknown","Insolvency Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Insolvency Service","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Institute for Apprenticeships and Technical Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal Aid Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal Aid Agency","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Maritime and Coastguard Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Maritime and Coastguard Agency","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Maritime and Coastguard Agency","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","40","[c]","39360","37880"
"Leaver CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Unknown","40","[c]","50690","40850"
"Leaver CS","2021","Unknown","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Met Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Heterosexual / straight","185","[c]","31340","30260"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Undeclared","40","[c]","33980","30620"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Unknown","275","[c]","29650","26350"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice (excl. agencies)","Unknown","65","[c]","36240","28850"
"Leaver CS","2021","Unknown","National Crime Agency","Heterosexual / straight","65","[c]","44490","42430"
"Leaver CS","2021","Unknown","National Crime Agency","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Crime Agency","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Crime Agency","Unknown","35","[c]","40700","39550"
"Leaver CS","2021","Unknown","National Infrastructure Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Infrastructure Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Infrastructure Commission","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Records of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Records of Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Records of Scotland","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Savings and Investments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Budget Responsibility","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Budget Responsibility","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education, Children's Services and Skills","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Qualifications and Examinations Regulation","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of the Public Guardian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of the Public Guardian","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of the Scottish Charity Regulator","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of the Scottish Charity Regulator","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Public Health England","Heterosexual / straight","50","[c]","43670","32090"
"Leaver CS","2021","Unknown","Public Health England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Public Health England","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Public Health England","Unknown","65","[c]","51330","42480"
"Leaver CS","2021","Unknown","Queen Elizabeth II Centre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Queen Elizabeth II Centre","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Registers of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Registers of Scotland","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Revenue Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Revenue Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Royal Fleet Auxiliary","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Royal Fleet Auxiliary","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Royal Fleet Auxiliary","Unknown","145","[c]","35020","32400"
"Leaver CS","2021","Unknown","Rural Payments Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Rural Payments Agency","Unknown","95","[c]","25660","22800"
"Leaver CS","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Courts and Tribunals Service","Undeclared","100","[c]","27780","22820"
"Leaver CS","2021","Unknown","Scottish Fiscal Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Fiscal Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Fiscal Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Forestry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Forestry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Forestry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government (excl. agencies)","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government (excl. agencies)","Unknown","95","[c]","39040","30650"
"Leaver CS","2021","Unknown","Scottish Housing Regulator","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Housing Regulator","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Prison Service","Heterosexual / straight","50","[c]","37610","33650"
"Leaver CS","2021","Unknown","Scottish Prison Service","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Prison Service","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Prison Service","Unknown","140","[c]","30600","28870"
"Leaver CS","2021","Unknown","Scottish Public Pensions Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Public Pensions Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Public Pensions Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Serious Fraud Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Serious Fraud Office","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Security Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Security Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Security Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Standards and Testing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Standards and Testing Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Student Awards Agency for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Student Awards Agency for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Submarine Delivery Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Submarine Delivery Agency","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Transport Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Transport Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Hydrographic Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Hydrographic Office","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Intellectual Property Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Intellectual Property Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Intellectual Property Office","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Space Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Space Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Space Agency","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Heterosexual / straight","55","[c]","26330","19520"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Unknown","120","[c]","26400","19130"
"Leaver CS","2021","Unknown","Valuation Office Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Valuation Office Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Valuation Office Agency","Unknown","85","[c]","25660","24500"
"Leaver CS","2021","Unknown","Vehicle Certification Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinary Medicines Directorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinary Medicines Directorate","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinary Medicines Directorate","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Revenue Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Revenue Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wilton Park","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wilton Park","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Animal and Plant Health Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Attorney General's Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Attorney General's Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Attorney General's Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Cabinet Office (excl. agencies)","Heterosexual / straight","90","[c]","39150","34140"
"Leaver Dept.","2021","Declared disabled","Cabinet Office (excl. agencies)","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Cabinet Office (excl. agencies)","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
