"Status","Year","Region_ITL2","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Surrey, East and West Sussex","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Outside London","G7","15","[c]","55450","54730"
"Leaver CS","2021","Surrey, East and West Sussex","Outside London","HEO","40","[c]","33830","33510"
"Leaver CS","2021","Surrey, East and West Sussex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Outside London","SEO","45","[c]","41740","41500"
"Leaver CS","2021","Surrey, East and West Sussex","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","Outside London","AA","55","[c]","18030","17990"
"Leaver CS","2021","Tees Valley and Durham","Outside London","AO","345","[c]","20880","21010"
"Leaver CS","2021","Tees Valley and Durham","Outside London","EO","100","[c]","27250","27130"
"Leaver CS","2021","Tees Valley and Durham","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","Outside London","G7","15","[c]","54510","50630"
"Leaver CS","2021","Tees Valley and Durham","Outside London","HEO","40","[c]","31670","32740"
"Leaver CS","2021","Tees Valley and Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","Outside London","SEO","40","[c]","40600","39890"
"Leaver CS","2021","Tees Valley and Durham","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AO","50","[c]","21140","21010"
"Leaver CS","2021","Unknown","Unknown","EO","35","[c]","27660","27570"
"Leaver CS","2021","Unknown","Unknown","G6","25","[c]","76080","70440"
"Leaver CS","2021","Unknown","Unknown","G7","25","[c]","53630","53060"
"Leaver CS","2021","Unknown","Unknown","HEO","45","[c]","31980","31440"
"Leaver CS","2021","Unknown","Unknown","SCS level","20","[c]","106010","99170"
"Leaver CS","2021","Unknown","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","480","[c]","34870","32400"
"Leaver CS","2021","West Central Scotland","Outside London","AA","60","[c]","20280","20070"
"Leaver CS","2021","West Central Scotland","Outside London","AO","265","[c]","23230","21010"
"Leaver CS","2021","West Central Scotland","Outside London","EO","190","[c]","28290","27570"
"Leaver CS","2021","West Central Scotland","Outside London","G6","25","[c]","72900","73940"
"Leaver CS","2021","West Central Scotland","Outside London","G7","30","[c]","58090","58870"
"Leaver CS","2021","West Central Scotland","Outside London","HEO","70","[c]","34480","33940"
"Leaver CS","2021","West Central Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Central Scotland","Outside London","SEO","65","[c]","42480","42190"
"Leaver CS","2021","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","Outside London","AA","40","[c]","17800","17300"
"Leaver CS","2021","West Midlands","Outside London","AO","460","[c]","20540","20500"
"Leaver CS","2021","West Midlands","Outside London","EO","235","[c]","26420","26890"
"Leaver CS","2021","West Midlands","Outside London","G6","25","[c]","72770","68640"
"Leaver CS","2021","West Midlands","Outside London","G7","75","[c]","57460","55610"
"Leaver CS","2021","West Midlands","Outside London","HEO","120","[c]","33530","32470"
"Leaver CS","2021","West Midlands","Outside London","SCS level","15","[c]","102330","93000"
"Leaver CS","2021","West Midlands","Outside London","SEO","90","[c]","41870","40580"
"Leaver CS","2021","West Midlands","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","Outside London","AA","100","[c]","18050","18060"
"Leaver CS","2021","West Wales and The Valleys","Outside London","AO","355","[c]","21310","21590"
"Leaver CS","2021","West Wales and The Valleys","Outside London","EO","160","[c]","28140","27570"
"Leaver CS","2021","West Wales and The Valleys","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","Outside London","G7","25","[c]","57550","57620"
"Leaver CS","2021","West Wales and The Valleys","Outside London","HEO","70","[c]","34340","34290"
"Leaver CS","2021","West Wales and The Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","Outside London","SEO","25","[c]","43660","45240"
"Leaver CS","2021","West Wales and The Valleys","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Outside London","AA","65","[c]","18270","18190"
"Leaver CS","2021","West Yorkshire","Outside London","AO","370","[c]","20500","20690"
"Leaver CS","2021","West Yorkshire","Outside London","EO","245","[c]","26800","27570"
"Leaver CS","2021","West Yorkshire","Outside London","G6","20","[c]","66550","61750"
"Leaver CS","2021","West Yorkshire","Outside London","G7","60","[c]","53010","53000"
"Leaver CS","2021","West Yorkshire","Outside London","HEO","95","[c]","33000","31990"
"Leaver CS","2021","West Yorkshire","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Outside London","SEO","80","[c]","40520","40260"
"Leaver CS","2021","West Yorkshire","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","HEO","15","[c]","32770","32540"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Outside London","AO","25","[c]","20600","20430"
"Leaver Dept.","2021","Cumbria","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Outside London","AO","60","[c]","20100","18890"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Outside London","EO","55","[c]","24230","23730"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Outside London","HEO","30","[c]","30850","31680"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Outside London","SEO","20","[c]","41800","41250"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Outside London","AO","40","[c]","20750","21010"
"Leaver Dept.","2021","Devon","Outside London","EO","20","[c]","25620","27570"
"Leaver Dept.","2021","Devon","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Outside London","HEO","15","[c]","29430","31020"
"Leaver Dept.","2021","Devon","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Outside London","EO","15","[c]","25780","27260"
"Leaver Dept.","2021","Dorset and Somerset","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Outside London","AO","25","[c]","22420","21010"
"Leaver Dept.","2021","East Anglia","Outside London","EO","30","[c]","25250","25260"
"Leaver Dept.","2021","East Anglia","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Outside London","HEO","25","[c]","32220","31990"
"Leaver Dept.","2021","East Anglia","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Outside London","AO","125","[c]","20600","21010"
"Leaver Dept.","2021","East Wales","Outside London","EO","90","[c]","26150","26890"
"Leaver Dept.","2021","East Wales","Outside London","G6","15","[c]","64250","64710"
"Leaver Dept.","2021","East Wales","Outside London","G7","40","[c]","53040","52070"
"Leaver Dept.","2021","East Wales","Outside London","HEO","75","[c]","31990","30950"
"Leaver Dept.","2021","East Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Outside London","SEO","45","[c]","38990","37460"
"Leaver Dept.","2021","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Outside London","EO","15","[c]","27150","27570"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Outside London","AO","80","[c]","21490","21010"
"Leaver Dept.","2021","Eastern Scotland","Outside London","EO","55","[c]","27260","27570"
"Leaver Dept.","2021","Eastern Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Outside London","G7","15","[c]","56740","56120"
"Leaver Dept.","2021","Eastern Scotland","Outside London","HEO","30","[c]","34010","33620"
"Leaver Dept.","2021","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Outside London","SEO","10","[c]","42020","41500"
"Leaver Dept.","2021","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Outside London","EO","20","[c]","26800","26670"
"Leaver Dept.","2021","Essex","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","50","[c]","20380","20500"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","145","[c]","24440","25370"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","25","[c]","64790","63840"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","100","[c]","51010","51380"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","195","[c]","29670","30040"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","125","[c]","38420","38520"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","15","[c]","43060","34210"
"Leaver Dept.","2021","Greater Manchester","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Outside London","AO","145","[c]","20860","21000"
"Leaver Dept.","2021","Greater Manchester","Outside London","EO","130","[c]","26240","27370"
"Leaver Dept.","2021","Greater Manchester","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Outside London","G7","30","[c]","52210","52510"
"Leaver Dept.","2021","Greater Manchester","Outside London","HEO","75","[c]","31660","31990"
"Leaver Dept.","2021","Greater Manchester","Outside London","SEO","40","[c]","38320","37660"
"Leaver Dept.","2021","Greater Manchester","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Outside London","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Outside London","AO","40","[c]","20630","19930"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Outside London","EO","40","[c]","27280","27570"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Outside London","G6","10","[c]","67760","64490"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Outside London","G7","15","[c]","53790","53730"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Outside London","HEO","45","[c]","30480","30130"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Outside London","SEO","20","[c]","38840","38650"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","AO","15","[c]","20600","21010"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","20","[c]","25070","26240"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","London","AO","30","[c]","23770","22920"
"Leaver Dept.","2021","Inner London - East","London","EO","85","[c]","29320","29540"
"Leaver Dept.","2021","Inner London - East","London","G6","25","[c]","71930","70880"
"Leaver Dept.","2021","Inner London - East","London","G7","115","[c]","57680","57800"
"Leaver Dept.","2021","Inner London - East","London","HEO","95","[c]","35110","34640"
"Leaver Dept.","2021","Inner London - East","London","SCS level","20","[c]","90100","89300"
"Leaver Dept.","2021","Inner London - East","London","SEO","80","[c]","43090","41820"
"Leaver Dept.","2021","Inner London - East","London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","London","AO","110","[c]","23670","23520"
"Leaver Dept.","2021","Inner London - West","London","EO","575","[c]","28140","27690"
"Leaver Dept.","2021","Inner London - West","London","G6","350","[c]","66040","65360"
"Leaver Dept.","2021","Inner London - West","London","G7","1095","[c]","54720","54050"
"Leaver Dept.","2021","Inner London - West","London","HEO","1355","[c]","33810","33570"
"Leaver Dept.","2021","Inner London - West","London","SCS level","250","[c]","88280","78550"
"Leaver Dept.","2021","Inner London - West","London","SEO","675","[c]","41200","40640"
"Leaver Dept.","2021","Inner London - West","London","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Outside London","AO","30","[c]","22890","23590"
"Leaver Dept.","2021","Kent","Outside London","EO","25","[c]","29460","29290"
"Leaver Dept.","2021","Kent","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Outside London","AO","85","[c]","20810","21010"
"Leaver Dept.","2021","Lancashire","Outside London","EO","55","[c]","27100","27570"
"Leaver Dept.","2021","Lancashire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Outside London","HEO","20","[c]","32310","31990"
"Leaver Dept.","2021","Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Outside London","SEO","15","[c]","40910","37710"
"Leaver Dept.","2021","Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Outside London","AO","30","[c]","19950","19930"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Outside London","EO","15","[c]","24930","26890"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Outside London","AO","125","[c]","21110","21010"
"Leaver Dept.","2021","Merseyside","Outside London","EO","125","[c]","25590","25040"
"Leaver Dept.","2021","Merseyside","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Outside London","G7","20","[c]","54390","52290"
"Leaver Dept.","2021","Merseyside","Outside London","HEO","45","[c]","30750","30830"
"Leaver Dept.","2021","Merseyside","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Outside London","SEO","30","[c]","38320","37910"
"Leaver Dept.","2021","Merseyside","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Outside London","AO","15","[c]","20520","20400"
"Leaver Dept.","2021","North Yorkshire","Outside London","EO","20","[c]","26470","26670"
"Leaver Dept.","2021","North Yorkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Outside London","G7","15","[c]","52390","52390"
"Leaver Dept.","2021","North Yorkshire","Outside London","HEO","30","[c]","31850","31110"
"Leaver Dept.","2021","North Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Outside London","SEO","20","[c]","39800","37590"
"Leaver Dept.","2021","North Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Outside London","AO","195","[c]","20810","21010"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Outside London","EO","125","[c]","26410","27570"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Outside London","G7","15","[c]","52380","51050"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Outside London","HEO","70","[c]","31040","31990"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Outside London","SEO","35","[c]","37390","37240"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","London","AO","15","[c]","24030","24500"
"Leaver Dept.","2021","Outer London - East and North East","London","EO","20","[c]","30850","31060"
"Leaver Dept.","2021","Outer London - East and North East","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","London","AO","45","[c]","24180","25120"
"Leaver Dept.","2021","Outer London - South","London","EO","80","[c]","29290","28670"
"Leaver Dept.","2021","Outer London - South","London","G6","15","[c]","69580","68720"
"Leaver Dept.","2021","Outer London - South","London","G7","25","[c]","57680","56880"
"Leaver Dept.","2021","Outer London - South","London","HEO","45","[c]","35090","34730"
"Leaver Dept.","2021","Outer London - South","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","London","SEO","25","[c]","43840","42170"
"Leaver Dept.","2021","Outer London - South","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","London","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","London","EO","50","[c]","29030","28990"
"Leaver Dept.","2021","Outer London - West and North West","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","London","HEO","20","[c]","33640","34310"
"Leaver Dept.","2021","Outer London - West and North West","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","G7","40","[c]","54610","54420"
"Leaver Dept.","2021","Overseas","Overseas","HEO","35","[c]","33760","33500"
"Leaver Dept.","2021","Overseas","Overseas","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","SEO","15","[c]","39750","39670"
"Leaver Dept.","2021","Shropshire and Staffordshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Outside London","AO","45","[c]","20180","20370"
"Leaver Dept.","2021","Shropshire and Staffordshire","Outside London","EO","20","[c]","24470","26220"
"Leaver Dept.","2021","Shropshire and Staffordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Outside London","AA","[c]","[c]","[c]","[c]"
