"Status","Year","Age","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","16-19","Unknown","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Other","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Economics","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Economics","Male","50","[c]","24980","22130"
"Leaver CS","2021","20-29","Analysis","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Operational Research","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Other","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Other","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Science and Engineering","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Social Research","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Statistics","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Statistics","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Commercial","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Commercial","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Communications","Female","35","[c]","31310","32200"
"Leaver CS","2021","20-29","Communications","Communications","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Digital, Data and Technology","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Digital, Data and Technology","Male","60","[c]","29510","27130"
"Leaver CS","2021","20-29","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Finance","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Finance","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Grants Management","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Grants Management","Operational Delivery","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Human Resources","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Human Resources","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Internal Audit","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Internal Audit","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Legal","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Legal","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Operational Delivery","Female","45","[c]","23440","22820"
"Leaver CS","2021","20-29","Legal","Operational Delivery","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Other","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Other","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","International Trade","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","International Trade","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Knowledge and Information Management","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Operational Delivery","Female","1035","[c]","21920","21050"
"Leaver CS","2021","20-29","No function","Operational Delivery","Male","800","[c]","23270","21590"
"Leaver CS","2021","20-29","No function","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Operational Research","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Operational Research","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Other","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Other","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Policy","Female","85","[c]","26840","24460"
"Leaver CS","2021","20-29","No function","Policy","Male","85","[c]","28820","28070"
"Leaver CS","2021","20-29","No function","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Psychology","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Science and Engineering","Female","100","[c]","23360","23370"
"Leaver CS","2021","20-29","No function","Science and Engineering","Male","100","[c]","22400","20150"
"Leaver CS","2021","20-29","No function","Unknown","Female","60","[c]","26770","28000"
"Leaver CS","2021","20-29","No function","Unknown","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Commercial","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Commercial","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Operational Delivery","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Other","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Other","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Project Delivery","Female","40","[c]","24820","24820"
"Leaver CS","2021","20-29","Project Delivery","Project Delivery","Male","35","[c]","27570","26710"
"Leaver CS","2021","20-29","Project Delivery","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Science and Engineering","Male","40","[c]","26500","26940"
"Leaver CS","2021","20-29","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Operational Delivery","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Property","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Property","Male","60","[c]","25430","24500"
"Leaver CS","2021","20-29","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","Security","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","Security","Male","45","[c]","26960","25890"
"Leaver CS","2021","20-29","Security","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Communications","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Communications","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Finance","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Finance","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Intelligence Analysis","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Medicine","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Operational Delivery","Female","60","[c]","25700","24890"
"Leaver CS","2021","20-29","Unknown","Operational Delivery","Male","60","[c]","25960","24880"
"Leaver CS","2021","20-29","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Other","Female","55","[c]","23560","21010"
"Leaver CS","2021","20-29","Unknown","Other","Male","65","[c]","27550","28650"
"Leaver CS","2021","20-29","Unknown","Policy","Female","40","[c]","34580","33300"
"Leaver CS","2021","20-29","Unknown","Policy","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Project Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Science and Engineering","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Female","780","[c]","25240","24110"
"Leaver CS","2021","20-29","Unknown","Unknown","Male","750","[c]","25130","22790"
"Leaver CS","2021","20-29","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Economics","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Science and Engineering","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Social Research","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Social Research","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Statistics","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Statistics","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Commercial","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Commercial","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Communications","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Communications","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","Counter Fraud","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Digital, Data and Technology","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Digital, Data and Technology","Male","55","[c]","44600","42510"
"Leaver CS","2021","30-39","Digital, Data & Technology","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Finance","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Finance","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Grants Management","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Grants Management","Operational Delivery","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Human Resources","Female","35","[c]","33840","28000"
"Leaver CS","2021","30-39","Human Resources","Human Resources","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Legal","Female","50","[c]","47310","50640"
"Leaver CS","2021","30-39","Legal","Legal","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Operational Delivery","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Operational Delivery","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Knowledge and Information Management","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
