"Status","Year","Organisation","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","EO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","G6/G7","Unknown","70","[c]","53750","49530"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","SEO/HEO","Heterosexual / straight","35","[c]","32500","31380"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","SEO/HEO","Unknown","120","[c]","31750","28970"
"New entrant CS","2021","Disclosure Scotland","Outside London","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Outside London","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Outside London","AA/AO","Heterosexual / straight","115","[c]","19650","18060"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Outside London","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Outside London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Outside London","AA/AO","Unknown","130","[c]","20120","21590"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Outside London","EO","Heterosexual / straight","30","[c]","26290","26130"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Outside London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Outside London","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Outside London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","London","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outside London","AA/AO","Heterosexual / straight","35","[c]","23480","21590"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outside London","AA/AO","Unknown","75","[c]","23800","21590"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outside London","EO","Heterosexual / straight","35","[c]","26300","26130"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outside London","EO","Unknown","45","[c]","25750","26130"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outside London","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outside London","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outside London","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outside London","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Outside London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Outside London","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Outside London","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Outside London","SEO/HEO","Heterosexual / straight","35","[c]","33660","36500"
"New entrant CS","2021","Education and Skills Funding Agency","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Outside London","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","SEO/HEO","Heterosexual / straight","35","[c]","35120","37350"
"New entrant CS","2021","Food Standards Agency","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Outside London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Outside London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Outside London","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Outside London","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Outside London","AA/AO","Unknown","50","[c]","21570","21710"
"New entrant CS","2021","Forestry and Land Scotland","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Outside London","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Outside London","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","London","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","London","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Outside London","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","London","EO","Heterosexual / straight","70","[c]","27730","26950"
"New entrant CS","2021","Government Legal Department","London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","London","G6/G7","Heterosexual / straight","85","[c]","54940","50500"
"New entrant CS","2021","Government Legal Department","London","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","London","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","London","SEO/HEO","Heterosexual / straight","45","[c]","43490","43920"
"New entrant CS","2021","Government Legal Department","London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Outside London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Outside London","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","London","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Outside London","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Outside London","AA/AO","Unknown","10","[c]","[c]","[c]"
