"Status","Year","Age","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Ministry of Justice","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Ministry of Justice","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","ESTYN","Unknown","[c]","[c]","[c]","[c]"
