"Status","Year","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Department for Education","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","AO","Unknown","65","[c]","21160","21050"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","EO","Unknown","65","[c]","27810","27550"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","G6","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","G7","Unknown","90","[c]","53250","53330"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","HEO","Unknown","180","[c]","33050","33120"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","SEO","Unknown","95","[c]","39670","39000"
"Leaver Dept.","2021","Department for International Trade","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","G7","Heterosexual / straight","30","[c]","52980","51970"
"Leaver Dept.","2021","Department for International Trade","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","G7","Unknown","35","[c]","51680","51120"
"Leaver Dept.","2021","Department for International Trade","HEO","Heterosexual / straight","35","[c]","31650","31180"
"Leaver Dept.","2021","Department for International Trade","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","HEO","Unknown","30","[c]","32050","32120"
"Leaver Dept.","2021","Department for International Trade","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","SEO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","AA","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","AO","Heterosexual / straight","50","[c]","21670","21590"
"Leaver Dept.","2021","Department for Transport","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","EO","Heterosexual / straight","40","[c]","27380","26470"
"Leaver Dept.","2021","Department for Transport","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","HEO","Heterosexual / straight","75","[c]","33830","34700"
"Leaver Dept.","2021","Department for Transport","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","SEO","Heterosexual / straight","45","[c]","42350","42470"
"Leaver Dept.","2021","Department for Transport","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","AO","Heterosexual / straight","195","[c]","21260","21010"
"Leaver Dept.","2021","Department for Work and Pensions","AO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","AO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","AO","Unknown","100","[c]","21000","21010"
"Leaver Dept.","2021","Department for Work and Pensions","EO","Heterosexual / straight","425","[c]","28050","27570"
"Leaver Dept.","2021","Department for Work and Pensions","EO","LGBO","30","[c]","27800","27570"
"Leaver Dept.","2021","Department for Work and Pensions","EO","Undeclared","45","[c]","28310","27570"
"Leaver Dept.","2021","Department for Work and Pensions","EO","Unknown","150","[c]","28050","27570"
"Leaver Dept.","2021","Department for Work and Pensions","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","G7","Heterosexual / straight","40","[c]","53500","52580"
"Leaver Dept.","2021","Department for Work and Pensions","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","HEO","Heterosexual / straight","125","[c]","33010","31990"
"Leaver Dept.","2021","Department for Work and Pensions","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","HEO","Unknown","45","[c]","33260","31990"
"Leaver Dept.","2021","Department for Work and Pensions","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","SEO","Heterosexual / straight","60","[c]","37840","36400"
"Leaver Dept.","2021","Department for Work and Pensions","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","SEO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","EO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","G6","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","G7","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","HEO","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","SEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","EO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","G6","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","G7","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","HEO","Unknown","105","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","SEO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","AO","Unknown","705","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","EO","Unknown","330","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","G6","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","G7","Unknown","115","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","HEO","Unknown","230","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","SCS level","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","SEO","Unknown","105","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Unknown","80","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","HEO","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","AO","Heterosexual / straight","125","[c]","21920","21010"
"Leaver Dept.","2021","Home Office","AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","EO","Heterosexual / straight","295","[c]","26310","25130"
"Leaver Dept.","2021","Home Office","EO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","G6","Heterosexual / straight","40","[c]","67430","68720"
"Leaver Dept.","2021","Home Office","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","G7","Heterosexual / straight","95","[c]","56690","57460"
"Leaver Dept.","2021","Home Office","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","HEO","Heterosexual / straight","160","[c]","33410","33960"
"Leaver Dept.","2021","Home Office","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","HEO","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","SEO","Heterosexual / straight","105","[c]","41520","41950"
"Leaver Dept.","2021","Home Office","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","AO","Heterosexual / straight","50","[c]","21350","20920"
"Leaver Dept.","2021","Ministry of Defence","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","EO","Heterosexual / straight","120","[c]","24800","25940"
"Leaver Dept.","2021","Ministry of Defence","EO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","G6","Heterosexual / straight","30","[c]","66880","67630"
"Leaver Dept.","2021","Ministry of Defence","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","G7","Heterosexual / straight","85","[c]","52900","54510"
"Leaver Dept.","2021","Ministry of Defence","G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","HEO","Heterosexual / straight","195","[c]","30490","31200"
"Leaver Dept.","2021","Ministry of Defence","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
