"Status","Year","Organisation","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","UK Export Finance","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","South East (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","South East (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","South East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","South East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","South West (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","South West (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","South West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","South West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","South West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","South West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Scotland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Scotland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","AO","Male","40","[c]","19660","19520"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Wales","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Wales","AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Wales","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Wales","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Wales","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Wales","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Wales","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Wales","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Wales","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Wales","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Wales","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","East Midlands (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","East Midlands (England)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","East Midlands (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","East Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","East Midlands (England)","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","East Midlands (England)","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","East Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","East Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","East Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","East Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","East Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","East Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","East of England","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","East of England","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","East of England","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","East of England","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","East of England","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","East of England","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","East of England","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","East of England","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","London","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","London","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","North East (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","North East (England)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","North East (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","North East (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","North East (England)","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","North East (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","North East (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","North East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","North East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","North West (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","North West (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","North West (England)","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","North West (England)","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","North West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","North West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","North West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","North West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South East (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South East (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South East (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South East (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South West (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South West (England)","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South West (England)","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South West (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South West (England)","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South West (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South West (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Wales","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Wales","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Wales","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Wales","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Wales","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Wales","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Midlands (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Midlands (England)","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Yorkshire and The Humber","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Yorkshire and The Humber","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Yorkshire and The Humber","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Yorkshire and The Humber","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Yorkshire and The Humber","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Yorkshire and The Humber","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Yorkshire and The Humber","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","East Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","East Midlands (England)","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","South East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","South East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","South West (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","South West (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","South West (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","South West (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","South West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","South West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","South West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","South West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","South East (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","South East (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","South East (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","South East (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","South East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","South East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","South East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","South East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Wales","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Wales","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Wales","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Wales","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands (England)","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Wales","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Wales","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Wales","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Wales","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Wales","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Wales","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Wales","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Wales","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Wales","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Wales","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Wales","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Wales","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Wales","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Wales","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Revenue Authority","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Revenue Authority","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Revenue Authority","Wales","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Revenue Authority","Wales","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wilton Park","South East (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wilton Park","South East (England)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wilton Park","South East (England)","AO","Female","[c]","[c]","[c]","[c]"
