"Status","Year","Ethnicity","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Black","Ministry of Defence","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Qualifications and Examinations Regulation","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Qualifications and Examinations Regulation","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Qualifications and Examinations Regulation","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Qualifications and Examinations Regulation","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Qualifications and Examinations Regulation","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Qualifications and Examinations Regulation","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Qualifications and Examinations Regulation","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Qualifications and Examinations Regulation","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Qualifications and Examinations Regulation","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Qualifications and Examinations Regulation","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Qualifications and Examinations Regulation","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Qualifications and Examinations Regulation","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Rail and Road","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Rail and Road","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Rail and Road","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Rail and Road","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Rail and Road","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Rail and Road","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Rail and Road","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Rail and Road","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Rail and Road","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Rail and Road","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Rail and Road","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Rail and Road","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Rail and Road","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Rail and Road","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Rail and Road","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Rail and Road","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Rail and Road","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Rail and Road","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Rail and Road","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Rail and Road","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","SCS level","LGBO","[c]","[c]","[c]","[c]"
