"Status","Year","Age","Disability","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","Male","60","[c]","34320","32000"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","London","Female","65","[c]","38950","35120"
"Leaver Dept.","2021","20-29","Undeclared","London","Male","50","[c]","36040","34600"
"Leaver Dept.","2021","20-29","Undeclared","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","London","Female","385","[c]","35950","33120"
"Leaver Dept.","2021","20-29","Unknown","London","Male","330","[c]","36340","33510"
"Leaver Dept.","2021","20-29","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Outside London","Female","265","[c]","25540","23720"
"Leaver Dept.","2021","20-29","Unknown","Outside London","Male","255","[c]","26100","24340"
"Leaver Dept.","2021","20-29","Unknown","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Overseas","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Female","160","[c]","31260","32000"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Male","125","[c]","31270","32000"
"Leaver Dept.","2021","30-39","Declared disabled","London","Female","70","[c]","43670","41950"
"Leaver Dept.","2021","30-39","Declared disabled","London","Male","60","[c]","45020","42330"
"Leaver Dept.","2021","30-39","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Outside London","Female","80","[c]","30500","27570"
"Leaver Dept.","2021","30-39","Declared disabled","Outside London","Male","65","[c]","29890","27570"
"Leaver Dept.","2021","30-39","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","London","Female","560","[c]","47830","50700"
"Leaver Dept.","2021","30-39","Declared non-disabled","London","Male","490","[c]","47100","49600"
"Leaver Dept.","2021","30-39","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Outside London","Female","625","[c]","29770","27570"
"Leaver Dept.","2021","30-39","Declared non-disabled","Outside London","Male","510","[c]","30220","27570"
"Leaver Dept.","2021","30-39","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Overseas","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Female","30","[c]","43500","32610"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","London","Female","45","[c]","44830","43530"
"Leaver Dept.","2021","30-39","Undeclared","London","Male","50","[c]","44000","42480"
"Leaver Dept.","2021","30-39","Undeclared","Outside London","Female","50","[c]","29710","26890"
"Leaver Dept.","2021","30-39","Undeclared","Outside London","Male","55","[c]","30470","27570"
"Leaver Dept.","2021","30-39","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","London","Female","210","[c]","46030","45200"
"Leaver Dept.","2021","30-39","Unknown","London","Male","220","[c]","46760","49600"
"Leaver Dept.","2021","30-39","Unknown","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Outside London","Female","205","[c]","32290","29740"
"Leaver Dept.","2021","30-39","Unknown","Outside London","Male","185","[c]","34320","31460"
"Leaver Dept.","2021","30-39","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Female","35","[c]","38820","32000"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Male","45","[c]","36380","32000"
"Leaver Dept.","2021","40-49","Declared disabled","London","Female","40","[c]","48800","43370"
"Leaver Dept.","2021","40-49","Declared disabled","London","Male","45","[c]","49560","43890"
"Leaver Dept.","2021","40-49","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Outside London","Female","85","[c]","31510","27570"
"Leaver Dept.","2021","40-49","Declared disabled","Outside London","Male","55","[c]","32420","27570"
"Leaver Dept.","2021","40-49","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","London","Female","320","[c]","57120","56150"
"Leaver Dept.","2021","40-49","Declared non-disabled","London","Male","200","[c]","55240","54760"
"Leaver Dept.","2021","40-49","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Outside London","Female","495","[c]","34120","29190"
"Leaver Dept.","2021","40-49","Declared non-disabled","Outside London","Male","320","[c]","35680","31420"
"Leaver Dept.","2021","40-49","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Overseas","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Outside London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Outside London","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","London","Female","110","[c]","56800","56380"
"Leaver Dept.","2021","40-49","Unknown","London","Male","85","[c]","60040","56070"
"Leaver Dept.","2021","40-49","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Outside London","Female","145","[c]","36830","33380"
"Leaver Dept.","2021","40-49","Unknown","Outside London","Male","120","[c]","34820","32100"
"Leaver Dept.","2021","40-49","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Overseas","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Outside London","Female","65","[c]","33540","29290"
"Leaver Dept.","2021","50-59","Declared disabled","Outside London","Male","65","[c]","35820","33080"
"Leaver Dept.","2021","50-59","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","London","Female","140","[c]","53120","46070"
"Leaver Dept.","2021","50-59","Declared non-disabled","London","Male","115","[c]","56120","54700"
"Leaver Dept.","2021","50-59","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Outside London","Female","355","[c]","33890","28430"
"Leaver Dept.","2021","50-59","Declared non-disabled","Outside London","Male","240","[c]","38610","33020"
"Leaver Dept.","2021","50-59","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","London","Female","60","[c]","50710","44470"
"Leaver Dept.","2021","50-59","Unknown","London","Male","50","[c]","53430","40640"
"Leaver Dept.","2021","50-59","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Outside London","Female","100","[c]","33430","29210"
"Leaver Dept.","2021","50-59","Unknown","Outside London","Male","90","[c]","39730","36850"
"Leaver Dept.","2021","50-59","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","London","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","London","Female","40","[c]","25270","24780"
"New entrant CS","2021","16-19","Declared non-disabled","London","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Outside London","Female","210","[c]","21380","21010"
"New entrant CS","2021","16-19","Declared non-disabled","Outside London","Male","155","[c]","21290","21010"
"New entrant CS","2021","16-19","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Outside London","Female","170","[c]","20620","20140"
"New entrant CS","2021","16-19","Unknown","Outside London","Male","185","[c]","20060","20140"
"New entrant CS","2021","16-19","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","London","Female","325","[c]","30240","31060"
"New entrant CS","2021","20-29","Declared disabled","London","Male","150","[c]","30260","31060"
"New entrant CS","2021","20-29","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Outside London","Female","615","[c]","24480","24120"
"New entrant CS","2021","20-29","Declared disabled","Outside London","Male","415","[c]","24980","24020"
"New entrant CS","2021","20-29","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","London","Female","2250","[c]","31040","31060"
"New entrant CS","2021","20-29","Declared non-disabled","London","Male","1600","[c]","31540","31060"
"New entrant CS","2021","20-29","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Outside London","Female","4745","[c]","24410","22920"
"New entrant CS","2021","20-29","Declared non-disabled","Outside London","Male","3430","[c]","24620","23540"
"New entrant CS","2021","20-29","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Unknown","Female","50","[c]","27580","27570"
"New entrant CS","2021","20-29","Declared non-disabled","Unknown","Male","40","[c]","28100","27570"
