"Status","Year","Ethnicity","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","White","Outside London","SEO","Female","555","[c]","41030","40610"
"Leaver CS","2021","White","Outside London","SEO","Male","605","[c]","42610","41780"
"Leaver CS","2021","White","Outside London","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Outside London","Unknown","Female","330","[c]","[c]","[c]"
"Leaver CS","2021","White","Outside London","Unknown","Male","145","[c]","39000","35530"
"Leaver CS","2021","White","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","HEO","Female","35","[c]","35760","36960"
"Leaver CS","2021","White","Overseas","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","EO","Female","80","[c]","28580","28030"
"Leaver Dept.","2021","Asian","London","EO","Male","60","[c]","29010","28750"
"Leaver Dept.","2021","Asian","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","G7","Female","50","[c]","56190","55650"
"Leaver Dept.","2021","Asian","London","G7","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","HEO","Female","85","[c]","33690","33960"
"Leaver Dept.","2021","Asian","London","HEO","Male","55","[c]","34320","34250"
"Leaver Dept.","2021","Asian","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","SEO","Female","50","[c]","41660","40940"
"Leaver Dept.","2021","Asian","London","SEO","Male","50","[c]","40890","40620"
"Leaver Dept.","2021","Asian","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outside London","AO","Female","85","[c]","20480","20020"
"Leaver Dept.","2021","Asian","Outside London","AO","Male","95","[c]","20660","20740"
"Leaver Dept.","2021","Asian","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outside London","EO","Female","70","[c]","25760","26350"
"Leaver Dept.","2021","Asian","Outside London","EO","Male","45","[c]","26080","27570"
"Leaver Dept.","2021","Asian","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outside London","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outside London","HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outside London","HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outside London","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outside London","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","EO","Female","60","[c]","28360","28060"
"Leaver Dept.","2021","Black","London","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","HEO","Female","55","[c]","34190","34280"
"Leaver Dept.","2021","Black","London","HEO","Male","40","[c]","35180","34000"
"Leaver Dept.","2021","Black","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","SEO","Female","40","[c]","40540","40540"
"Leaver Dept.","2021","Black","London","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outside London","AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outside London","AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outside London","EO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outside London","EO","Male","35","[c]","26270","27570"
"Leaver Dept.","2021","Black","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outside London","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outside London","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outside London","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outside London","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
