"Status","Year","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Finance","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Male","Heterosexual / straight","70","[c]","47710","43300"
"Leaver Dept.","2021","Finance","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Female","Heterosexual / straight","145","[c]","39020","33600"
"Leaver Dept.","2021","Human Resources","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Female","Unknown","45","[c]","43240","39690"
"Leaver Dept.","2021","Human Resources","Male","Heterosexual / straight","75","[c]","39940","36030"
"Leaver Dept.","2021","Human Resources","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Female","Heterosexual / straight","30","[c]","45460","40930"
"Leaver Dept.","2021","International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Male","Heterosexual / straight","35","[c]","46750","40940"
"Leaver Dept.","2021","International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Male","Unknown","35","[c]","45270","41660"
"Leaver Dept.","2021","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Female","Heterosexual / straight","45","[c]","52560","52680"
"Leaver Dept.","2021","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Female","Heterosexual / straight","780","[c]","29010","24560"
"Leaver Dept.","2021","Operational Delivery","Female","LGBO","55","[c]","29920","25650"
"Leaver Dept.","2021","Operational Delivery","Female","Undeclared","75","[c]","28650","22820"
"Leaver Dept.","2021","Operational Delivery","Female","Unknown","235","[c]","28030","23480"
"Leaver Dept.","2021","Operational Delivery","Male","Heterosexual / straight","515","[c]","29500","25120"
"Leaver Dept.","2021","Operational Delivery","Male","LGBO","60","[c]","27880","24180"
"Leaver Dept.","2021","Operational Delivery","Male","Undeclared","65","[c]","31250","27100"
"Leaver Dept.","2021","Operational Delivery","Male","Unknown","195","[c]","28410","24130"
"Leaver Dept.","2021","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Female","Heterosexual / straight","130","[c]","35180","28360"
"Leaver Dept.","2021","Other","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Female","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Male","Heterosexual / straight","75","[c]","37500","32540"
"Leaver Dept.","2021","Other","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Male","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Female","Heterosexual / straight","515","[c]","45790","40640"
"Leaver Dept.","2021","Policy","Female","LGBO","50","[c]","43160","38820"
"Leaver Dept.","2021","Policy","Female","Undeclared","75","[c]","46400","42170"
"Leaver Dept.","2021","Policy","Female","Unknown","315","[c]","41960","37320"
"Leaver Dept.","2021","Policy","Male","Heterosexual / straight","365","[c]","45250","39600"
"Leaver Dept.","2021","Policy","Male","LGBO","65","[c]","46120","44090"
"Leaver Dept.","2021","Policy","Male","Undeclared","55","[c]","47290","51840"
"Leaver Dept.","2021","Policy","Male","Unknown","250","[c]","40950","36520"
"Leaver Dept.","2021","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Female","Heterosexual / straight","160","[c]","40930","33300"
"Leaver Dept.","2021","Project Delivery","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Female","Unknown","40","[c]","45790","41560"
"Leaver Dept.","2021","Project Delivery","Male","Heterosexual / straight","130","[c]","42640","40440"
"Leaver Dept.","2021","Project Delivery","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Male","Unknown","40","[c]","38540","36770"
"Leaver Dept.","2021","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Female","Heterosexual / straight","30","[c]","37430","34840"
"Leaver Dept.","2021","Science and Engineering","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Male","Heterosexual / straight","55","[c]","35740","32860"
"Leaver Dept.","2021","Science and Engineering","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Male","Heterosexual / straight","35","[c]","41090","36670"
"Leaver Dept.","2021","Statistics","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Heterosexual / straight","1175","[c]","34840","31990"
"Leaver Dept.","2021","Unknown","Female","LGBO","85","[c]","34660","32000"
"Leaver Dept.","2021","Unknown","Female","Undeclared","130","[c]","37940","32000"
"Leaver Dept.","2021","Unknown","Female","Unknown","1650","[c]","34360","32000"
"Leaver Dept.","2021","Unknown","Male","Heterosexual / straight","800","[c]","37140","32000"
"Leaver Dept.","2021","Unknown","Male","LGBO","115","[c]","37870","32000"
"Leaver Dept.","2021","Unknown","Male","Undeclared","100","[c]","35300","32000"
"Leaver Dept.","2021","Unknown","Male","Unknown","1425","[c]","35730","32000"
"Leaver Dept.","2021","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Female","Heterosexual / straight","145","[c]","34180","33000"
"New entrant CS","2021","Commercial","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Female","Unknown","90","[c]","39690","38730"
"New entrant CS","2021","Commercial","Male","Heterosexual / straight","135","[c]","36000","34000"
"New entrant CS","2021","Commercial","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Male","Unknown","65","[c]","39990","36500"
"New entrant CS","2021","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Female","Heterosexual / straight","150","[c]","35380","32000"
"New entrant CS","2021","Communications","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Female","Unknown","120","[c]","34460","29170"
"New entrant CS","2021","Communications","Male","Heterosexual / straight","75","[c]","37470","32860"
"New entrant CS","2021","Communications","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Male","Unknown","70","[c]","39690","34850"
"New entrant CS","2021","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Female","Heterosexual / straight","315","[c]","39650","36940"
"New entrant CS","2021","Digital, Data and Technology","Female","LGBO","40","[c]","35110","32260"
"New entrant CS","2021","Digital, Data and Technology","Female","Undeclared","35","[c]","41770","37260"
"New entrant CS","2021","Digital, Data and Technology","Female","Unknown","245","[c]","38700","33250"
"New entrant CS","2021","Digital, Data and Technology","Male","Heterosexual / straight","595","[c]","41680","38550"
"New entrant CS","2021","Digital, Data and Technology","Male","LGBO","45","[c]","38890","35930"
"New entrant CS","2021","Digital, Data and Technology","Male","Undeclared","60","[c]","41210","37610"
"New entrant CS","2021","Digital, Data and Technology","Male","Unknown","500","[c]","41400","38180"
"New entrant CS","2021","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Female","Heterosexual / straight","100","[c]","31920","31800"
"New entrant CS","2021","Economics","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Female","Unknown","55","[c]","30660","32390"
"New entrant CS","2021","Economics","Male","Heterosexual / straight","165","[c]","32580","31800"
"New entrant CS","2021","Economics","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Male","Unknown","95","[c]","31510","32390"
"New entrant CS","2021","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Female","Heterosexual / straight","255","[c]","34770","31810"
"New entrant CS","2021","Finance","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Female","Unknown","115","[c]","35450","32790"
"New entrant CS","2021","Finance","Male","Heterosexual / straight","195","[c]","37700","34020"
"New entrant CS","2021","Finance","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Male","Undeclared","10","[c]","[c]","[c]"
