"Status","Year","Age","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","20-29","South East (England)","Surrey, East and West Sussex","40","[c]","24850","25100"
"Leaver Dept.","2021","20-29","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","Devon","15","[c]","23340","21050"
"Leaver Dept.","2021","20-29","South West (England)","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","235","[c]","26980","27470"
"Leaver Dept.","2021","20-29","Unknown","Unknown","470","[c]","32260","32000"
"Leaver Dept.","2021","20-29","Wales","East Wales","135","[c]","26930","26290"
"Leaver Dept.","2021","20-29","Wales","West Wales and The Valleys","40","[c]","23840","21590"
"Leaver Dept.","2021","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","Shropshire and Staffordshire","25","[c]","21880","20500"
"Leaver Dept.","2021","20-29","West Midlands (England)","West Midlands","110","[c]","23520","21010"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","North Yorkshire","25","[c]","29300","28440"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","South Yorkshire","40","[c]","28720","27570"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","West Yorkshire","110","[c]","25760","24890"
"Leaver Dept.","2021","30-39","East Midlands (England)","Derbyshire and Nottinghamshire","55","[c]","29390","26030"
"Leaver Dept.","2021","30-39","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","25","[c]","23110","21010"
"Leaver Dept.","2021","30-39","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","Bedfordshire and Hertfordshire","15","[c]","44930","40610"
"Leaver Dept.","2021","30-39","East of England","East Anglia","30","[c]","30270","30870"
"Leaver Dept.","2021","30-39","East of England","Essex","20","[c]","26340","26180"
"Leaver Dept.","2021","30-39","London","Inner London - East","135","[c]","46640","44680"
"Leaver Dept.","2021","30-39","London","Inner London - West","1455","[c]","47570","50700"
"Leaver Dept.","2021","30-39","London","Outer London - East and North East","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Outer London - South","70","[c]","37340","32510"
"Leaver Dept.","2021","30-39","London","Outer London - West and North West","30","[c]","32780","32510"
"Leaver Dept.","2021","30-39","North East (England)","Northumberland and Tyne and Wear","145","[c]","26900","25220"
"Leaver Dept.","2021","30-39","North East (England)","Tees Valley and Durham","50","[c]","24670","24310"
"Leaver Dept.","2021","30-39","North West (England)","Cheshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Cumbria","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Greater Manchester","150","[c]","28380","27470"
"Leaver Dept.","2021","30-39","North West (England)","Lancashire","45","[c]","31060","27570"
"Leaver Dept.","2021","30-39","North West (England)","Merseyside","110","[c]","26870","24890"
"Leaver Dept.","2021","30-39","Northern Ireland","Northern Ireland","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","Overseas","40","[c]","47410","52430"
"Leaver Dept.","2021","30-39","Scotland","Eastern Scotland","65","[c]","31960","27570"
"Leaver Dept.","2021","30-39","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","Southern Scotland","30","[c]","39380","38630"
"Leaver Dept.","2021","30-39","Scotland","West Central Scotland","95","[c]","26930","25980"
"Leaver Dept.","2021","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","33690","32710"
"Leaver Dept.","2021","30-39","South East (England)","Hampshire and Isle of Wight","35","[c]","33810","31730"
"Leaver Dept.","2021","30-39","South East (England)","Kent","30","[c]","29010","29290"
"Leaver Dept.","2021","30-39","South East (England)","Surrey, East and West Sussex","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Devon","30","[c]","23760","21180"
"Leaver Dept.","2021","30-39","South West (England)","Dorset and Somerset","15","[c]","38290","37800"
"Leaver Dept.","2021","30-39","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","190","[c]","36000","34490"
"Leaver Dept.","2021","30-39","Unknown","Unknown","165","[c]","39720","32040"
"Leaver Dept.","2021","30-39","Wales","East Wales","145","[c]","36050","33410"
"Leaver Dept.","2021","30-39","Wales","West Wales and The Valleys","75","[c]","26860","25950"
"Leaver Dept.","2021","30-39","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","Shropshire and Staffordshire","15","[c]","23540","21030"
"Leaver Dept.","2021","30-39","West Midlands (England)","West Midlands","155","[c]","27730","24890"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","North Yorkshire","30","[c]","36700","35540"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","South Yorkshire","40","[c]","33980","30900"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","West Yorkshire","90","[c]","33510","31990"
"Leaver Dept.","2021","40-49","East Midlands (England)","Derbyshire and Nottinghamshire","35","[c]","32820","27570"
"Leaver Dept.","2021","40-49","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","East Anglia","35","[c]","31710","29610"
"Leaver Dept.","2021","40-49","East of England","Essex","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Inner London - East","105","[c]","50120","48900"
"Leaver Dept.","2021","40-49","London","Inner London - West","675","[c]","57720","56300"
"Leaver Dept.","2021","40-49","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Outer London - South","40","[c]","49720","53880"
"Leaver Dept.","2021","40-49","London","Outer London - West and North West","25","[c]","37160","31290"
"Leaver Dept.","2021","40-49","North East (England)","Northumberland and Tyne and Wear","95","[c]","29500","27570"
"Leaver Dept.","2021","40-49","North East (England)","Tees Valley and Durham","35","[c]","28400","27570"
"Leaver Dept.","2021","40-49","North West (England)","Cheshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Cumbria","15","[c]","27330","21050"
"Leaver Dept.","2021","40-49","North West (England)","Greater Manchester","100","[c]","29800","27570"
"Leaver Dept.","2021","40-49","North West (England)","Lancashire","60","[c]","32240","27570"
"Leaver Dept.","2021","40-49","North West (England)","Merseyside","80","[c]","31900","27570"
"Leaver Dept.","2021","40-49","Northern Ireland","Northern Ireland","15","[c]","33990","25630"
"Leaver Dept.","2021","40-49","Overseas","Overseas","30","[c]","57660","58450"
"Leaver Dept.","2021","40-49","Scotland","Eastern Scotland","35","[c]","31200","27570"
"Leaver Dept.","2021","40-49","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","Southern Scotland","15","[c]","49010","44770"
"Leaver Dept.","2021","40-49","Scotland","West Central Scotland","65","[c]","28300","27570"
"Leaver Dept.","2021","40-49","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","43340","33330"
"Leaver Dept.","2021","40-49","South East (England)","Hampshire and Isle of Wight","35","[c]","40140","33300"
"Leaver Dept.","2021","40-49","South East (England)","Kent","15","[c]","29270","26200"
"Leaver Dept.","2021","40-49","South East (England)","Surrey, East and West Sussex","20","[c]","29290","28390"
"Leaver Dept.","2021","40-49","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","Devon","30","[c]","28460","27570"
"Leaver Dept.","2021","40-49","South West (England)","Dorset and Somerset","10","[c]","37100","33290"
"Leaver Dept.","2021","40-49","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","125","[c]","46030","41340"
"Leaver Dept.","2021","40-49","Unknown","Unknown","45","[c]","46750","42920"
"Leaver Dept.","2021","40-49","Wales","East Wales","65","[c]","37420","32960"
"Leaver Dept.","2021","40-49","Wales","West Wales and The Valleys","40","[c]","31170","26530"
"Leaver Dept.","2021","40-49","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","15","[c]","32240","27750"
"Leaver Dept.","2021","40-49","West Midlands (England)","Shropshire and Staffordshire","25","[c]","29020","27230"
"Leaver Dept.","2021","40-49","West Midlands (England)","West Midlands","90","[c]","33060","27770"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","North Yorkshire","25","[c]","38600","37020"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","South Yorkshire","50","[c]","35780","34800"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","West Yorkshire","80","[c]","35670","31740"
"Leaver Dept.","2021","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","40","[c]","29220","24000"
"Leaver Dept.","2021","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","Lincolnshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","East Anglia","20","[c]","31570","32470"
"Leaver Dept.","2021","50-59","East of England","Essex","10","[c]","33500","30010"
"Leaver Dept.","2021","50-59","London","Inner London - East","55","[c]","60090","60070"
"Leaver Dept.","2021","50-59","London","Inner London - West","325","[c]","54100","47820"
"Leaver Dept.","2021","50-59","London","Outer London - East and North East","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Outer London - South","35","[c]","41630","34260"
"Leaver Dept.","2021","50-59","London","Outer London - West and North West","15","[c]","31880","31060"
"Leaver Dept.","2021","50-59","North East (England)","Northumberland and Tyne and Wear","70","[c]","34890","28160"
"Leaver Dept.","2021","50-59","North East (England)","Tees Valley and Durham","25","[c]","31770","27570"
"Leaver Dept.","2021","50-59","North West (England)","Cheshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Cumbria","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Greater Manchester","65","[c]","35610","29670"
"Leaver Dept.","2021","50-59","North West (England)","Lancashire","35","[c]","38080","34290"
"Leaver Dept.","2021","50-59","North West (England)","Merseyside","70","[c]","35860","27570"
"Leaver Dept.","2021","50-59","Northern Ireland","Northern Ireland","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","Overseas","25","[c]","52880","56280"
"Leaver Dept.","2021","50-59","Scotland","Eastern Scotland","40","[c]","35720","29190"
"Leaver Dept.","2021","50-59","Scotland","Highlands and Islands","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scotland","Southern Scotland","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scotland","West Central Scotland","70","[c]","29970","27570"
"Leaver Dept.","2021","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South East (England)","Hampshire and Isle of Wight","50","[c]","37420","28430"
"Leaver Dept.","2021","50-59","South East (England)","Kent","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South East (England)","Surrey, East and West Sussex","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South West (England)","Devon","15","[c]","36940","27570"
"Leaver Dept.","2021","50-59","South West (England)","Dorset and Somerset","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","95","[c]","41370","37460"
"Leaver Dept.","2021","50-59","Unknown","Unknown","25","[c]","50660","46910"
"Leaver Dept.","2021","50-59","Wales","East Wales","50","[c]","40160","36190"
"Leaver Dept.","2021","50-59","Wales","West Wales and The Valleys","30","[c]","35340","33350"
"Leaver Dept.","2021","50-59","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","West Midlands (England)","Shropshire and Staffordshire","20","[c]","29690","21170"
"Leaver Dept.","2021","50-59","West Midlands (England)","West Midlands","40","[c]","35470","27570"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","North Yorkshire","25","[c]","39060","34600"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","South Yorkshire","20","[c]","43260","39610"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","West Yorkshire","45","[c]","36920","30990"
"Leaver Dept.","2021","60-64","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","Inner London - West","30","[c]","49940","52140"
"Leaver Dept.","2021","60-64","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Inner London - West","90","[c]","46990","43340"
"Leaver Dept.","2021","Unknown","North West (England)","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East Midlands (England)","Derbyshire and Nottinghamshire","25","[c]","22340","21010"
"New entrant CS","2021","16-19","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","[c]","20020","20140"
"New entrant CS","2021","16-19","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East of England","Bedfordshire and Hertfordshire","15","[c]","23680","21010"
"New entrant CS","2021","16-19","East of England","East Anglia","15","[c]","23730","22850"
"New entrant CS","2021","16-19","East of England","Essex","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","Inner London - East","20","[c]","24370","22970"
"New entrant CS","2021","16-19","London","Inner London - West","75","[c]","25070","24300"
"New entrant CS","2021","16-19","London","Outer London - East and North East","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","Outer London - South","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","Outer London - West and North West","10","[c]","22710","22390"
"New entrant CS","2021","16-19","North East (England)","Northumberland and Tyne and Wear","70","[c]","21030","21010"
"New entrant CS","2021","16-19","North East (England)","Tees Valley and Durham","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North West (England)","Cheshire","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North West (England)","Greater Manchester","35","[c]","21470","21010"
"New entrant CS","2021","16-19","North West (England)","Lancashire","30","[c]","20850","21010"
"New entrant CS","2021","16-19","North West (England)","Merseyside","20","[c]","20610","20480"
"New entrant CS","2021","16-19","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scotland","Eastern Scotland","45","[c]","20430","20140"
"New entrant CS","2021","16-19","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scotland","Southern Scotland","15","[c]","18850","19650"
"New entrant CS","2021","16-19","Scotland","West Central Scotland","30","[c]","20390","20140"
"New entrant CS","2021","16-19","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","23730","21870"
"New entrant CS","2021","16-19","South East (England)","Hampshire and Isle of Wight","15","[c]","20720","20140"
"New entrant CS","2021","16-19","South East (England)","Kent","35","[c]","22010","21430"
"New entrant CS","2021","16-19","South East (England)","Surrey, East and West Sussex","20","[c]","23810","23940"
"New entrant CS","2021","16-19","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South West (England)","Devon","15","[c]","18780","16780"
"New entrant CS","2021","16-19","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","80","[c]","18450","18850"
"New entrant CS","2021","16-19","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Wales","East Wales","40","[c]","21040","20140"
"New entrant CS","2021","16-19","Wales","West Wales and The Valleys","55","[c]","19910","18060"
"New entrant CS","2021","16-19","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Midlands (England)","Shropshire and Staffordshire","15","[c]","22030","21590"
"New entrant CS","2021","16-19","West Midlands (England)","West Midlands","25","[c]","21230","20140"
"New entrant CS","2021","16-19","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Yorkshire and The Humber","South Yorkshire","25","[c]","21160","21010"
"New entrant CS","2021","16-19","Yorkshire and The Humber","West Yorkshire","55","[c]","20950","20140"
"New entrant CS","2021","20-29","East Midlands (England)","Derbyshire and Nottinghamshire","475","[c]","24560","24240"
"New entrant CS","2021","20-29","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","355","[c]","23170","22850"
"New entrant CS","2021","20-29","East Midlands (England)","Lincolnshire","85","[c]","24130","22920"
"New entrant CS","2021","20-29","East of England","Bedfordshire and Hertfordshire","280","[c]","26000","27570"
"New entrant CS","2021","20-29","East of England","East Anglia","480","[c]","24460","24020"
"New entrant CS","2021","20-29","East of England","Essex","300","[c]","26320","25850"
"New entrant CS","2021","20-29","London","Inner London - East","1475","[c]","30350","31060"
"New entrant CS","2021","20-29","London","Inner London - West","4910","[c]","31990","31060"
"New entrant CS","2021","20-29","London","Outer London - East and North East","460","[c]","28750","31060"
"New entrant CS","2021","20-29","London","Outer London - South","450","[c]","29410","28650"
"New entrant CS","2021","20-29","London","Outer London - West and North West","620","[c]","28940","31060"
"New entrant CS","2021","20-29","North East (England)","Northumberland and Tyne and Wear","1060","[c]","23450","21010"
"New entrant CS","2021","20-29","North East (England)","Tees Valley and Durham","285","[c]","22320","21010"
"New entrant CS","2021","20-29","North West (England)","Cheshire","250","[c]","25580","24240"
"New entrant CS","2021","20-29","North West (England)","Cumbria","45","[c]","23990","23540"
"New entrant CS","2021","20-29","North West (England)","Greater Manchester","1150","[c]","24910","24500"
"New entrant CS","2021","20-29","North West (England)","Lancashire","485","[c]","22680","21010"
"New entrant CS","2021","20-29","North West (England)","Merseyside","505","[c]","23390","21430"
"New entrant CS","2021","20-29","Northern Ireland","Northern Ireland","125","[c]","22090","20140"
"New entrant CS","2021","20-29","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scotland","Eastern Scotland","750","[c]","24880","21010"
"New entrant CS","2021","20-29","Scotland","Highlands and Islands","45","[c]","22630","21010"
"New entrant CS","2021","20-29","Scotland","North Eastern Scotland","50","[c]","24900","25440"
"New entrant CS","2021","20-29","Scotland","Southern Scotland","160","[c]","22780","20140"
"New entrant CS","2021","20-29","Scotland","West Central Scotland","560","[c]","23990","21290"
"New entrant CS","2021","20-29","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","440","[c]","25500","25560"
"New entrant CS","2021","20-29","South East (England)","Hampshire and Isle of Wight","590","[c]","25150","24880"
"New entrant CS","2021","20-29","South East (England)","Kent","395","[c]","25070","24880"
"New entrant CS","2021","20-29","South East (England)","Surrey, East and West Sussex","475","[c]","25520","25850"
"New entrant CS","2021","20-29","South West (England)","Cornwall and Isles of Scilly","55","[c]","23810","21950"
"New entrant CS","2021","20-29","South West (England)","Devon","350","[c]","23940","22850"
"New entrant CS","2021","20-29","South West (England)","Dorset and Somerset","175","[c]","23350","22350"
"New entrant CS","2021","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","1195","[c]","25190","24910"
"New entrant CS","2021","20-29","Unknown","Unknown","345","[c]","28020","27570"
"New entrant CS","2021","20-29","Wales","East Wales","865","[c]","24140","22850"
"New entrant CS","2021","20-29","Wales","West Wales and The Valleys","405","[c]","22200","21430"
"New entrant CS","2021","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","155","[c]","23000","22850"
"New entrant CS","2021","20-29","West Midlands (England)","Shropshire and Staffordshire","385","[c]","23430","22850"
"New entrant CS","2021","20-29","West Midlands (England)","West Midlands","790","[c]","24460","22920"
"New entrant CS","2021","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","185","[c]","23060","22350"
"New entrant CS","2021","20-29","Yorkshire and The Humber","North Yorkshire","190","[c]","24460","23930"
"New entrant CS","2021","20-29","Yorkshire and The Humber","South Yorkshire","430","[c]","24480","22850"
"New entrant CS","2021","20-29","Yorkshire and The Humber","West Yorkshire","1120","[c]","24920","23440"
"New entrant CS","2021","30-39","East Midlands (England)","Derbyshire and Nottinghamshire","330","[c]","28220","25560"
"New entrant CS","2021","30-39","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","215","[c]","25590","24160"
"New entrant CS","2021","30-39","East Midlands (England)","Lincolnshire","45","[c]","25050","24920"
"New entrant CS","2021","30-39","East of England","Bedfordshire and Hertfordshire","200","[c]","27310","27850"
"New entrant CS","2021","30-39","East of England","East Anglia","310","[c]","26790","25850"
"New entrant CS","2021","30-39","East of England","Essex","175","[c]","28900","29290"
"New entrant CS","2021","30-39","London","Inner London - East","865","[c]","37780","31060"
"New entrant CS","2021","30-39","London","Inner London - West","1755","[c]","43140","39800"
"New entrant CS","2021","30-39","London","Outer London - East and North East","220","[c]","29510","31060"
"New entrant CS","2021","30-39","London","Outer London - South","255","[c]","34840","31060"
"New entrant CS","2021","30-39","London","Outer London - West and North West","380","[c]","31220","31060"
"New entrant CS","2021","30-39","North East (England)","Northumberland and Tyne and Wear","595","[c]","25860","24240"
"New entrant CS","2021","30-39","North East (England)","Tees Valley and Durham","185","[c]","24440","22350"
"New entrant CS","2021","30-39","North West (England)","Cheshire","165","[c]","28430","27570"
"New entrant CS","2021","30-39","North West (England)","Cumbria","35","[c]","28040","23540"
"New entrant CS","2021","30-39","North West (England)","Greater Manchester","665","[c]","29520","27570"
"New entrant CS","2021","30-39","North West (England)","Lancashire","275","[c]","24270","21010"
