"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Asian","Department for Education (excl. agencies)","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Education (excl. agencies)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Education (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Education (excl. agencies)","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","40","[c]","33870","32560"
"New entrant CS","2021","Asian","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for International Trade","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for International Trade","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Transport (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Transport (excl. agencies)","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Transport (excl. agencies)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Transport (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Transport (excl. agencies)","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Work and Pensions (excl. agencies)","AA/AO","485","[c]","22100","21010"
"New entrant CS","2021","Asian","Department for Work and Pensions (excl. agencies)","EO","1460","[c]","29310","29290"
"New entrant CS","2021","Asian","Department for Work and Pensions (excl. agencies)","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Work and Pensions (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Work and Pensions (excl. agencies)","SEO/HEO","45","[c]","36160","36650"
"New entrant CS","2021","Asian","Department of Health and Social Care (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care (excl. agencies)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care (excl. agencies)","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Disclosure Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Disclosure Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Disclosure Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Disclosure Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Driver and Vehicle Licensing Agency","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Driver and Vehicle Licensing Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Driver and Vehicle Licensing Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Driver and Vehicle Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Driver and Vehicle Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Driver and Vehicle Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Education and Skills Funding Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Education and Skills Funding Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Education and Skills Funding Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Education and Skills Funding Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Education and Skills Funding Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Education Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Education Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Education Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Education Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Education Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","ESTYN","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","ESTYN","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Forestry and Land Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Forestry and Land Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Forestry and Land Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Forestry and Land Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Actuary's Department","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Actuary's Department","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Actuary's Department","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Actuary's Department","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Internal Audit Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Internal Audit Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Internal Audit Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Internal Audit Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Legal Department","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Legal Department","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Legal Department","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Legal Department","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Property Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Property Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Property Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Property Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Health and Safety Executive","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Health and Safety Executive","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Health and Safety Executive","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Health and Safety Executive","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Health and Safety Executive","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Courts and Tribunals Service","AA/AO","95","[c]","20300","19930"
"New entrant CS","2021","Asian","HM Courts and Tribunals Service","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Courts and Tribunals Service","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Courts and Tribunals Service","SEO/HEO","30","[c]","29230","28600"
"New entrant CS","2021","Asian","HM Land Registry","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Prison and Probation Service","AA/AO","80","[c]","24600","23260"
"New entrant CS","2021","Asian","HM Prison and Probation Service","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Prison and Probation Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Prison and Probation Service","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Prison and Probation Service","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Prison and Probation Service","Unknown","50","[c]","22590","22920"
"New entrant CS","2021","Asian","HM Revenue and Customs (excl. agencies)","AA/AO","160","[c]","20370","20140"
"New entrant CS","2021","Asian","HM Revenue and Customs (excl. agencies)","EO","40","[c]","25930","25560"
"New entrant CS","2021","Asian","HM Revenue and Customs (excl. agencies)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs (excl. agencies)","SEO/HEO","55","[c]","34300","31810"
"New entrant CS","2021","Asian","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury (excl. agencies)","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury (excl. agencies)","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury (excl. agencies)","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office (incl. agencies)","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office (incl. agencies)","EO","35","[c]","27230","27760"
"New entrant CS","2021","Asian","Home Office (incl. agencies)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office (incl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office (incl. agencies)","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Insolvency Service","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Insolvency Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Insolvency Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Insolvency Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Institute for Apprenticeships and Technical Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Institute for Apprenticeships and Technical Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Institute for Apprenticeships and Technical Education","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Institute for Apprenticeships and Technical Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal Aid Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal Aid Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal Aid Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal Aid Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Maritime and Coastguard Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Maritime and Coastguard Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Maritime and Coastguard Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Maritime and Coastguard Agency","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicines and Healthcare Products Regulatory Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicines and Healthcare Products Regulatory Agency","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicines and Healthcare Products Regulatory Agency","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicines and Healthcare Products Regulatory Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Met Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Met Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Met Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Met Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Met Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence (excl. agencies)","AA/AO","35","[c]","22390","21030"
"New entrant CS","2021","Asian","Ministry of Defence (excl. agencies)","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence (excl. agencies)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence (excl. agencies)","SEO/HEO","30","[c]","37620","37000"
"New entrant CS","2021","Asian","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Housing, Communities and Local Government (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Housing, Communities and Local Government (excl. agencies)","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Housing, Communities and Local Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Housing, Communities and Local Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Housing, Communities and Local Government (excl. agencies)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Justice (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Justice (excl. agencies)","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Justice (excl. agencies)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Justice (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Justice (excl. agencies)","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Crime Agency","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Crime Agency","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Crime Agency","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Infrastructure Commission","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Infrastructure Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Infrastructure Commission","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Infrastructure Commission","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Infrastructure Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Records of Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Records of Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Records of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Records of Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Savings and Investments","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Savings and Investments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Savings and Investments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Savings and Investments","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Savings and Investments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office for Budget Responsibility","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office for Budget Responsibility","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office for Budget Responsibility","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office for Budget Responsibility","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office for Standards in Education, Children's Services and Skills","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of Gas and Electricity Markets","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of Gas and Electricity Markets","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of Gas and Electricity Markets","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of Gas and Electricity Markets","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of the Public Guardian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of the Public Guardian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of the Public Guardian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of the Public Guardian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of the Scottish Charity Regulator","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of the Scottish Charity Regulator","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Planning Inspectorate","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Planning Inspectorate","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Planning Inspectorate","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Planning Inspectorate","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Public Health England","AA/AO","55","[c]","20990","19630"
"New entrant CS","2021","Asian","Public Health England","EO","50","[c]","25180","25010"
"New entrant CS","2021","Asian","Public Health England","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Public Health England","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Public Health England","SEO/HEO","95","[c]","34140","32350"
"New entrant CS","2021","Asian","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Registers of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Registers of Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Revenue Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Revenue Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Revenue Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Rural Payments Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Rural Payments Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Rural Payments Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Rural Payments Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Forestry","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Forestry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Forestry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Government (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Government (excl. agencies)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Housing Regulator","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Prison Service","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Prison Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Prison Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Public Pensions Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Public Pensions Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Serious Fraud Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Serious Fraud Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Serious Fraud Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Serious Fraud Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Serious Fraud Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Social Security Scotland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Social Security Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Social Security Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Social Security Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Standards and Testing Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Standards and Testing Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Standards and Testing Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Student Awards Agency for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Student Awards Agency for Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Student Awards Agency for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Submarine Delivery Agency","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Teaching Regulation Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Teaching Regulation Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Teaching Regulation Agency","SEO/HEO","[c]","[c]","[c]","[c]"
