"Status","Year","Age","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","50-59","Department for International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Trade","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Trade","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport","Male","Heterosexual / straight","40","[c]","36610","30780"
"Leaver CS","2021","50-59","Department for Transport","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Work and Pensions","Female","Heterosexual / straight","375","[c]","27590","26890"
"Leaver CS","2021","50-59","Department for Work and Pensions","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Work and Pensions","Female","Undeclared","45","[c]","28320","26890"
"Leaver CS","2021","50-59","Department for Work and Pensions","Female","Unknown","245","[c]","26930","27570"
"Leaver CS","2021","50-59","Department for Work and Pensions","Male","Heterosexual / straight","175","[c]","29960","27570"
"Leaver CS","2021","50-59","Department for Work and Pensions","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Work and Pensions","Male","Undeclared","35","[c]","31370","27570"
"Leaver CS","2021","50-59","Department for Work and Pensions","Male","Unknown","130","[c]","27510","27340"
"Leaver CS","2021","50-59","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care","Female","Heterosexual / straight","60","[c]","47880","44110"
"Leaver CS","2021","50-59","Department of Health and Social Care","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","ESTYN","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","ESTYN","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","ESTYN","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","ESTYN","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","ESTYN","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","ESTYN","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","ESTYN","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","ESTYN","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","ESTYN","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","ESTYN","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","Female","Unknown","1285","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","Male","Unknown","675","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Female","Heterosexual / straight","115","[c]","31600","25630"
"Leaver CS","2021","50-59","Home Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Male","Heterosexual / straight","125","[c]","35260","27240"
"Leaver CS","2021","50-59","Home Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Male","Undeclared","35","[c]","36260","30440"
"Leaver CS","2021","50-59","Home Office","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Female","Heterosexual / straight","170","[c]","31900","26870"
"Leaver CS","2021","50-59","Ministry of Defence","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Female","Unknown","30","[c]","32480","26350"
"Leaver CS","2021","50-59","Ministry of Defence","Male","Heterosexual / straight","330","[c]","37420","33630"
"Leaver CS","2021","50-59","Ministry of Defence","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Male","Undeclared","60","[c]","38710","37700"
"Leaver CS","2021","50-59","Ministry of Defence","Male","Unknown","85","[c]","36900","33790"
"Leaver CS","2021","50-59","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Female","Heterosexual / straight","330","[c]","28320","22440"
"Leaver CS","2021","50-59","Ministry of Justice","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Female","Undeclared","55","[c]","29580","22680"
"Leaver CS","2021","50-59","Ministry of Justice","Female","Unknown","125","[c]","26400","21170"
"Leaver CS","2021","50-59","Ministry of Justice","Male","Heterosexual / straight","290","[c]","33700","23360"
"Leaver CS","2021","50-59","Ministry of Justice","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Male","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Male","Unknown","215","[c]","26360","20620"
"Leaver CS","2021","50-59","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Male","Heterosexual / straight","30","[c]","53580","47960"
"Leaver CS","2021","50-59","National Crime Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Northern Ireland Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Northern Ireland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Northern Ireland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Northern Ireland Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Northern Ireland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Northern Ireland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Northern Ireland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Northern Ireland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Northern Ireland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Northern Ireland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Qualifications and Examinations Regulation","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Qualifications and Examinations Regulation","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Qualifications and Examinations Regulation","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Qualifications and Examinations Regulation","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Qualifications and Examinations Regulation","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Qualifications and Examinations Regulation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Qualifications and Examinations Regulation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scotland Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scotland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scotland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scotland Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scotland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scotland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scotland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scotland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scotland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scotland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","Female","Unknown","30","[c]","41010","33650"
"Leaver CS","2021","50-59","Scottish Government","Male","Heterosexual / straight","45","[c]","42110","33900"
"Leaver CS","2021","50-59","Scottish Government","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","Male","Unknown","55","[c]","40320","33650"
"Leaver CS","2021","50-59","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","The National Archives","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","The National Archives","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","The National Archives","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","The National Archives","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","The National Archives","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","The National Archives","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","The National Archives","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","The National Archives","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","The National Archives","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","The National Archives","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Export Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Export Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Export Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Export Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Export Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Export Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Export Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Export Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Export Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Supreme Court","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Supreme Court","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Supreme Court","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Supreme Court","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Supreme Court","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Supreme Court","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Supreme Court","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Supreme Court","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Supreme Court","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Supreme Court","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
