"Status","Year","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Property","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inverness and Nairn and Moray, Badenoch and Strathspey","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Leeds","10","[c]","29930","25930"
"Leaver CS","2021","Property","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lincolnshire","15","[c]","28420","26250"
"Leaver CS","2021","Property","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","15","[c]","27890","28120"
"Leaver CS","2021","Property","Manchester","10","[c]","30150","25500"
"Leaver CS","2021","Property","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Milton Keynes","15","[c]","37370","36350"
"Leaver CS","2021","Property","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North Yorkshire CC","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Nottingham","20","[c]","26830","25500"
"Leaver CS","2021","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Perth and Kinross and Stirling","10","[c]","32010","30160"
"Leaver CS","2021","Property","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Plymouth","15","[c]","25430","21100"
"Leaver CS","2021","Property","Portsmouth","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Sheffield","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Shropshire CC","15","[c]","32870","29440"
"Leaver CS","2021","Property","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Stoke-on-Trent","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Suffolk","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Swansea","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Tower Hamlets","30","[c]","38590","28950"
"Leaver CS","2021","Property","Tyneside","15","[c]","28590","24500"
"Leaver CS","2021","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Northamptonshire","15","[c]","27300","26210"
"Leaver CS","2021","Property","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Westminster","25","[c]","46260","42200"
"Leaver CS","2021","Property","Wiltshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Aberdeen City and Aberdeenshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Berkshire","35","[c]","34680","34390"
"Leaver CS","2021","Security","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Central Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Clackmannanshire and Fife","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Derby","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Devon CC","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","50","[c]","32620","38120"
"Leaver CS","2021","Security","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Riding of Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Essex Haven Gateway","10","[c]","38110","39070"
"Leaver CS","2021","Security","Gloucestershire","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Milton Keynes","25","[c]","33770","30630"
"Leaver CS","2021","Security","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","North and West Norfolk","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","North Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","North Yorkshire CC","10","[c]","34310","38120"
"Leaver CS","2021","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Plymouth","25","[c]","27210","21650"
"Leaver CS","2021","Security","Portsmouth","30","[c]","28020","26860"
"Leaver CS","2021","Security","Powys","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","South Hampshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Suffolk","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","15","[c]","27790","23850"
"Leaver CS","2021","Security","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Westminster","25","[c]","36580","30090"
"Leaver CS","2021","Security","Wiltshire","15","[c]","31470","37720"
"Leaver CS","2021","Security","York","20","[c]","25700","20860"
"Leaver CS","2021","Unknown","Aberdeen City and Aberdeenshire","95","[c]","33500","27570"
"Leaver CS","2021","Unknown","Angus and Dundee City","85","[c]","25840","21010"
"Leaver CS","2021","Unknown","Antrim and Newtownabbey","10","[c]","27160","22990"
"Leaver CS","2021","Unknown","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barking & Dagenham and Havering","25","[c]","30340","31060"
"Leaver CS","2021","Unknown","Barnet","30","[c]","35730","31060"
"Leaver CS","2021","Unknown","Barnsley, Doncaster and Rotherham","70","[c]","24330","25490"
"Leaver CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","50","[c]","34890","30640"
"Leaver CS","2021","Unknown","Bedford","15","[c]","25640","25650"
"Leaver CS","2021","Unknown","Belfast","110","[c]","23500","21430"
"Leaver CS","2021","Unknown","Berkshire","55","[c]","26460","28570"
"Leaver CS","2021","Unknown","Bexley and Greenwich","30","[c]","30780","31060"
"Leaver CS","2021","Unknown","Birmingham","160","[c]","27570","27570"
"Leaver CS","2021","Unknown","Blackburn with Darwen","10","[c]","24150","24290"
"Leaver CS","2021","Unknown","Blackpool","250","[c]","26090","21010"
"Leaver CS","2021","Unknown","Bournemouth and Poole","20","[c]","25230","26840"
"Leaver CS","2021","Unknown","Bradford","175","[c]","23750","21010"
"Leaver CS","2021","Unknown","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Brent","15","[c]","28970","31060"
"Leaver CS","2021","Unknown","Bridgend and Neath Port Talbot","25","[c]","24630","21010"
"Leaver CS","2021","Unknown","Brighton and Hove","10","[c]","26130","27850"
"Leaver CS","2021","Unknown","Bristol, City of","110","[c]","28030","27570"
"Leaver CS","2021","Unknown","Bromley","20","[c]","29120","30330"
"Leaver CS","2021","Unknown","Buckinghamshire CC","60","[c]","29830","29930"
"Leaver CS","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Calderdale and Kirklees","35","[c]","26410","27570"
"Leaver CS","2021","Unknown","Cambridgeshire CC","45","[c]","30410","27570"
"Leaver CS","2021","Unknown","Camden and City of London","270","[c]","32500","31060"
"Leaver CS","2021","Unknown","Cardiff and Vale of Glamorgan","405","[c]","37350","27860"
"Leaver CS","2021","Unknown","Central Bedfordshire","10","[c]","25340","26670"
"Leaver CS","2021","Unknown","Central Hampshire","70","[c]","27360","26450"
"Leaver CS","2021","Unknown","Central Valleys","35","[c]","34910","27570"
"Leaver CS","2021","Unknown","Cheshire East","10","[c]","26040","27570"
"Leaver CS","2021","Unknown","Cheshire West and Chester","10","[c]","22640","21010"
"Leaver CS","2021","Unknown","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","City of Edinburgh","415","[c]","40700","34830"
"Leaver CS","2021","Unknown","Clackmannanshire and Fife","25","[c]","25800","23780"
"Leaver CS","2021","Unknown","Conwy and Denbighshire","20","[c]","33440","32680"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","65","[c]","25210","21130"
"Leaver CS","2021","Unknown","Coventry","165","[c]","35920","29910"
"Leaver CS","2021","Unknown","Croydon","300","[c]","36170","29370"
"Leaver CS","2021","Unknown","Darlington","25","[c]","37940","36960"
"Leaver CS","2021","Unknown","Derby","35","[c]","22990","21010"
"Leaver CS","2021","Unknown","Derry City and Strabane","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon CC","275","[c]","23030","21010"
"Leaver CS","2021","Unknown","Dorset CC","30","[c]","31320","31290"
"Leaver CS","2021","Unknown","Dudley","115","[c]","23970","21010"
"Leaver CS","2021","Unknown","Dumfries and Galloway","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Durham CC","110","[c]","22950","21010"
"Leaver CS","2021","Unknown","Ealing","100","[c]","30410","31060"
"Leaver CS","2021","Unknown","East Ayrshire and North Ayrshire mainland","30","[c]","24740","22230"
"Leaver CS","2021","Unknown","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Derbyshire","20","[c]","23710","21010"
"Leaver CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","40","[c]","33540","27570"
"Leaver CS","2021","Unknown","East Kent","120","[c]","26260","24880"
"Leaver CS","2021","Unknown","East Lancashire","20","[c]","24470","27340"
"Leaver CS","2021","Unknown","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Merseyside","25","[c]","23860","21010"
"Leaver CS","2021","Unknown","East Riding of Yorkshire","40","[c]","26770","26930"
"Leaver CS","2021","Unknown","East Surrey","10","[c]","29860","28930"
"Leaver CS","2021","Unknown","East Sussex CC","65","[c]","25750","21010"
"Leaver CS","2021","Unknown","Enfield","15","[c]","28010","27720"
"Leaver CS","2021","Unknown","Essex Haven Gateway","25","[c]","29330","27320"
"Leaver CS","2021","Unknown","Essex Thames Gateway","40","[c]","26470","24180"
"Leaver CS","2021","Unknown","Falkirk","35","[c]","25560","21010"
"Leaver CS","2021","Unknown","Flintshire and Wrexham","210","[c]","23240","21010"
"Leaver CS","2021","Unknown","Glasgow City","285","[c]","31270","26120"
"Leaver CS","2021","Unknown","Gloucestershire","30","[c]","26660","27570"
"Leaver CS","2021","Unknown","Greater Manchester North East","55","[c]","26360","27570"
"Leaver CS","2021","Unknown","Greater Manchester North West","75","[c]","23320","21010"
"Leaver CS","2021","Unknown","Greater Manchester South East","65","[c]","25120","21010"
"Leaver CS","2021","Unknown","Greater Manchester South West","180","[c]","26000","24110"
"Leaver CS","2021","Unknown","Gwent Valleys","30","[c]","30100","27570"
"Leaver CS","2021","Unknown","Gwynedd","25","[c]","23040","21010"
"Leaver CS","2021","Unknown","Hackney and Newham","70","[c]","28270","29510"
"Leaver CS","2021","Unknown","Haringey and Islington","20","[c]","28140","31060"
"Leaver CS","2021","Unknown","Harrow and Hillingdon","100","[c]","30850","30410"
"Leaver CS","2021","Unknown","Hartlepool and Stockton-on-Tees","195","[c]","23640","21010"
"Leaver CS","2021","Unknown","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, County of","15","[c]","24830","23520"
"Leaver CS","2021","Unknown","Hertfordshire","150","[c]","31790","29290"
"Leaver CS","2021","Unknown","Hounslow and Richmond upon Thames","50","[c]","29410","29080"
"Leaver CS","2021","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","15","[c]","24080","22860"
"Leaver CS","2021","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","30","[c]","29020","21580"
"Leaver CS","2021","Unknown","Isle of Anglesey","40","[c]","30140","30690"
"Leaver CS","2021","Unknown","Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kensington & Chelsea and Hammersmith & Fulham","15","[c]","33930","31060"
"Leaver CS","2021","Unknown","Kent Thames Gateway","10","[c]","26880","24180"
"Leaver CS","2021","Unknown","Kingston upon Hull, City of","130","[c]","24820","26920"
"Leaver CS","2021","Unknown","Lambeth","30","[c]","29250","28670"
"Leaver CS","2021","Unknown","Lancaster and Wyre","30","[c]","29440","26220"
"Leaver CS","2021","Unknown","Leeds","360","[c]","32220","27570"
"Leaver CS","2021","Unknown","Leicester","85","[c]","24700","21010"
"Leaver CS","2021","Unknown","Leicestershire CC and Rutland","40","[c]","28110","26970"
"Leaver CS","2021","Unknown","Lewisham and Southwark","40","[c]","29270","31060"
"Leaver CS","2021","Unknown","Lincolnshire","190","[c]","29080","29930"
"Leaver CS","2021","Unknown","Lisburn and Castlereagh","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Liverpool","250","[c]","24350","24110"
"Leaver CS","2021","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Luton","95","[c]","24490","25310"
"Leaver CS","2021","Unknown","Manchester","195","[c]","34590","29910"
"Leaver CS","2021","Unknown","Medway","20","[c]","30610","28350"
"Leaver CS","2021","Unknown","Merton, Kingston upon Thames and Sutton","15","[c]","30040","31060"
"Leaver CS","2021","Unknown","Mid Kent","100","[c]","32320","29290"
"Leaver CS","2021","Unknown","Mid Lancashire","150","[c]","23370","21010"
"Leaver CS","2021","Unknown","Milton Keynes","35","[c]","23330","21010"
"Leaver CS","2021","Unknown","Monmouthshire and Newport","35","[c]","26110","21430"
"Leaver CS","2021","Unknown","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North and North East Lincolnshire","100","[c]","25680","26820"
"Leaver CS","2021","Unknown","North and West Norfolk","15","[c]","22670","20920"
"Leaver CS","2021","Unknown","North Hampshire","40","[c]","30000","26670"
"Leaver CS","2021","Unknown","North Lanarkshire","85","[c]","24540","26890"
"Leaver CS","2021","Unknown","North Northamptonshire","35","[c]","24610","25080"
"Leaver CS","2021","Unknown","North Nottinghamshire","10","[c]","29820","27570"
"Leaver CS","2021","Unknown","North Yorkshire CC","75","[c]","31050","25660"
"Leaver CS","2021","Unknown","Northumberland","10","[c]","30700","21360"
"Leaver CS","2021","Unknown","Norwich and East Norfolk","25","[c]","25400","26890"
"Leaver CS","2021","Unknown","Nottingham","160","[c]","28370","21010"
"Leaver CS","2021","Unknown","Overseas","105","[c]","37770","36960"
"Leaver CS","2021","Unknown","Oxfordshire","60","[c]","28420","21370"
"Leaver CS","2021","Unknown","Perth and Kinross and Stirling","20","[c]","27960","27230"
"Leaver CS","2021","Unknown","Peterborough","170","[c]","22410","21010"
"Leaver CS","2021","Unknown","Plymouth","50","[c]","27430","26890"
"Leaver CS","2021","Unknown","Portsmouth","105","[c]","27920","26400"
"Leaver CS","2021","Unknown","Powys","20","[c]","28140","23250"
"Leaver CS","2021","Unknown","Redbridge and Waltham Forest","35","[c]","29810","31060"
"Leaver CS","2021","Unknown","Sandwell","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Borders","15","[c]","32690","29190"
"Leaver CS","2021","Unknown","Sefton","210","[c]","27150","26890"
"Leaver CS","2021","Unknown","Sheffield","385","[c]","30240","25000"
"Leaver CS","2021","Unknown","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Shropshire CC","35","[c]","33770","29930"
"Leaver CS","2021","Unknown","Solihull","60","[c]","25190","24650"
"Leaver CS","2021","Unknown","Somerset","50","[c]","27130","21580"
"Leaver CS","2021","Unknown","South and West Derbyshire","20","[c]","28660","27570"
"Leaver CS","2021","Unknown","South Ayrshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Hampshire","65","[c]","30970","31670"
"Leaver CS","2021","Unknown","South Lanarkshire","115","[c]","29690","27570"
"Leaver CS","2021","Unknown","South Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Teesside","25","[c]","25370","26890"
"Leaver CS","2021","Unknown","South West Wales","35","[c]","31080","27570"
"Leaver CS","2021","Unknown","Southampton","20","[c]","31740","26280"
"Leaver CS","2021","Unknown","Southend-on-Sea","75","[c]","26990","26530"
"Leaver CS","2021","Unknown","Staffordshire CC","45","[c]","25270","26120"
"Leaver CS","2021","Unknown","Stoke-on-Trent","25","[c]","25870","26120"
"Leaver CS","2021","Unknown","Suffolk","110","[c]","25880","26120"
"Leaver CS","2021","Unknown","Sunderland","225","[c]","24580","26120"
"Leaver CS","2021","Unknown","Swansea","120","[c]","25560","21010"
"Leaver CS","2021","Unknown","Swindon","10","[c]","31370","27570"
"Leaver CS","2021","Unknown","Telford and Wrekin","65","[c]","32780","27570"
"Leaver CS","2021","Unknown","Thurrock","10","[c]","25150","25970"
"Leaver CS","2021","Unknown","Torbay","15","[c]","22440","21010"
"Leaver CS","2021","Unknown","Tower Hamlets","170","[c]","45930","40010"
"Leaver CS","2021","Unknown","Tyneside","645","[c]","25770","21010"
"Leaver CS","2021","Unknown","Unknown","555","[c]","33550","30780"
"Leaver CS","2021","Unknown","Wakefield","10","[c]","26220","26840"
"Leaver CS","2021","Unknown","Walsall","15","[c]","24470","21010"
"Leaver CS","2021","Unknown","Wandsworth","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Warrington","40","[c]","22590","21010"
"Leaver CS","2021","Unknown","Warwickshire","40","[c]","24150","25730"
"Leaver CS","2021","Unknown","West Cumbria","15","[c]","26090","26890"
"Leaver CS","2021","Unknown","West Essex","30","[c]","28260","29290"
"Leaver CS","2021","Unknown","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Lothian","200","[c]","33600","26120"
"Leaver CS","2021","Unknown","West Northamptonshire","165","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Surrey","50","[c]","32080","29290"
"Leaver CS","2021","Unknown","West Sussex (North East)","30","[c]","25420","26100"
"Leaver CS","2021","Unknown","West Sussex (South West)","65","[c]","23900","21010"
"Leaver CS","2021","Unknown","Westminster","940","[c]","44250","37950"
"Leaver CS","2021","Unknown","Wiltshire","105","[c]","31130","25660"
"Leaver CS","2021","Unknown","Wirral","45","[c]","22950","21010"
"Leaver CS","2021","Unknown","Wolverhampton","145","[c]","24420","21010"
"Leaver CS","2021","Unknown","Worcestershire","20","[c]","25260","27230"
"Leaver CS","2021","Unknown","York","20","[c]","27070","27570"
"Leaver Dept.","2021","Analysis","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","36510","32980"
"Leaver Dept.","2021","Analysis","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Bristol, City of","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Central Hampshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Monmouthshire and Newport","20","[c]","44650","49110"
"Leaver Dept.","2021","Analysis","Sefton","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South Hampshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Tower Hamlets","45","[c]","47230","42170"
"Leaver Dept.","2021","Analysis","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Westminster","150","[c]","40620","35010"
"Leaver Dept.","2021","Analysis","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","39450","35970"
"Leaver Dept.","2021","Commercial","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Glasgow City","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Leeds","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Monmouthshire and Newport","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Norwich and East Norfolk","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","[c]","[c]","[c]","[c]"
