"Status","Year","Age","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Declared non-disabled","Chinese","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Chinese","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Operational Delivery","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Other","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Unknown","60","[c]","29250","27570"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Operational Delivery","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Property","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Unknown","70","[c]","35400","26120"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Commercial","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Communications","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Counter Fraud","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Digital, Data and Technology","30","[c]","45680","35070"
"Leaver CS","2021","60-64","Declared non-disabled","White","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Finance","35","[c]","47930","46510"
"Leaver CS","2021","60-64","Declared non-disabled","White","Human Resources","40","[c]","39550","36730"
"Leaver CS","2021","60-64","Declared non-disabled","White","Inspector of Education and Training","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Intelligence Analysis","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Internal Audit","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Knowledge and Information Management","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Legal","55","[c]","58140","55610"
"Leaver CS","2021","60-64","Declared non-disabled","White","Medicine","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Operational Delivery","570","[c]","31920","26780"
"Leaver CS","2021","60-64","Declared non-disabled","White","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Other","150","[c]","30480","26220"
"Leaver CS","2021","60-64","Declared non-disabled","White","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Policy","50","[c]","51260","42130"
"Leaver CS","2021","60-64","Declared non-disabled","White","Project Delivery","40","[c]","50190","41390"
"Leaver CS","2021","60-64","Declared non-disabled","White","Property","50","[c]","39290","35970"
"Leaver CS","2021","60-64","Declared non-disabled","White","Science and Engineering","40","[c]","41180","40030"
"Leaver CS","2021","60-64","Declared non-disabled","White","Security","55","[c]","31660","34040"
"Leaver CS","2021","60-64","Declared non-disabled","White","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Unknown","1370","[c]","30160","27570"
"Leaver CS","2021","60-64","Declared non-disabled","White","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
