"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Asian","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","Legal","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","No function","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","No function","International Trade","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","No function","Operational Delivery","135","[c]","25980","22570"
"Leaver Dept.","2021","Asian","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","No function","Other","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","No function","Policy","90","[c]","40270","36800"
"Leaver Dept.","2021","Asian","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","No function","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","No function","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","No function","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","No function","Unknown","40","[c]","39270","33280"
"Leaver Dept.","2021","Asian","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Project Delivery","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Operational Delivery","65","[c]","29720","28060"
"Leaver Dept.","2021","Asian","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Other","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Policy","35","[c]","41400","36260"
"Leaver Dept.","2021","Asian","Unknown","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Unknown","335","[c]","31660","28140"
"Leaver Dept.","2021","Black","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Commercial","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Communications","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Communications","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Communications","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Debt","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Finance","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Human Resources","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Human Resources","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Human Resources","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Human Resources","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","Legal","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Operational Delivery","65","[c]","25830","22680"
"Leaver Dept.","2021","Black","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Policy","50","[c]","38040","33960"
"Leaver Dept.","2021","Black","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Project Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Operational Delivery","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Policy","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","170","[c]","31930","27960"
"Leaver Dept.","2021","Chinese","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Debt","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Policy","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Security","[c]","[c]","[c]","[c]"
