"Status","Year","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Science and Engineering","Kent","30","[c]","22080","17180"
"Leaver CS","2021","Science and Engineering","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Lincolnshire","10","[c]","28890","23850"
"Leaver CS","2021","Science and Engineering","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","North Yorkshire","10","[c]","42160","30820"
"Leaver CS","2021","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Outer London - West and North West","60","[c]","36180","32880"
"Leaver CS","2021","Science and Engineering","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Surrey, East and West Sussex","40","[c]","29180","24370"
"Leaver CS","2021","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","West Central Scotland","10","[c]","41840","38010"
"Leaver CS","2021","Science and Engineering","West Midlands","15","[c]","33660","34530"
"Leaver CS","2021","Science and Engineering","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","55","[c]","34490","30630"
"Leaver CS","2021","Security","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Devon","30","[c]","25830","20490"
"Leaver CS","2021","Security","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Anglia","20","[c]","27560","25890"
"Leaver CS","2021","Security","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Yorkshire and Northern Lincolnshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Essex","10","[c]","38110","39070"
"Leaver CS","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","30240","32740"
"Leaver CS","2021","Security","Hampshire and Isle of Wight","45","[c]","27580","25680"
"Leaver CS","2021","Security","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Inner London - West","30","[c]","35580","28740"
"Leaver CS","2021","Security","Kent","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","North Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","North Yorkshire","15","[c]","33600","38120"
"Leaver CS","2021","Security","Northern Ireland","10","[c]","20730","20310"
"Leaver CS","2021","Security","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Southern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Central Scotland","50","[c]","32490","38120"
"Leaver CS","2021","Security","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","East Wales","15","[c]","36360","37520"
"Leaver CS","2021","Social Research","Hampshire and Isle of Wight","10","[c]","30900","29540"
"Leaver CS","2021","Social Research","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","East Wales","15","[c]","36200","29540"
"Leaver CS","2021","Statistics","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Inner London - West","15","[c]","34170","26340"
"Leaver CS","2021","Statistics","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","245","[c]","27970","26910"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","135","[c]","28020","27570"
"Leaver CS","2021","Unknown","Cheshire","70","[c]","23000","21010"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","25","[c]","22630","21010"
"Leaver CS","2021","Unknown","Cumbria","25","[c]","26080","27230"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","250","[c]","25210","21010"
"Leaver CS","2021","Unknown","Devon","295","[c]","24530","21010"
"Leaver CS","2021","Unknown","Dorset and Somerset","65","[c]","26200","21010"
"Leaver CS","2021","Unknown","East Anglia","305","[c]","25020","26890"
"Leaver CS","2021","Unknown","East Wales","560","[c]","24950","24110"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","245","[c]","24930","26890"
"Leaver CS","2021","Unknown","Eastern Scotland","775","[c]","35830","27870"
"Leaver CS","2021","Unknown","Essex","165","[c]","27470","28570"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","195","[c]","27760","27570"
"Leaver CS","2021","Unknown","Greater Manchester","500","[c]","26830","26890"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","150","[c]","28650","26840"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","65","[c]","24980","26880"
"Leaver CS","2021","Unknown","Highlands and Islands","50","[c]","28790","26530"
"Leaver CS","2021","Unknown","Inner London - East","340","[c]","35720","31060"
"Leaver CS","2021","Unknown","Inner London - West","1060","[c]","45290","36620"
"Leaver CS","2021","Unknown","Kent","215","[c]","28160","27240"
"Leaver CS","2021","Unknown","Lancashire","455","[c]","25460","21010"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","295","[c]","24670","25600"
"Leaver CS","2021","Unknown","Lincolnshire","110","[c]","27500","27230"
"Leaver CS","2021","Unknown","Merseyside","420","[c]","25100","24110"
"Leaver CS","2021","Unknown","North Eastern Scotland","100","[c]","33440","27570"
"Leaver CS","2021","Unknown","North Yorkshire","50","[c]","28920","27570"
"Leaver CS","2021","Unknown","Northern Ireland","125","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northumberland and Tyne and Wear","875","[c]","25370","21010"
"Leaver CS","2021","Unknown","Outer London - East and North East","105","[c]","29790","31060"
"Leaver CS","2021","Unknown","Outer London - South","225","[c]","34100","30360"
"Leaver CS","2021","Unknown","Outer London - West and North West","220","[c]","30090","31060"
"Leaver CS","2021","Unknown","Overseas","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Shropshire and Staffordshire","135","[c]","25430","26120"
"Leaver CS","2021","Unknown","South Yorkshire","360","[c]","26940","24930"
"Leaver CS","2021","Unknown","Southern Scotland","185","[c]","26960","27150"
"Leaver CS","2021","Unknown","Surrey, East and West Sussex","200","[c]","26100","24820"
"Leaver CS","2021","Unknown","Tees Valley and Durham","325","[c]","23420","21010"
"Leaver CS","2021","Unknown","Unknown","515","[c]","45900","31060"
"Leaver CS","2021","Unknown","West Central Scotland","370","[c]","30110","26890"
"Leaver CS","2021","Unknown","West Midlands","605","[c]","25460","23710"
"Leaver CS","2021","Unknown","West Wales and The Valleys","240","[c]","24550","21010"
"Leaver CS","2021","Unknown","West Yorkshire","580","[c]","30250","27570"
"Leaver CS","2021","Veterinarian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East Anglia","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","65","[c]","35090","32410"
"Leaver Dept.","2021","Commercial","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Inner London - West","20","[c]","39380","38540"
"Leaver Dept.","2021","Commercial","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Wales","15","[c]","43010","37410"
"Leaver Dept.","2021","Communications","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Inner London - West","140","[c]","44390","40140"
"Leaver Dept.","2021","Communications","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Inner London - West","10","[c]","44760","36740"
"Leaver Dept.","2021","Counter Fraud","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","East Wales","15","[c]","42550","36420"
"Leaver Dept.","2021","Digital, Data and Technology","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","39170","37710"
"Leaver Dept.","2021","Digital, Data and Technology","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Inner London - East","15","[c]","52720","48900"
"Leaver Dept.","2021","Digital, Data and Technology","Inner London - West","60","[c]","52310","51580"
"Leaver Dept.","2021","Digital, Data and Technology","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","North Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Outer London - South","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","West Midlands","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","West Wales and The Valleys","25","[c]","36080","31080"
"Leaver Dept.","2021","Digital, Data and Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Inner London - East","10","[c]","50240","52870"
"Leaver Dept.","2021","Economics","Inner London - West","85","[c]","41730","34690"
"Leaver Dept.","2021","Economics","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East Wales","10","[c]","37520","35380"
"Leaver Dept.","2021","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","38970","36740"
"Leaver Dept.","2021","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Inner London - East","15","[c]","51920","40480"
"Leaver Dept.","2021","Finance","Inner London - West","105","[c]","51220","51580"
"Leaver Dept.","2021","Finance","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Southern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East Anglia","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East Wales","15","[c]","35430","33300"
"Leaver Dept.","2021","Human Resources","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","35","[c]","35650","32080"
"Leaver Dept.","2021","Human Resources","Greater Manchester","20","[c]","26200","23180"
"Leaver Dept.","2021","Human Resources","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Inner London - East","10","[c]","49340","45600"
"Leaver Dept.","2021","Human Resources","Inner London - West","115","[c]","42800","38540"
"Leaver Dept.","2021","Human Resources","Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Merseyside","15","[c]","32500","28890"
"Leaver Dept.","2021","Human Resources","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Wales and The Valleys","15","[c]","35250","31000"
"Leaver Dept.","2021","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Inner London - West","25","[c]","41480","37640"
"Leaver Dept.","2021","Intelligence Analysis","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Inner London - West","90","[c]","42090","38540"
"Leaver Dept.","2021","International Trade","Overseas","40","[c]","54120","53060"
"Leaver Dept.","2021","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","East Anglia","[c]","[c]","[c]","[c]"
