"Status","Year","Disability","Function_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Communications","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Debt","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Debt","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Debt","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Debt","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","G6/G7","Male","40","[c]","57780","56750"
"Leaver CS","2021","Unknown","Digital, Data & Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","SEO/HEO","Male","40","[c]","37490","38000"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Grants Management","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Grants Management","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Grants Management","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Grants Management","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Grants Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Grants Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Grants Management","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Grants Management","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","AA/AO","Female","50","[c]","21680","21000"
"Leaver CS","2021","Unknown","Legal","AA/AO","Male","40","[c]","20970","20070"
"Leaver CS","2021","Unknown","Legal","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","G6/G7","Female","35","[c]","58000","55000"
"Leaver CS","2021","Unknown","Legal","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","AA/AO","Female","795","[c]","20650","20230"
"Leaver CS","2021","Unknown","No function","AA/AO","Male","735","[c]","20880","20810"
"Leaver CS","2021","Unknown","No function","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","EO","Female","150","[c]","26070","25980"
"Leaver CS","2021","Unknown","No function","EO","Male","200","[c]","29260","28410"
"Leaver CS","2021","Unknown","No function","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","G6/G7","Female","80","[c]","58100","55860"
"Leaver CS","2021","Unknown","No function","G6/G7","Male","90","[c]","60720","57850"
"Leaver CS","2021","Unknown","No function","SCS level","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","SCS level","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","SEO/HEO","Female","170","[c]","35960","34530"
"Leaver CS","2021","Unknown","No function","SEO/HEO","Male","200","[c]","36780","36710"
"Leaver CS","2021","Unknown","No function","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Unknown","Female","70","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","EO","Male","35","[c]","19780","18810"
"Leaver CS","2021","Unknown","Project Delivery","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","SEO/HEO","Male","35","[c]","38250","37840"
"Leaver CS","2021","Unknown","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","AA/AO","Female","35","[c]","19590","19480"
"Leaver CS","2021","Unknown","Property","AA/AO","Male","45","[c]","21370","20170"
"Leaver CS","2021","Unknown","Property","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","EO","Male","35","[c]","25550","25300"
"Leaver CS","2021","Unknown","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","AA/AO","Male","85","[c]","26240","23150"
"Leaver CS","2021","Unknown","Security","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AA/AO","Female","805","[c]","21350","21010"
"Leaver CS","2021","Unknown","Unknown","AA/AO","Male","520","[c]","21150","21010"
"Leaver CS","2021","Unknown","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","Female","510","[c]","28350","27570"
"Leaver CS","2021","Unknown","Unknown","EO","Male","385","[c]","28370","27570"
"Leaver CS","2021","Unknown","Unknown","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6/G7","Female","95","[c]","63710","61010"
"Leaver CS","2021","Unknown","Unknown","G6/G7","Male","115","[c]","61650","58260"
"Leaver CS","2021","Unknown","Unknown","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SCS level","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","Female","295","[c]","36290","36960"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","Male","290","[c]","37860","37300"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","Unknown","40","[c]","37660","39930"
"Leaver CS","2021","Unknown","Unknown","Unknown","Female","245","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Male","265","[c]","35660","32400"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Debt","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Debt","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Debt","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Grants Management","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Grants Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Grants Management","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Grants Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Grants Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Grants Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Grants Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Grants Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Grants Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Grants Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Grants Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Internal Audit","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
