"Status","Year","Function_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Finance","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","London","G7","35","[c]","57940","57440"
"Leaver Dept.","2021","Finance","London","HEO","15","[c]","33870","33960"
"Leaver Dept.","2021","Finance","London","SCS level","15","[c]","82250","77490"
"Leaver Dept.","2021","Finance","London","SEO","20","[c]","42510","42360"
"Leaver Dept.","2021","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Outside London","EO","20","[c]","25210","25810"
"Leaver Dept.","2021","Finance","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Outside London","G7","20","[c]","57330","57020"
"Leaver Dept.","2021","Finance","Outside London","HEO","20","[c]","33200","33380"
"Leaver Dept.","2021","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Outside London","SEO","30","[c]","42560","43020"
"Leaver Dept.","2021","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Outside London","AO","20","[c]","20910","21050"
"Leaver Dept.","2021","Grants Management","Outside London","EO","15","[c]","25180","25100"
"Leaver Dept.","2021","Grants Management","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","EO","35","[c]","27700","27500"
"Leaver Dept.","2021","Human Resources","London","G6","10","[c]","64630","64360"
"Leaver Dept.","2021","Human Resources","London","G7","50","[c]","56980","57230"
"Leaver Dept.","2021","Human Resources","London","HEO","70","[c]","32340","32880"
"Leaver Dept.","2021","Human Resources","London","SCS level","15","[c]","82740","75490"
"Leaver Dept.","2021","Human Resources","London","SEO","30","[c]","42460","42490"
"Leaver Dept.","2021","Human Resources","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","AO","55","[c]","20650","20800"
"Leaver Dept.","2021","Human Resources","Outside London","EO","35","[c]","25220","25180"
"Leaver Dept.","2021","Human Resources","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","G7","35","[c]","53590","52630"
"Leaver Dept.","2021","Human Resources","Outside London","HEO","60","[c]","31650","31640"
"Leaver Dept.","2021","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","SEO","40","[c]","41340","39330"
"Leaver Dept.","2021","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","AO","15","[c]","23400","23520"
"Leaver Dept.","2021","Legal","London","EO","30","[c]","27320","27350"
"Leaver Dept.","2021","Legal","London","G6","25","[c]","67320","65490"
"Leaver Dept.","2021","Legal","London","G7","45","[c]","54080","51940"
"Leaver Dept.","2021","Legal","London","HEO","20","[c]","33240","31560"
"Leaver Dept.","2021","Legal","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Outside London","AO","25","[c]","22680","21950"
"Leaver Dept.","2021","Legal","Outside London","EO","10","[c]","25630","25870"
"Leaver Dept.","2021","Legal","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Outside London","G7","15","[c]","56310","55000"
"Leaver Dept.","2021","Legal","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Outside London","SEO","15","[c]","38370","38180"
"Leaver Dept.","2021","No function","London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","London","AO","95","[c]","23100","22680"
"Leaver Dept.","2021","No function","London","EO","275","[c]","27590","27310"
"Leaver Dept.","2021","No function","London","G6","150","[c]","64220","64220"
"Leaver Dept.","2021","No function","London","G7","525","[c]","53900","53380"
"Leaver Dept.","2021","No function","London","HEO","630","[c]","33630","33120"
"Leaver Dept.","2021","No function","London","SCS level","115","[c]","89280","78000"
"Leaver Dept.","2021","No function","London","SEO","280","[c]","40200","39440"
"Leaver Dept.","2021","No function","London","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","AA","60","[c]","17990","17410"
"Leaver Dept.","2021","No function","Outside London","AO","520","[c]","20370","19930"
"Leaver Dept.","2021","No function","Outside London","EO","230","[c]","24110","23500"
"Leaver Dept.","2021","No function","Outside London","G6","10","[c]","64360","61740"
"Leaver Dept.","2021","No function","Outside London","G7","75","[c]","51500","51340"
"Leaver Dept.","2021","No function","Outside London","HEO","205","[c]","30010","30040"
"Leaver Dept.","2021","No function","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","SEO","100","[c]","38310","37230"
"Leaver Dept.","2021","No function","Outside London","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Overseas","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Overseas","G7","15","[c]","53910","53840"
"Leaver Dept.","2021","No function","Overseas","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Overseas","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","G6","15","[c]","64650","64220"
"Leaver Dept.","2021","No function","Unknown","G7","35","[c]","53930","53600"
"Leaver Dept.","2021","No function","Unknown","HEO","530","[c]","31440","32000"
"Leaver Dept.","2021","No function","Unknown","SCS level","10","[c]","80330","74170"
"Leaver Dept.","2021","No function","Unknown","SEO","10","[c]","38740","38160"
"Leaver Dept.","2021","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","EO","15","[c]","28700","27330"
"Leaver Dept.","2021","Project Delivery","London","G6","15","[c]","68380","69480"
"Leaver Dept.","2021","Project Delivery","London","G7","50","[c]","55450","53860"
"Leaver Dept.","2021","Project Delivery","London","HEO","40","[c]","34320","33570"
"Leaver Dept.","2021","Project Delivery","London","SCS level","10","[c]","85780","81310"
"Leaver Dept.","2021","Project Delivery","London","SEO","25","[c]","41430","41000"
"Leaver Dept.","2021","Project Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Outside London","EO","70","[c]","23250","23520"
"Leaver Dept.","2021","Project Delivery","Outside London","G6","15","[c]","68560","65270"
"Leaver Dept.","2021","Project Delivery","Outside London","G7","55","[c]","51940","52940"
"Leaver Dept.","2021","Project Delivery","Outside London","HEO","125","[c]","30400","30680"
"Leaver Dept.","2021","Project Delivery","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Outside London","SEO","70","[c]","38800","39570"
"Leaver Dept.","2021","Project Delivery","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Outside London","AO","30","[c]","20930","21100"
"Leaver Dept.","2021","Property","Outside London","EO","15","[c]","25180","25860"
"Leaver Dept.","2021","Property","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Outside London","HEO","20","[c]","32090","32400"
"Leaver Dept.","2021","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Outside London","SEO","15","[c]","39370","40420"
"Leaver Dept.","2021","Property","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Outside London","AO","15","[c]","22030","20370"
"Leaver Dept.","2021","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Outside London","HEO","10","[c]","33170","33300"
"Leaver Dept.","2021","Security","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","AO","90","[c]","25140","25120"
"Leaver Dept.","2021","Unknown","London","EO","365","[c]","29730","29640"
"Leaver Dept.","2021","Unknown","London","G6","140","[c]","68120","67740"
"Leaver Dept.","2021","Unknown","London","G7","380","[c]","56110","55650"
"Leaver Dept.","2021","Unknown","London","HEO","535","[c]","35010","34740"
"Leaver Dept.","2021","Unknown","London","SCS level","95","[c]","90020","79800"
"Leaver Dept.","2021","Unknown","London","SEO","320","[c]","42560","42180"
"Leaver Dept.","2021","Unknown","London","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","AO","1150","[c]","21060","21010"
"Leaver Dept.","2021","Unknown","Outside London","EO","1110","[c]","26730","27570"
"Leaver Dept.","2021","Unknown","Outside London","G6","65","[c]","63430","62280"
"Leaver Dept.","2021","Unknown","Outside London","G7","150","[c]","51790","50890"
"Leaver Dept.","2021","Unknown","Outside London","HEO","475","[c]","31380","31990"
"Leaver Dept.","2021","Unknown","Outside London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","SEO","260","[c]","37770","37100"
"Leaver Dept.","2021","Unknown","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","EO","10","[c]","28520","27570"
"Leaver Dept.","2021","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","London","AO","55","[c]","23310","24120"
"New entrant CS","2021","Analysis","London","EO","105","[c]","28260","27680"
"New entrant CS","2021","Analysis","London","G6","30","[c]","67840","66230"
"New entrant CS","2021","Analysis","London","G7","60","[c]","55060","53360"
"New entrant CS","2021","Analysis","London","HEO","400","[c]","33750","32790"
"New entrant CS","2021","Analysis","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","London","SEO","60","[c]","41710","41000"
"New entrant CS","2021","Analysis","Outside London","AO","55","[c]","19520","19130"
"New entrant CS","2021","Analysis","Outside London","EO","90","[c]","24240","23050"
"New entrant CS","2021","Analysis","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Outside London","G7","25","[c]","52960","50000"
"New entrant CS","2021","Analysis","Outside London","HEO","245","[c]","30160","29540"
"New entrant CS","2021","Analysis","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Outside London","SEO","75","[c]","37880","37020"
"New entrant CS","2021","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","London","AO","10","[c]","23540","24490"
"New entrant CS","2021","Commercial","London","EO","25","[c]","28090","27500"
"New entrant CS","2021","Commercial","London","G6","30","[c]","87570","90000"
"New entrant CS","2021","Commercial","London","G7","40","[c]","57830","54850"
"New entrant CS","2021","Commercial","London","HEO","25","[c]","35200","35260"
"New entrant CS","2021","Commercial","London","SCS level","110","[c]","82940","71000"
"New entrant CS","2021","Commercial","London","SEO","65","[c]","42870","40650"
"New entrant CS","2021","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Outside London","AO","60","[c]","20870","20920"
"New entrant CS","2021","Commercial","Outside London","EO","75","[c]","24890","25560"
"New entrant CS","2021","Commercial","Outside London","G6","20","[c]","80070","84500"
"New entrant CS","2021","Commercial","Outside London","G7","25","[c]","52380","49650"
"New entrant CS","2021","Commercial","Outside London","HEO","80","[c]","30960","30950"
"New entrant CS","2021","Commercial","Outside London","SCS level","40","[c]","74670","70000"
"New entrant CS","2021","Commercial","Outside London","SEO","100","[c]","39040","38500"
"New entrant CS","2021","Commercial","Outside London","Unknown","30","[c]","34330","26670"
"New entrant CS","2021","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","SCS level","10","[c]","98590","90000"
"New entrant CS","2021","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","AO","40","[c]","23010","23640"
"New entrant CS","2021","Communications","London","EO","100","[c]","26800","27270"
"New entrant CS","2021","Communications","London","G6","20","[c]","67680","66390"
"New entrant CS","2021","Communications","London","G7","45","[c]","55690","54700"
"New entrant CS","2021","Communications","London","HEO","110","[c]","34230","34550"
"New entrant CS","2021","Communications","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","SEO","60","[c]","42550","42390"
"New entrant CS","2021","Communications","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Outside London","AO","25","[c]","20300","20920"
"New entrant CS","2021","Communications","Outside London","EO","670","[c]","25510","25560"
"New entrant CS","2021","Communications","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Outside London","G7","15","[c]","48870","49530"
"New entrant CS","2021","Communications","Outside London","HEO","175","[c]","31580","31810"
"New entrant CS","2021","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Outside London","SEO","25","[c]","39740","36340"
"New entrant CS","2021","Communications","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","EO","30","[c]","27870","27500"
"New entrant CS","2021","Counter Fraud","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","HEO","20","[c]","34590","34780"
"New entrant CS","2021","Counter Fraud","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Outside London","EO","70","[c]","25530","25560"
"New entrant CS","2021","Counter Fraud","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Outside London","HEO","45","[c]","31680","31810"
"New entrant CS","2021","Counter Fraud","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","London","AO","45","[c]","24120","24120"
"New entrant CS","2021","Debt","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Outside London","AO","895","[c]","20140","20140"
"New entrant CS","2021","Debt","Outside London","EO","25","[c]","25560","25560"
"New entrant CS","2021","Digital, Data & Technology","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","London","AO","25","[c]","21720","22520"
"New entrant CS","2021","Digital, Data & Technology","London","EO","60","[c]","28140","27500"
"New entrant CS","2021","Digital, Data & Technology","London","G6","15","[c]","72350","70880"
"New entrant CS","2021","Digital, Data & Technology","London","G7","210","[c]","58360","56000"
"New entrant CS","2021","Digital, Data & Technology","London","HEO","130","[c]","33960","32940"
"New entrant CS","2021","Digital, Data & Technology","London","SCS level","20","[c]","95100","87500"
"New entrant CS","2021","Digital, Data & Technology","London","SEO","145","[c]","42070","40650"
"New entrant CS","2021","Digital, Data & Technology","Outside London","AA","15","[c]","21310","21040"
"New entrant CS","2021","Digital, Data & Technology","Outside London","AO","55","[c]","21240","20920"
"New entrant CS","2021","Digital, Data & Technology","Outside London","EO","325","[c]","26070","25560"
"New entrant CS","2021","Digital, Data & Technology","Outside London","G6","40","[c]","68270","66000"
"New entrant CS","2021","Digital, Data & Technology","Outside London","G7","210","[c]","52910","52580"
"New entrant CS","2021","Digital, Data & Technology","Outside London","HEO","290","[c]","31790","31810"
"New entrant CS","2021","Digital, Data & Technology","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Outside London","SEO","275","[c]","39440","38630"
"New entrant CS","2021","Digital, Data & Technology","Outside London","Unknown","15","[c]","37950","38180"
"New entrant CS","2021","Digital, Data & Technology","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","EO","50","[c]","27590","27270"
"New entrant CS","2021","Finance","London","G6","10","[c]","68730","69600"
"New entrant CS","2021","Finance","London","G7","35","[c]","57870","57730"
"New entrant CS","2021","Finance","London","HEO","100","[c]","34180","32790"
"New entrant CS","2021","Finance","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","SEO","65","[c]","41700","40650"
"New entrant CS","2021","Finance","Outside London","AA","10","[c]","18520","18060"
"New entrant CS","2021","Finance","Outside London","AO","85","[c]","20450","20140"
"New entrant CS","2021","Finance","Outside London","EO","135","[c]","23720","25000"
"New entrant CS","2021","Finance","Outside London","G6","10","[c]","71100","66900"
"New entrant CS","2021","Finance","Outside London","G7","35","[c]","53130","52450"
"New entrant CS","2021","Finance","Outside London","HEO","105","[c]","31990","31810"
"New entrant CS","2021","Finance","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Outside London","SEO","105","[c]","38990","38820"
"New entrant CS","2021","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Outside London","AO","40","[c]","21050","21050"
"New entrant CS","2021","Grants Management","Outside London","EO","10","[c]","23080","22430"
"New entrant CS","2021","Grants Management","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","AO","25","[c]","23080","23530"
"New entrant CS","2021","Human Resources","London","EO","95","[c]","27310","27270"
"New entrant CS","2021","Human Resources","London","G6","10","[c]","67530","65920"
"New entrant CS","2021","Human Resources","London","G7","35","[c]","56580","55740"
"New entrant CS","2021","Human Resources","London","HEO","85","[c]","33210","33250"
"New entrant CS","2021","Human Resources","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","SEO","35","[c]","40490","40360"
"New entrant CS","2021","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Outside London","AA","30","[c]","19020","19160"
"New entrant CS","2021","Human Resources","Outside London","AO","140","[c]","20770","20920"
"New entrant CS","2021","Human Resources","Outside London","EO","115","[c]","24530","24920"
"New entrant CS","2021","Human Resources","Outside London","G6","20","[c]","66000","64670"
"New entrant CS","2021","Human Resources","Outside London","G7","45","[c]","51990","52580"
"New entrant CS","2021","Human Resources","Outside London","HEO","120","[c]","30850","30930"
"New entrant CS","2021","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Outside London","SEO","60","[c]","37790","37420"
"New entrant CS","2021","Human Resources","Outside London","Unknown","25","[c]","28090","22410"
"New entrant CS","2021","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Outside London","SEO","20","[c]","40400","39290"
"New entrant CS","2021","Legal","London","AO","90","[c]","21160","20120"
"New entrant CS","2021","Legal","London","EO","140","[c]","27620","26970"
"New entrant CS","2021","Legal","London","G6","25","[c]","70050","70670"
"New entrant CS","2021","Legal","London","G7","190","[c]","53430","51250"
"New entrant CS","2021","Legal","London","HEO","110","[c]","38300","43920"
"New entrant CS","2021","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","SEO","35","[c]","37730","37230"
"New entrant CS","2021","Legal","Outside London","AA","30","[c]","20070","20070"
"New entrant CS","2021","Legal","Outside London","AO","275","[c]","20290","20120"
"New entrant CS","2021","Legal","Outside London","EO","75","[c]","25630","25480"
"New entrant CS","2021","Legal","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outside London","G7","200","[c]","51540","50520"
"New entrant CS","2021","Legal","Outside London","HEO","170","[c]","32120","35920"
"New entrant CS","2021","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outside London","SEO","60","[c]","34940","33550"
"New entrant CS","2021","Legal","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","London","AA","230","[c]","21370","20120"
"New entrant CS","2021","No function","London","AO","1190","[c]","24760","22680"
"New entrant CS","2021","No function","London","EO","1260","[c]","27780","27270"
"New entrant CS","2021","No function","London","G6","155","[c]","67420","66230"
"New entrant CS","2021","No function","London","G7","575","[c]","54790","53380"
"New entrant CS","2021","No function","London","HEO","2220","[c]","32530","32790"
"New entrant CS","2021","No function","London","SCS level","120","[c]","94740","85580"
