"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Unknown","SEO/HEO","70","[c]","35340","35900"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","AA/AO","8485","[c]","21520","21010"
"New entrant CS","2021","Declared non-disabled","White","EO","7675","[c]","27380","27570"
"New entrant CS","2021","Declared non-disabled","White","G6/G7","1375","[c]","57630","54700"
"New entrant CS","2021","Declared non-disabled","White","SCS level","150","[c]","97390","91490"
"New entrant CS","2021","Declared non-disabled","White","SEO/HEO","4445","[c]","35030","34000"
"New entrant CS","2021","Declared non-disabled","White","Unknown","850","[c]","25680","22920"
"New entrant CS","2021","Undeclared","Asian","AA/AO","35","[c]","21550","21010"
"New entrant CS","2021","Undeclared","Asian","EO","75","[c]","28250","27570"
"New entrant CS","2021","Undeclared","Asian","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","SEO/HEO","40","[c]","34390","33540"
"New entrant CS","2021","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","EO","50","[c]","28750","30270"
"New entrant CS","2021","Undeclared","Black","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","AA/AO","85","[c]","21530","21010"
"New entrant CS","2021","Undeclared","Undeclared","EO","95","[c]","27670","27570"
"New entrant CS","2021","Undeclared","Undeclared","G6/G7","45","[c]","58650","56380"
"New entrant CS","2021","Undeclared","Undeclared","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","SEO/HEO","90","[c]","34590","33000"
"New entrant CS","2021","Undeclared","Undeclared","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","EO","55","[c]","26570","27220"
"New entrant CS","2021","Undeclared","Unknown","G6/G7","35","[c]","58040","54380"
"New entrant CS","2021","Undeclared","Unknown","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO/HEO","110","[c]","34130","34710"
"New entrant CS","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","AA/AO","320","[c]","21290","21010"
"New entrant CS","2021","Undeclared","White","EO","340","[c]","27400","27570"
"New entrant CS","2021","Undeclared","White","G6/G7","60","[c]","58320","57000"
"New entrant CS","2021","Undeclared","White","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","SEO/HEO","250","[c]","34440","33000"
"New entrant CS","2021","Undeclared","White","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","AA/AO","130","[c]","21890","21430"
"New entrant CS","2021","Unknown","Asian","EO","135","[c]","27580","27330"
"New entrant CS","2021","Unknown","Asian","G6/G7","60","[c]","55340","53360"
"New entrant CS","2021","Unknown","Asian","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","SEO/HEO","135","[c]","36130","36030"
"New entrant CS","2021","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","AA/AO","45","[c]","21870","21010"
"New entrant CS","2021","Unknown","Black","EO","70","[c]","27780","27270"
"New entrant CS","2021","Unknown","Black","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","SEO/HEO","75","[c]","37570","37200"
"New entrant CS","2021","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","AA/AO","45","[c]","21660","21010"
"New entrant CS","2021","Unknown","Mixed","EO","50","[c]","28940","27660"
"New entrant CS","2021","Unknown","Mixed","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","SEO/HEO","55","[c]","35880","34020"
"New entrant CS","2021","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","AA/AO","65","[c]","19440","18200"
"New entrant CS","2021","Unknown","Undeclared","EO","45","[c]","27150","27540"
"New entrant CS","2021","Unknown","Undeclared","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","SEO/HEO","35","[c]","37660","36880"
"New entrant CS","2021","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","AA/AO","6960","[c]","21450","20600"
"New entrant CS","2021","Unknown","Unknown","EO","3800","[c]","26650","27270"
"New entrant CS","2021","Unknown","Unknown","G6/G7","1145","[c]","58950","56120"
"New entrant CS","2021","Unknown","Unknown","SCS level","260","[c]","88650","74000"
"New entrant CS","2021","Unknown","Unknown","SEO/HEO","3325","[c]","33920","32790"
"New entrant CS","2021","Unknown","Unknown","Unknown","755","[c]","23130","22920"
"New entrant CS","2021","Unknown","White","AA/AO","940","[c]","21620","21430"
"New entrant CS","2021","Unknown","White","EO","1040","[c]","28340","27400"
"New entrant CS","2021","Unknown","White","G6/G7","425","[c]","54940","53360"
"New entrant CS","2021","Unknown","White","SCS level","35","[c]","92510","84210"
"New entrant CS","2021","Unknown","White","SEO/HEO","1060","[c]","35890","36160"
"New entrant CS","2021","Unknown","White","Unknown","35","[c]","28370","24020"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Responsibility_level_grouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","",""
"","Responsibility_level_grouped combines the mapped grades into five broad responsibility levels. This is the headline measure for responsibility level for the Civil Service and is consistent with the published National Statistics.","","","","","","",""
"Ethnicity","Self reported ethnicity. ""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their ethnicity and ""Unknown"" accounts for employees who have not made an active declaration about their ethnicity.","","","","","","",""
"","For consistency with Civil Service Statistics, 'Chinese' is shown separately in the 2021 figures, but counted within 'Asian' from 2022 onwards.","","","","","","",""
"Disability","Self reported disability.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
