"Status","Year","Disability","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared disabled","Cabinet Office","Unknown","45","[c]","33250","32000"
"Leaver Dept.","2021","Declared disabled","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Digital, Culture, Media and Sport","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Education","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Education","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for International Trade","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Transport","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Transport","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Work and Pensions","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Work and Pensions","Outside London","125","[c]","29680","27570"
"Leaver Dept.","2021","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Foreign, Commonwealth and Development Office","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs","Outside London","90","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Treasury","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Treasury","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Home Office","London","40","[c]","45280","41480"
"Leaver Dept.","2021","Declared disabled","Home Office","Outside London","45","[c]","26920","24890"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence","Outside London","80","[c]","33210","32360"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Housing, Communities and Local Government","London","30","[c]","35520","32560"
"Leaver Dept.","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Justice","London","60","[c]","37670","33930"
"Leaver Dept.","2021","Declared disabled","Ministry of Justice","Outside London","95","[c]","26440","21880"
"Leaver Dept.","2021","Declared disabled","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office for Standards in Education","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scottish Government","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","United Kingdom Statistics Authority","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Attorney General's Departments","London","105","[c]","45110","50000"
"Leaver Dept.","2021","Declared non-disabled","Attorney General's Departments","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Cabinet Office","London","420","[c]","46440","39660"
"Leaver Dept.","2021","Declared non-disabled","Cabinet Office","Outside London","55","[c]","33730","32000"
"Leaver Dept.","2021","Declared non-disabled","Cabinet Office","Unknown","200","[c]","36770","32000"
"Leaver Dept.","2021","Declared non-disabled","Chancellor's other departments","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Charity Commission","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Competition and Markets Authority","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","250","[c]","47780","52300"
"Leaver Dept.","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","70","[c]","36220","30370"
"Leaver Dept.","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","125","[c]","48270","49600"
"Leaver Dept.","2021","Declared non-disabled","Department for Education","London","115","[c]","46440","40940"
"Leaver Dept.","2021","Declared non-disabled","Department for Education","Outside London","55","[c]","38640","36960"
"Leaver Dept.","2021","Declared non-disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for International Trade","London","75","[c]","44680","38540"
"Leaver Dept.","2021","Declared non-disabled","Department for International Trade","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for International Trade","Overseas","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Transport","London","125","[c]","46800","42460"
"Leaver Dept.","2021","Declared non-disabled","Department for Transport","Outside London","140","[c]","29970","26470"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions","London","155","[c]","40150","32110"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions","Outside London","870","[c]","28490","27570"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department of Health and Social Care","London","45","[c]","47700","51680"
"Leaver Dept.","2021","Declared non-disabled","Department of Health and Social Care","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Food Standards Agency","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","London","135","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Revenue and Customs","London","185","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Revenue and Customs","Outside London","635","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Treasury","London","95","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Treasury","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Home Office","London","465","[c]","43720","38420"
"Leaver Dept.","2021","Declared non-disabled","Home Office","Outside London","405","[c]","27320","24880"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Defence","London","90","[c]","46210","45200"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Defence","Outside London","510","[c]","35150","32710"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Defence","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","London","225","[c]","41590","34680"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Outside London","40","[c]","37520","32550"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Justice","London","320","[c]","40660","34520"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Justice","Outside London","560","[c]","26900","21350"
"Leaver Dept.","2021","Declared non-disabled","National Crime Agency","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland Office","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office for Standards in Education","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office for Standards in Education","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of Gas and Electricity Markets","London","30","[c]","48450","47820"
"Leaver Dept.","2021","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of Rail and Road","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scottish Government","Outside London","30","[c]","35080","30160"
"Leaver Dept.","2021","Declared non-disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","UK Export Finance","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","United Kingdom Statistics Authority","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","40","[c]","41340","37430"
"Leaver Dept.","2021","Declared non-disabled","Wales Office","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Welsh Government","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Cabinet Office","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Cabinet Office","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Business, Energy and Industrial Strategy","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Digital, Culture, Media and Sport","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Education","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Education","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","London","50","[c]","41360","42460"
"Leaver Dept.","2021","Undeclared","Department for Transport","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","Outside London","70","[c]","28660","27570"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Food Standards Agency","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Food Standards Agency","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign, Commonwealth and Development Office","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Treasury","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","Outside London","40","[c]","37460","33680"
"Leaver Dept.","2021","Undeclared","Ministry of Housing, Communities and Local Government","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Justice","London","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Justice","Outside London","70","[c]","26890","21170"
"Leaver Dept.","2021","Undeclared","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Attorney General's Departments","London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Attorney General's Departments","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cabinet Office","London","145","[c]","45300","40600"
"Leaver Dept.","2021","Unknown","Cabinet Office","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cabinet Office","Unknown","375","[c]","33560","32000"
"Leaver Dept.","2021","Unknown","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","London","145","[c]","46130","40050"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","70","[c]","27190","24250"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Digital, Culture, Media and Sport","London","50","[c]","40770","37680"
"Leaver Dept.","2021","Unknown","Department for Education","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Environment, Food and Rural Affairs","London","300","[c]","41740","35670"
"Leaver Dept.","2021","Unknown","Department for Environment, Food and Rural Affairs","Outside London","240","[c]","34000","30170"
"Leaver Dept.","2021","Unknown","Department for International Trade","London","120","[c]","39520","37410"
"Leaver Dept.","2021","Unknown","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for International Trade","Overseas","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Transport","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Transport","Outside London","35","[c]","26430","21590"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions","London","30","[c]","38990","31720"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions","Outside London","85","[c]","26990","27570"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","London","140","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office","London","85","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office","Overseas","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","London","175","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","Outside London","545","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Treasury","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","London","65","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","London","30","[c]","47340","45200"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Outside London","70","[c]","36480","33280"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Housing, Communities and Local Government","London","55","[c]","43950","43370"
"Leaver Dept.","2021","Unknown","Ministry of Housing, Communities and Local Government","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice","London","85","[c]","39000","34140"
"Leaver Dept.","2021","Unknown","Ministry of Justice","Outside London","80","[c]","22790","19930"
"Leaver Dept.","2021","Unknown","National Crime Agency","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","National Crime Agency","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland Office","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of Qualifications and Examinations Regulation","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","Outside London","40","[c]","33750","29350"
"Leaver Dept.","2021","Unknown","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Outside London","90","[c]","33620","30130"
"Leaver Dept.","2021","Unknown","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","London","65","[c]","36140","28930"
"New entrant CS","2021","Declared disabled","Cabinet Office","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","London","50","[c]","34810","33570"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Outside London","35","[c]","27060","24570"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","London","50","[c]","37500","32560"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Outside London","110","[c]","30110","25230"
"New entrant CS","2021","Declared disabled","Department for International Trade","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","Outside London","15","[c]","[c]","[c]"
