"Status","Year","Function_of_post","Parent_department","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Legal","Ministry of Justice","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Ministry of Justice","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Ministry of Justice","West Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Ministry of Justice","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Ministry of Justice","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Ministry of Justice","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","National Crime Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office for Standards in Education","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office for Standards in Education","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scottish Government","Scotland","Female","60","[c]","31330","22820"
"Leaver CS","2021","Legal","Scottish Government","Scotland","Male","60","[c]","32330","22820"
"Leaver CS","2021","Legal","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Export Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Water Services Regulation Authority","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Water Services Regulation Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Welsh Government","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Welsh Government","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Attorney General's Departments","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Attorney General's Departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office","London","Female","35","[c]","42180","30710"
"Leaver CS","2021","No function","Cabinet Office","London","Male","35","[c]","55010","39660"
"Leaver CS","2021","No function","Cabinet Office","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Chancellor's other departments","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Chancellor's other departments","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Charity Commission","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Charity Commission","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Charity Commission","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Charity Commission","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","London","Female","65","[c]","47830","46030"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","London","Male","95","[c]","52910","46880"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","North East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Wales","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Wales","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Digital, Culture, Media and Sport","London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Digital, Culture, Media and Sport","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Education","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Education","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Education","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Education","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","London","Female","60","[c]","34020","28730"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","London","Male","60","[c]","42420","34810"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","South East (England)","Female","35","[c]","27110","24370"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","South East (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","South West (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","London","Female","35","[c]","32410","18200"
"Leaver CS","2021","No function","Department for International Trade","London","Male","40","[c]","40750","32250"
"Leaver CS","2021","No function","Department for International Trade","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","East Midlands (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","East of England","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","North East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","North West (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Scotland","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Scotland","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","South East (England)","Male","50","[c]","36370","31880"
"Leaver CS","2021","No function","Department for Transport","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","South West (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Wales","Female","160","[c]","21260","21590"
"Leaver CS","2021","No function","Department for Transport","Wales","Male","100","[c]","22150","21590"
"Leaver CS","2021","No function","Department for Transport","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","West Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","East of England","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","North West (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","North West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","East of England","Female","100","[c]","31230","25170"
"Leaver CS","2021","No function","Department of Health and Social Care","East of England","Male","40","[c]","44240","35610"
"Leaver CS","2021","No function","Department of Health and Social Care","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","London","Female","190","[c]","40780","33350"
"Leaver CS","2021","No function","Department of Health and Social Care","London","Male","85","[c]","49890","40470"
"Leaver CS","2021","No function","Department of Health and Social Care","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","North West (England)","Female","30","[c]","37370","23690"
"Leaver CS","2021","No function","Department of Health and Social Care","North West (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","South East (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","South West (England)","Female","80","[c]","33770","28200"
"Leaver CS","2021","No function","Department of Health and Social Care","South West (England)","Male","30","[c]","39760","29520"
"Leaver CS","2021","No function","Department of Health and Social Care","West Midlands (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Yorkshire and The Humber","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","ESTYN","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","ESTYN","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Foreign, Commonwealth and Development Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Foreign, Commonwealth and Development Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Foreign, Commonwealth and Development Office","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Foreign, Commonwealth and Development Office","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Land Registry","East Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Land Registry","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Land Registry","East of England","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Land Registry","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Land Registry","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Land Registry","North East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Land Registry","North West (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Land Registry","North West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Land Registry","South West (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Land Registry","South West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Land Registry","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Land Registry","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Land Registry","West Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Land Registry","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Land Registry","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Land Registry","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Treasury","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Treasury","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Treasury","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Treasury","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Treasury","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Treasury","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Treasury","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Treasury","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Defence","South East (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Defence","South East (England)","Male","50","[c]","27180","17440"
"Leaver CS","2021","No function","Ministry of Defence","South West (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Defence","South West (England)","Male","85","[c]","31420","28650"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","South West (England)","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","East Midlands (England)","Female","295","[c]","19830","18890"
"Leaver CS","2021","No function","Ministry of Justice","East Midlands (England)","Male","275","[c]","20640","18890"
"Leaver CS","2021","No function","Ministry of Justice","East of England","Female","260","[c]","20680","19570"
"Leaver CS","2021","No function","Ministry of Justice","East of England","Male","300","[c]","24250","20100"
"Leaver CS","2021","No function","Ministry of Justice","London","Female","430","[c]","26380","22810"
"Leaver CS","2021","No function","Ministry of Justice","London","Male","345","[c]","29610","23500"
"Leaver CS","2021","No function","Ministry of Justice","North East (England)","Female","135","[c]","20140","19570"
"Leaver CS","2021","No function","Ministry of Justice","North East (England)","Male","140","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","North West (England)","Female","325","[c]","22260","20030"
"Leaver CS","2021","No function","Ministry of Justice","North West (England)","Male","315","[c]","22650","20420"
"Leaver CS","2021","No function","Ministry of Justice","Scotland","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","South East (England)","Female","395","[c]","21820","19930"
"Leaver CS","2021","No function","Ministry of Justice","South East (England)","Male","385","[c]","21690","20520"
"Leaver CS","2021","No function","Ministry of Justice","South West (England)","Female","195","[c]","20100","19930"
"Leaver CS","2021","No function","Ministry of Justice","South West (England)","Male","215","[c]","20070","19750"
"Leaver CS","2021","No function","Ministry of Justice","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Wales","Female","140","[c]","21730","20100"
"Leaver CS","2021","No function","Ministry of Justice","Wales","Male","160","[c]","21020","19840"
"Leaver CS","2021","No function","Ministry of Justice","West Midlands (England)","Female","320","[c]","20210","19930"
"Leaver CS","2021","No function","Ministry of Justice","West Midlands (England)","Male","270","[c]","21810","20020"
"Leaver CS","2021","No function","Ministry of Justice","Yorkshire and The Humber","Female","265","[c]","19300","19570"
"Leaver CS","2021","No function","Ministry of Justice","Yorkshire and The Humber","Male","315","[c]","23100","20100"
"Leaver CS","2021","No function","National Crime Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","London","Male","40","[c]","47340","41220"
"Leaver CS","2021","No function","National Crime Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Wales","Male","[c]","[c]","[c]","[c]"
