"Status","Year","Disability","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other","Heterosexual / straight","630","[c]","29130","26670"
"Leaver CS","2021","Declared non-disabled","Other","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other","Undeclared","55","[c]","26900","25860"
"Leaver CS","2021","Declared non-disabled","Other","Unknown","50","[c]","40280","29930"
"Leaver CS","2021","Declared non-disabled","Planning","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning Inspectors","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Policy","Heterosexual / straight","340","[c]","47990","41950"
"Leaver CS","2021","Declared non-disabled","Policy","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Policy","Undeclared","35","[c]","48970","52700"
"Leaver CS","2021","Declared non-disabled","Policy","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Heterosexual / straight","245","[c]","42690","37970"
"Leaver CS","2021","Declared non-disabled","Project Delivery","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Heterosexual / straight","195","[c]","33740","30630"
"Leaver CS","2021","Declared non-disabled","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Undeclared","30","[c]","40060","36550"
"Leaver CS","2021","Declared non-disabled","Property","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Psychology","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Psychology","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","Heterosexual / straight","390","[c]","32690","29470"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","Undeclared","35","[c]","41810","40180"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Heterosexual / straight","175","[c]","30900","27050"
"Leaver CS","2021","Declared non-disabled","Security","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Research","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Statistics","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Heterosexual / straight","2635","[c]","29280","26120"
"Leaver CS","2021","Declared non-disabled","Unknown","LGBO","140","[c]","29510","25110"
"Leaver CS","2021","Declared non-disabled","Unknown","Undeclared","280","[c]","30850","27240"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","3830","[c]","28530","26600"
"Leaver CS","2021","Declared non-disabled","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Heterosexual / straight","240","[c]","26550","21800"
"Leaver CS","2021","Undeclared","Operational Delivery","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Undeclared","190","[c]","30500","26780"
"Leaver CS","2021","Undeclared","Operational Delivery","Unknown","220","[c]","32330","24230"
"Leaver CS","2021","Undeclared","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","Heterosexual / straight","40","[c]","28550","21730"
"Leaver CS","2021","Undeclared","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","Undeclared","35","[c]","26420","21580"
"Leaver CS","2021","Undeclared","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","Unknown","45","[c]","30460","34530"
"Leaver CS","2021","Undeclared","Security","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Heterosexual / straight","125","[c]","29250","27570"
"Leaver CS","2021","Undeclared","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Undeclared","70","[c]","29990","27570"
"Leaver CS","2021","Undeclared","Unknown","Unknown","435","[c]","33950","29190"
"Leaver CS","2021","Undeclared","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Unknown","30","[c]","34090","35660"
"Leaver CS","2021","Unknown","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Unknown","65","[c]","35470","32940"
"Leaver CS","2021","Unknown","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Unknown","140","[c]","41720","38220"
"Leaver CS","2021","Unknown","Economics","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Unknown","40","[c]","29050","19130"
"Leaver CS","2021","Unknown","Finance","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Unknown","35","[c]","41100","35240"
"Leaver CS","2021","Unknown","Human Resources","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Unknown","40","[c]","38250","31090"
"Leaver CS","2021","Unknown","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","International Trade","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Unknown","60","[c]","52880","55000"
"Leaver CS","2021","Unknown","Medicine","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","Unknown","55","[c]","51370","37890"
"Leaver CS","2021","Unknown","Operational Delivery","Heterosexual / straight","250","[c]","32310","26780"
"Leaver CS","2021","Unknown","Operational Delivery","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","Undeclared","125","[c]","28900","22820"
"Leaver CS","2021","Unknown","Operational Delivery","Unknown","1885","[c]","26120","21870"
"Leaver CS","2021","Unknown","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","Heterosexual / straight","110","[c]","32190","29930"
"Leaver CS","2021","Unknown","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","Unknown","355","[c]","32530","29930"
"Leaver CS","2021","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","Unknown","270","[c]","40110","33510"
"Leaver CS","2021","Unknown","Project Delivery","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Unknown","55","[c]","31560","28060"
"Leaver CS","2021","Unknown","Property","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Unknown","100","[c]","28060","24800"
"Leaver CS","2021","Unknown","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Psychology","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Heterosexual / straight","45","[c]","36960","33090"
"Leaver CS","2021","Unknown","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Unknown","140","[c]","32980","28620"
"Leaver CS","2021","Unknown","Security","Heterosexual / straight","35","[c]","28610","22650"
"Leaver CS","2021","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Unknown","70","[c]","26810","24610"
"Leaver CS","2021","Unknown","Social Research","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Heterosexual / straight","100","[c]","38820","33950"
"Leaver CS","2021","Unknown","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","3140","[c]","33070","27570"
"Leaver CS","2021","Unknown","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinarian","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data and Technology","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Economics","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Heterosexual / straight","30","[c]","43200","41730"
"Leaver Dept.","2021","Declared disabled","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Intelligence Analysis","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Internal Audit","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
