"Status","Year","Ethnicity","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Other ethnicity","Revenue Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Revenue Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Revenue Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Revenue Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Revenue Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Revenue Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Revenue Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Revenue Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Revenue Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Revenue Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Revenue Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Royal Fleet Auxiliary","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Royal Fleet Auxiliary","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Royal Fleet Auxiliary","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Royal Fleet Auxiliary","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Royal Fleet Auxiliary","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Royal Fleet Auxiliary","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Royal Fleet Auxiliary","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Royal Fleet Auxiliary","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Royal Fleet Auxiliary","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Royal Fleet Auxiliary","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Royal Fleet Auxiliary","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Rural Payments Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Rural Payments Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Rural Payments Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Rural Payments Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Rural Payments Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Rural Payments Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Rural Payments Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Rural Payments Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Rural Payments Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Rural Payments Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Rural Payments Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Rural Payments Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Courts and Tribunals Service","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Courts and Tribunals Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Courts and Tribunals Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Courts and Tribunals Service","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Courts and Tribunals Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Courts and Tribunals Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Courts and Tribunals Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Courts and Tribunals Service","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Courts and Tribunals Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Fiscal Commission","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Fiscal Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Fiscal Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Fiscal Commission","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Fiscal Commission","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Fiscal Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Fiscal Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Fiscal Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Fiscal Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Fiscal Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Fiscal Commission","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Fiscal Commission","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Forestry","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Forestry","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Forestry","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Forestry","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Forestry","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Forestry","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Forestry","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Forestry","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Forestry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Forestry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Forestry","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Forestry","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Government (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Government (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Government (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Government (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Government (excl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Government (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Government (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Government (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Government (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Government (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Government (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Government (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Housing Regulator","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Housing Regulator","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Housing Regulator","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Housing Regulator","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Housing Regulator","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Housing Regulator","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Housing Regulator","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Housing Regulator","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Housing Regulator","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Housing Regulator","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Housing Regulator","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Housing Regulator","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Prison Service","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Prison Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Prison Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Prison Service","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Prison Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Prison Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Prison Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Prison Service","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Prison Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Prison Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Prison Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Prison Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Public Pensions Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Public Pensions Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Public Pensions Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Public Pensions Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Public Pensions Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Public Pensions Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Public Pensions Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Public Pensions Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Public Pensions Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Public Pensions Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Public Pensions Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scottish Public Pensions Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Serious Fraud Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Serious Fraud Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Serious Fraud Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Serious Fraud Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Serious Fraud Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Serious Fraud Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Serious Fraud Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Serious Fraud Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Serious Fraud Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Serious Fraud Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Serious Fraud Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Serious Fraud Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Social Security Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Social Security Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Social Security Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Social Security Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Social Security Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Social Security Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Social Security Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Social Security Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Social Security Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Social Security Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Social Security Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Social Security Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Standards and Testing Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Standards and Testing Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Standards and Testing Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Standards and Testing Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Standards and Testing Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Standards and Testing Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Standards and Testing Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Standards and Testing Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Standards and Testing Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Standards and Testing Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Standards and Testing Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Standards and Testing Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Student Awards Agency for Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Student Awards Agency for Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Student Awards Agency for Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Student Awards Agency for Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Student Awards Agency for Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Student Awards Agency for Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Student Awards Agency for Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Student Awards Agency for Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Student Awards Agency for Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Student Awards Agency for Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Student Awards Agency for Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Student Awards Agency for Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Submarine Delivery Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Submarine Delivery Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Submarine Delivery Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Submarine Delivery Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Submarine Delivery Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Submarine Delivery Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Submarine Delivery Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Submarine Delivery Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Submarine Delivery Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Submarine Delivery Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Submarine Delivery Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Submarine Delivery Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","The National Archives","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","The National Archives","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","The National Archives","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","The National Archives","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","The National Archives","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","The National Archives","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","The National Archives","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","The National Archives","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","The National Archives","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","The National Archives","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","The National Archives","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","The National Archives","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Transport Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Transport Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Transport Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Transport Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Transport Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Transport Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Transport Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Transport Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Transport Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Transport Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Transport Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Transport Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","UK Export Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","UK Export Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","UK Export Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","UK Export Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","UK Export Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","UK Export Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","UK Export Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","UK Export Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","UK Export Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","UK Export Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","UK Export Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","UK Hydrographic Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","UK Hydrographic Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","UK Hydrographic Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","UK Hydrographic Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","UK Hydrographic Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","UK Hydrographic Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","UK Hydrographic Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","UK Hydrographic Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","UK Hydrographic Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","UK Hydrographic Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","UK Hydrographic Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","UK Hydrographic Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","UK Intellectual Property Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
