"Status","Year","Age","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","East of England","Outside London","HEO","30","[c]","34430","33300"
"Leaver CS","2021","65+","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","London","AA","55","[c]","20580","20280"
"Leaver CS","2021","65+","London","London","AO","125","[c]","24150","24500"
"Leaver CS","2021","65+","London","London","EO","110","[c]","29590","30110"
"Leaver CS","2021","65+","London","London","G6","15","[c]","72160","72160"
"Leaver CS","2021","65+","London","London","G7","40","[c]","57760","58370"
"Leaver CS","2021","65+","London","London","HEO","50","[c]","36280","36230"
"Leaver CS","2021","65+","London","London","SCS level","15","[c]","108810","101370"
"Leaver CS","2021","65+","London","London","SEO","40","[c]","43660","43440"
"Leaver CS","2021","65+","London","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","North East (England)","Outside London","AA","35","[c]","18080","17990"
"Leaver CS","2021","65+","North East (England)","Outside London","AO","155","[c]","20580","20500"
"Leaver CS","2021","65+","North East (England)","Outside London","EO","60","[c]","26980","26890"
"Leaver CS","2021","65+","North East (England)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","North East (England)","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","North East (England)","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","North East (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Outside London","AA","55","[c]","17630","17430"
"Leaver CS","2021","65+","North West (England)","Outside London","AO","205","[c]","20870","21010"
"Leaver CS","2021","65+","North West (England)","Outside London","EO","115","[c]","26760","27570"
"Leaver CS","2021","65+","North West (England)","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Outside London","HEO","35","[c]","32680","33350"
"Leaver CS","2021","65+","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Outside London","AA","40","[c]","20230","20070"
"Leaver CS","2021","65+","Scotland","Outside London","AO","145","[c]","22050","21010"
"Leaver CS","2021","65+","Scotland","Outside London","EO","90","[c]","27950","27570"
"Leaver CS","2021","65+","Scotland","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Outside London","HEO","40","[c]","35100","34220"
"Leaver CS","2021","65+","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Outside London","SEO","30","[c]","48890","46600"
"Leaver CS","2021","65+","South East (England)","Outside London","AA","70","[c]","18880","18760"
"Leaver CS","2021","65+","South East (England)","Outside London","AO","140","[c]","21700","21010"
"Leaver CS","2021","65+","South East (England)","Outside London","EO","85","[c]","28110","27570"
"Leaver CS","2021","65+","South East (England)","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","South East (England)","Outside London","G7","15","[c]","53350","57780"
"Leaver CS","2021","65+","South East (England)","Outside London","HEO","55","[c]","34280","33300"
"Leaver CS","2021","65+","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South East (England)","Outside London","SEO","25","[c]","42320","42390"
"Leaver CS","2021","65+","South East (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Outside London","AA","30","[c]","18620","19050"
"Leaver CS","2021","65+","South West (England)","Outside London","AO","85","[c]","21760","21010"
"Leaver CS","2021","65+","South West (England)","Outside London","EO","85","[c]","26330","26890"
"Leaver CS","2021","65+","South West (England)","Outside London","G6","10","[c]","67630","61120"
"Leaver CS","2021","65+","South West (England)","Outside London","G7","15","[c]","52840","53110"
"Leaver CS","2021","65+","South West (England)","Outside London","HEO","65","[c]","33140","33290"
"Leaver CS","2021","65+","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Outside London","SEO","40","[c]","43170","41920"
"Leaver CS","2021","65+","South West (England)","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wales","Outside London","AA","35","[c]","18160","18060"
"Leaver CS","2021","65+","Wales","Outside London","AO","100","[c]","21220","21010"
"Leaver CS","2021","65+","Wales","Outside London","EO","55","[c]","27440","27570"
"Leaver CS","2021","65+","Wales","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wales","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wales","Outside London","HEO","35","[c]","34970","35480"
"Leaver CS","2021","65+","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wales","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wales","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands (England)","Outside London","AA","25","[c]","17640","17040"
"Leaver CS","2021","65+","West Midlands (England)","Outside London","AO","95","[c]","20900","20950"
"Leaver CS","2021","65+","West Midlands (England)","Outside London","EO","65","[c]","27030","26890"
"Leaver CS","2021","65+","West Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands (England)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands (England)","Outside London","HEO","20","[c]","36020","35860"
"Leaver CS","2021","65+","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands (England)","Outside London","SEO","15","[c]","43810","44670"
"Leaver CS","2021","65+","West Midlands (England)","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","Outside London","AA","30","[c]","17450","16930"
"Leaver CS","2021","65+","Yorkshire and The Humber","Outside London","AO","95","[c]","21160","20920"
"Leaver CS","2021","65+","Yorkshire and The Humber","Outside London","EO","75","[c]","26830","27030"
"Leaver CS","2021","65+","Yorkshire and The Humber","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","Outside London","G7","10","[c]","56240","55610"
"Leaver CS","2021","65+","Yorkshire and The Humber","Outside London","HEO","25","[c]","33190","33450"
"Leaver CS","2021","65+","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East of England","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","London","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","East Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","North East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","North West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Wales","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Midlands (England)","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Midlands (England)","Outside London","AO","40","[c]","20120","19930"
"Leaver Dept.","2021","20-29","East Midlands (England)","Outside London","EO","15","[c]","23830","21170"
"Leaver Dept.","2021","20-29","East Midlands (England)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","London","AO","115","[c]","23610","23520"
"Leaver Dept.","2021","20-29","London","London","EO","500","[c]","28190","27690"
"Leaver Dept.","2021","20-29","London","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","London","G7","280","[c]","54030","53380"
"Leaver Dept.","2021","20-29","London","London","HEO","960","[c]","33530","33280"
"Leaver Dept.","2021","20-29","London","London","SEO","285","[c]","40590","40270"
"Leaver Dept.","2021","20-29","London","London","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North East (England)","Outside London","AO","125","[c]","20910","21010"
"Leaver Dept.","2021","20-29","North East (England)","Outside London","EO","40","[c]","26530","27570"
"Leaver Dept.","2021","20-29","North East (England)","Outside London","HEO","15","[c]","30240","30970"
"Leaver Dept.","2021","20-29","North East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North West (England)","Outside London","AO","135","[c]","20960","21010"
"Leaver Dept.","2021","20-29","North West (England)","Outside London","EO","95","[c]","25220","25000"
"Leaver Dept.","2021","20-29","North West (England)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North West (England)","Outside London","HEO","35","[c]","31360","31840"
"Leaver Dept.","2021","20-29","North West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North West (England)","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","Overseas","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","Overseas","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","Overseas","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","Outside London","AO","85","[c]","21350","21010"
"Leaver Dept.","2021","20-29","Scotland","Outside London","EO","35","[c]","26130","27120"
"Leaver Dept.","2021","20-29","Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","Outside London","HEO","20","[c]","33270","33330"
"Leaver Dept.","2021","20-29","Scotland","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Outside London","AO","50","[c]","22050","21440"
"Leaver Dept.","2021","20-29","South East (England)","Outside London","EO","30","[c]","27140","27570"
"Leaver Dept.","2021","20-29","South East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Outside London","HEO","30","[c]","29350","29250"
"Leaver Dept.","2021","20-29","South East (England)","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","Outside London","AO","40","[c]","20580","20500"
"Leaver Dept.","2021","20-29","South West (England)","Outside London","EO","90","[c]","24030","25000"
"Leaver Dept.","2021","20-29","South West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","Outside London","HEO","100","[c]","28750","28660"
"Leaver Dept.","2021","20-29","South West (England)","Outside London","SEO","15","[c]","37560","36970"
"Leaver Dept.","2021","20-29","South West (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","EO","15","[c]","27370","27240"
"Leaver Dept.","2021","20-29","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","G7","20","[c]","53680","53600"
"Leaver Dept.","2021","20-29","Unknown","Unknown","HEO","425","[c]","31410","32000"
"Leaver Dept.","2021","20-29","Unknown","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales","Outside London","AO","85","[c]","20760","21010"
"Leaver Dept.","2021","20-29","Wales","Outside London","EO","40","[c]","26180","26920"
"Leaver Dept.","2021","20-29","Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales","Outside London","HEO","30","[c]","30510","30630"
"Leaver Dept.","2021","20-29","Wales","Outside London","SEO","10","[c]","38180","37800"
"Leaver Dept.","2021","20-29","West Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","Outside London","AO","85","[c]","20180","19930"
"Leaver Dept.","2021","20-29","West Midlands (England)","Outside London","EO","40","[c]","24550","24310"
"Leaver Dept.","2021","20-29","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","Outside London","HEO","15","[c]","30680","30450"
"Leaver Dept.","2021","20-29","West Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","Outside London","AO","70","[c]","20650","21010"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","Outside London","EO","55","[c]","26400","27570"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","Outside London","HEO","40","[c]","31520","31210"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","Outside London","AO","30","[c]","19940","19570"
"Leaver Dept.","2021","30-39","East Midlands (England)","Outside London","EO","20","[c]","24430","24970"
"Leaver Dept.","2021","30-39","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","Outside London","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","Outside London","EO","20","[c]","25360","25720"
"Leaver Dept.","2021","30-39","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","Outside London","HEO","15","[c]","32200","33300"
"Leaver Dept.","2021","30-39","East of England","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","London","AO","50","[c]","24090","24690"
"Leaver Dept.","2021","30-39","London","London","EO","165","[c]","28720","28500"
"Leaver Dept.","2021","30-39","London","London","G6","180","[c]","65840","65020"
"Leaver Dept.","2021","30-39","London","London","G7","590","[c]","54540","53870"
"Leaver Dept.","2021","30-39","London","London","HEO","350","[c]","34260","34000"
"Leaver Dept.","2021","30-39","London","London","SCS level","60","[c]","78240","75000"
"Leaver Dept.","2021","30-39","London","London","SEO","295","[c]","41860","41650"
"Leaver Dept.","2021","30-39","London","London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","Outside London","AO","85","[c]","20830","21010"
"Leaver Dept.","2021","30-39","North East (England)","Outside London","EO","55","[c]","25880","25550"
"Leaver Dept.","2021","30-39","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","Outside London","HEO","30","[c]","31000","31990"
"Leaver Dept.","2021","30-39","North East (England)","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Outside London","AO","115","[c]","20890","21010"
"Leaver Dept.","2021","30-39","North West (England)","Outside London","EO","105","[c]","25900","25680"
"Leaver Dept.","2021","30-39","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Outside London","G7","15","[c]","53320","53440"
"Leaver Dept.","2021","30-39","North West (England)","Outside London","HEO","45","[c]","30360","30360"
"Leaver Dept.","2021","30-39","North West (England)","Outside London","SEO","25","[c]","38540","37300"
"Leaver Dept.","2021","30-39","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northern Ireland","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northern Ireland","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","Overseas","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","Overseas","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","Overseas","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","Outside London","AO","70","[c]","21230","20920"
"Leaver Dept.","2021","30-39","Scotland","Outside London","EO","60","[c]","26370","27570"
"Leaver Dept.","2021","30-39","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","Outside London","G7","15","[c]","52830","52660"
"Leaver Dept.","2021","30-39","Scotland","Outside London","HEO","30","[c]","32190","32660"
"Leaver Dept.","2021","30-39","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","Outside London","SEO","15","[c]","39890","38800"
"Leaver Dept.","2021","30-39","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Outside London","AO","30","[c]","21120","20830"
"Leaver Dept.","2021","30-39","South East (England)","Outside London","EO","25","[c]","28380","29240"
"Leaver Dept.","2021","30-39","South East (England)","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Outside London","HEO","20","[c]","30690","31610"
"Leaver Dept.","2021","30-39","South East (England)","Outside London","SEO","15","[c]","40390","39060"
"Leaver Dept.","2021","30-39","South East (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Outside London","AO","30","[c]","20430","20920"
"Leaver Dept.","2021","30-39","South West (England)","Outside London","EO","35","[c]","24900","25750"
"Leaver Dept.","2021","30-39","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Outside London","G7","40","[c]","50440","51380"
"Leaver Dept.","2021","30-39","South West (England)","Outside London","HEO","60","[c]","29990","30530"
"Leaver Dept.","2021","30-39","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Outside London","SEO","60","[c]","38390","38860"
"Leaver Dept.","2021","30-39","South West (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","G6","15","[c]","63990","63200"
"Leaver Dept.","2021","30-39","Unknown","Unknown","G7","25","[c]","54850","54650"
"Leaver Dept.","2021","30-39","Unknown","Unknown","HEO","100","[c]","31770","32000"
"Leaver Dept.","2021","30-39","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Wales","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Wales","Outside London","AO","60","[c]","21150","21170"
"Leaver Dept.","2021","30-39","Wales","Outside London","EO","50","[c]","26190","26890"
"Leaver Dept.","2021","30-39","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Wales","Outside London","G7","20","[c]","53400","53540"
"Leaver Dept.","2021","30-39","Wales","Outside London","HEO","50","[c]","31930","31080"
"Leaver Dept.","2021","30-39","Wales","Outside London","SEO","25","[c]","39890","39200"
"Leaver Dept.","2021","30-39","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
