"Status","Year","Age","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Ministry of Justice (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Justice (excl. agencies)","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Justice (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Justice (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Crime Agency","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Crime Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Crime Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Crime Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Crime Agency","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Crime Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Crime Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Crime Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Records of Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Records of Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Records of Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Records of Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Records of Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Records of Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Records of Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Records of Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Records of Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Records of Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Savings and Investments","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Savings and Investments","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Savings and Investments","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Savings and Investments","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Savings and Investments","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Savings and Investments","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Savings and Investments","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Savings and Investments","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Savings and Investments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Savings and Investments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Budget Responsibility","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Budget Responsibility","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Budget Responsibility","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Budget Responsibility","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Budget Responsibility","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Budget Responsibility","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Budget Responsibility","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Budget Responsibility","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Budget Responsibility","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Budget Responsibility","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Standards in Education, Children's Services and Skills","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Standards in Education, Children's Services and Skills","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Standards in Education, Children's Services and Skills","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Standards in Education, Children's Services and Skills","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Standards in Education, Children's Services and Skills","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Standards in Education, Children's Services and Skills","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Standards in Education, Children's Services and Skills","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Standards in Education, Children's Services and Skills","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Standards in Education, Children's Services and Skills","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Standards in Education, Children's Services and Skills","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Gas and Electricity Markets","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Gas and Electricity Markets","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Gas and Electricity Markets","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Gas and Electricity Markets","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Gas and Electricity Markets","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Gas and Electricity Markets","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Gas and Electricity Markets","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Gas and Electricity Markets","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Gas and Electricity Markets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Gas and Electricity Markets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Qualifications and Examinations Regulation","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Qualifications and Examinations Regulation","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Qualifications and Examinations Regulation","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Qualifications and Examinations Regulation","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Qualifications and Examinations Regulation","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Qualifications and Examinations Regulation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Qualifications and Examinations Regulation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Rail and Road","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Rail and Road","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Rail and Road","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Rail and Road","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of the Public Guardian","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of the Public Guardian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of the Public Guardian","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of the Public Guardian","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of the Public Guardian","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of the Public Guardian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of the Public Guardian","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of the Public Guardian","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of the Public Guardian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of the Public Guardian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning Inspectorate","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning Inspectorate","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning Inspectorate","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning Inspectorate","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning Inspectorate","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning Inspectorate","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning Inspectorate","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning Inspectorate","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning Inspectorate","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning Inspectorate","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Public Health England","Female","Heterosexual / straight","95","[c]","36200","33840"
"Leaver CS","2021","30-39","Public Health England","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Public Health England","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Public Health England","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Public Health England","Male","Heterosexual / straight","40","[c]","38860","36330"
"Leaver CS","2021","30-39","Public Health England","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Public Health England","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Public Health England","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Public Health England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Public Health England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Registers of Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Registers of Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Registers of Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Registers of Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Registers of Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Registers of Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Registers of Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Registers of Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Registers of Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Registers of Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Royal Fleet Auxiliary","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Royal Fleet Auxiliary","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Royal Fleet Auxiliary","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Royal Fleet Auxiliary","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Royal Fleet Auxiliary","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Royal Fleet Auxiliary","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Royal Fleet Auxiliary","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Royal Fleet Auxiliary","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Royal Fleet Auxiliary","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Royal Fleet Auxiliary","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Rural Payments Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Rural Payments Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Rural Payments Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Rural Payments Agency","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Rural Payments Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Rural Payments Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Rural Payments Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Rural Payments Agency","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Rural Payments Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Rural Payments Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Courts and Tribunals Service","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Courts and Tribunals Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Courts and Tribunals Service","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Courts and Tribunals Service","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Courts and Tribunals Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Courts and Tribunals Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Courts and Tribunals Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Courts and Tribunals Service","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Forestry","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Forestry","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Forestry","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Forestry","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Forestry","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Forestry","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Forestry","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Forestry","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Forestry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Forestry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Government (excl. agencies)","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Government (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Government (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Government (excl. agencies)","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Government (excl. agencies)","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Government (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Government (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Government (excl. agencies)","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Government (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Government (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Prison Service","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Prison Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Prison Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Prison Service","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Prison Service","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Prison Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Prison Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Prison Service","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Prison Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Prison Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Public Pensions Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Public Pensions Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Public Pensions Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Public Pensions Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Public Pensions Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Public Pensions Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Public Pensions Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Public Pensions Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Public Pensions Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Public Pensions Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Serious Fraud Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Serious Fraud Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Serious Fraud Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Serious Fraud Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Serious Fraud Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Serious Fraud Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Serious Fraud Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Serious Fraud Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Serious Fraud Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Serious Fraud Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Security Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Security Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Security Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Security Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Security Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Security Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Security Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Security Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Security Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Security Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Standards and Testing Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Standards and Testing Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Standards and Testing Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Standards and Testing Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Standards and Testing Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Standards and Testing Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Standards and Testing Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Standards and Testing Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Standards and Testing Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Standards and Testing Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Student Awards Agency for Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Student Awards Agency for Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Student Awards Agency for Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Student Awards Agency for Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Student Awards Agency for Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Student Awards Agency for Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Student Awards Agency for Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Student Awards Agency for Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Student Awards Agency for Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Student Awards Agency for Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Submarine Delivery Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Submarine Delivery Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Submarine Delivery Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
