"Status","Year","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Property","Property","Undeclared","50","[c]","36420","35320"
"Leaver CS","2021","Property","Property","Unknown","120","[c]","28500","25500"
"Leaver CS","2021","Property","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Unknown","40","[c]","29370","26530"
"Leaver CS","2021","Security","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Security","Heterosexual / straight","240","[c]","30080","26670"
"Leaver CS","2021","Security","Security","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Security","Security","Undeclared","40","[c]","36620","39070"
"Leaver CS","2021","Security","Security","Unknown","85","[c]","27940","25250"
"Leaver CS","2021","Security","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Unknown","40","[c]","27000","23850"
"Leaver CS","2021","Unknown","Commercial","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Heterosexual / straight","40","[c]","41080","36960"
"Leaver CS","2021","Unknown","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Heterosexual / straight","45","[c]","35030","32150"
"Leaver CS","2021","Unknown","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","Heterosexual / straight","125","[c]","42320","35470"
"Leaver CS","2021","Unknown","Medicine","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","Unknown","50","[c]","41950","33180"
"Leaver CS","2021","Unknown","Operational Delivery","Heterosexual / straight","525","[c]","28310","25120"
"Leaver CS","2021","Unknown","Operational Delivery","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","Undeclared","95","[c]","31240","27370"
"Leaver CS","2021","Unknown","Operational Delivery","Unknown","60","[c]","29100","24880"
"Leaver CS","2021","Unknown","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","Heterosexual / straight","690","[c]","27440","26090"
"Leaver CS","2021","Unknown","Other","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","Undeclared","105","[c]","25740","21830"
"Leaver CS","2021","Unknown","Other","Unknown","305","[c]","33310","30780"
"Leaver CS","2021","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","Heterosexual / straight","175","[c]","46180","40510"
"Leaver CS","2021","Unknown","Policy","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","Unknown","50","[c]","45330","46910"
"Leaver CS","2021","Unknown","Project Delivery","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Heterosexual / straight","85","[c]","31390","26670"
"Leaver CS","2021","Unknown","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Heterosexual / straight","3110","[c]","28450","26120"
"Leaver CS","2021","Unknown","Unknown","LGBO","185","[c]","28330","26670"
"Leaver CS","2021","Unknown","Unknown","Undeclared","400","[c]","29290","27240"
"Leaver CS","2021","Unknown","Unknown","Unknown","7770","[c]","29060","27570"
"Leaver CS","2021","Unknown","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","Heterosexual / straight","65","[c]","43390","38600"
"Leaver Dept.","2021","Analysis","Economics","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Research","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Social Research","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Social Research","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Statistics","Heterosexual / straight","60","[c]","41630","36030"
"Leaver Dept.","2021","Analysis","Statistics","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Statistics","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Statistics","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Heterosexual / straight","70","[c]","37770","37360"
"Leaver Dept.","2021","Commercial","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Operational Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Communications","Heterosexual / straight","80","[c]","46600","45200"
"Leaver Dept.","2021","Communications","Communications","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Communications","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Communications","Unknown","55","[c]","41260","39080"
"Leaver Dept.","2021","Communications","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Counter Fraud","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Digital, Data and Technology","Heterosexual / straight","75","[c]","43860","39470"
"Leaver Dept.","2021","Digital, Data & Technology","Digital, Data and Technology","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Digital, Data and Technology","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Digital, Data and Technology","Unknown","50","[c]","48900","48990"
"Leaver Dept.","2021","Digital, Data & Technology","Knowledge and Information Management","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Operational Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","Heterosexual / straight","35","[c]","48450","47000"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Finance","Heterosexual / straight","105","[c]","46570","45200"
"Leaver Dept.","2021","Finance","Finance","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Finance","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Finance","Unknown","40","[c]","47650","45200"
"Leaver Dept.","2021","Finance","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Operational Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Operational Delivery","Unknown","45","[c]","26340","25070"
"Leaver Dept.","2021","Human Resources","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Human Resources","Heterosexual / straight","185","[c]","38600","33600"
"Leaver Dept.","2021","Human Resources","Human Resources","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Human Resources","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Human Resources","Unknown","60","[c]","42890","39400"
"Leaver Dept.","2021","Human Resources","Operational Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Heterosexual / straight","120","[c]","37060","32000"
"Leaver Dept.","2021","Human Resources","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Internal Audit","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Legal","Heterosexual / straight","65","[c]","51700","51940"
"Leaver Dept.","2021","Legal","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Legal","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Legal","Unknown","35","[c]","59210","60520"
"Leaver Dept.","2021","Legal","Operational Delivery","Heterosexual / straight","40","[c]","27890","23520"
"Leaver Dept.","2021","Legal","Operational Delivery","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Operational Delivery","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Communications","LGBO","[c]","[c]","[c]","[c]"
