"Status","Year","Disability","Ethnicity","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","Unknown","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","No function","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","No function","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","No function","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Unknown","80","[c]","38460","34330"
"Leaver CS","2021","Undeclared","White","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Digital, Data & Technology","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Human Resources","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","No function","Heterosexual / straight","240","[c]","30870","22310"
"Leaver CS","2021","Undeclared","White","No function","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","No function","Undeclared","75","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","No function","Unknown","195","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Project Delivery","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Project Delivery","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Property","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Security","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Unknown","Heterosexual / straight","125","[c]","27900","26670"
"Leaver CS","2021","Undeclared","White","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Unknown","Undeclared","40","[c]","27160","27370"
"Leaver CS","2021","Undeclared","White","Unknown","Unknown","135","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Legal","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","No function","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","No function","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Unknown","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Legal","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","No function","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","No function","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","No function","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","No function","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
