"Status","Year","Age","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","50-59","Home Office","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Yorkshire and The Humber","30","[c]","28130","25040"
"Leaver CS","2021","50-59","Ministry of Defence","East Midlands (England)","55","[c]","30230","29930"
"Leaver CS","2021","50-59","Ministry of Defence","East of England","50","[c]","32120","26930"
"Leaver CS","2021","50-59","Ministry of Defence","London","30","[c]","50970","35920"
"Leaver CS","2021","50-59","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","North West (England)","20","[c]","31870","21130"
"Leaver CS","2021","50-59","Ministry of Defence","Northern Ireland","15","[c]","28720","21850"
"Leaver CS","2021","50-59","Ministry of Defence","Overseas","20","[c]","43940","40490"
"Leaver CS","2021","50-59","Ministry of Defence","Scotland","75","[c]","34300","36740"
"Leaver CS","2021","50-59","Ministry of Defence","South East (England)","130","[c]","34220","32550"
"Leaver CS","2021","50-59","Ministry of Defence","South West (England)","195","[c]","39080","37440"
"Leaver CS","2021","50-59","Ministry of Defence","Unknown","40","[c]","39440","34310"
"Leaver CS","2021","50-59","Ministry of Defence","Wales","25","[c]","27610","30690"
"Leaver CS","2021","50-59","Ministry of Defence","West Midlands (England)","25","[c]","35100","36050"
"Leaver CS","2021","50-59","Ministry of Defence","Yorkshire and The Humber","35","[c]","27840","26670"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","East Midlands (England)","100","[c]","25310","20420"
"Leaver CS","2021","50-59","Ministry of Justice","East of England","100","[c]","33760","29610"
"Leaver CS","2021","50-59","Ministry of Justice","London","160","[c]","41260","28730"
"Leaver CS","2021","50-59","Ministry of Justice","North East (England)","60","[c]","28190","20100"
"Leaver CS","2021","50-59","Ministry of Justice","North West (England)","125","[c]","24240","20860"
"Leaver CS","2021","50-59","Ministry of Justice","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","South East (England)","135","[c]","28730","22080"
"Leaver CS","2021","50-59","Ministry of Justice","South West (England)","95","[c]","20230","19550"
"Leaver CS","2021","50-59","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Wales","60","[c]","25240","20100"
"Leaver CS","2021","50-59","Ministry of Justice","West Midlands (England)","105","[c]","26270","21180"
"Leaver CS","2021","50-59","Ministry of Justice","Yorkshire and The Humber","140","[c]","26960","20100"
"Leaver CS","2021","50-59","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","London","15","[c]","61820","48900"
"Leaver CS","2021","50-59","National Crime Agency","North West (England)","10","[c]","43260","37750"
"Leaver CS","2021","50-59","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","North West (England)","10","[c]","57840","74280"
"Leaver CS","2021","50-59","Office for Standards in Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Qualifications and Examinations Regulation","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scotland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","Scotland","195","[c]","40260","33650"
"Leaver CS","2021","50-59","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","South East (England)","30","[c]","22390","19520"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Wales","10","[c]","53630","51310"
"Leaver CS","2021","50-59","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Welsh Government","Wales","25","[c]","40140","36500"
"Leaver CS","2021","60-64","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","London","30","[c]","63700","71810"
"Leaver CS","2021","60-64","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Yorkshire and The Humber","10","[c]","55880","55610"
"Leaver CS","2021","60-64","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","London","20","[c]","65950","58800"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Wales","20","[c]","36070","27600"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","London","10","[c]","51080","50260"
"Leaver CS","2021","60-64","Department for Education","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","East of England","10","[c]","43080","39570"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","London","15","[c]","47800","43560"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","South East (England)","10","[c]","37870","28580"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for International Trade","London","10","[c]","57180","49730"
"Leaver CS","2021","60-64","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","London","15","[c]","39320","33760"
"Leaver CS","2021","60-64","Department for Transport","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","South East (England)","15","[c]","44020","32690"
"Leaver CS","2021","60-64","Department for Transport","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Wales","50","[c]","24570","21590"
"Leaver CS","2021","60-64","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","East Midlands (England)","50","[c]","26710","26890"
"Leaver CS","2021","60-64","Department for Work and Pensions","East of England","40","[c]","28120","27570"
"Leaver CS","2021","60-64","Department for Work and Pensions","London","50","[c]","35200","31100"
"Leaver CS","2021","60-64","Department for Work and Pensions","North East (England)","110","[c]","28370","26890"
"Leaver CS","2021","60-64","Department for Work and Pensions","North West (England)","195","[c]","27560","26890"
"Leaver CS","2021","60-64","Department for Work and Pensions","Scotland","80","[c]","26820","26890"
"Leaver CS","2021","60-64","Department for Work and Pensions","South East (England)","75","[c]","30880","27950"
"Leaver CS","2021","60-64","Department for Work and Pensions","South West (England)","45","[c]","24910","26380"
"Leaver CS","2021","60-64","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Wales","60","[c]","26810","26890"
"Leaver CS","2021","60-64","Department for Work and Pensions","West Midlands (England)","85","[c]","27470","26890"
"Leaver CS","2021","60-64","Department for Work and Pensions","Yorkshire and The Humber","110","[c]","31270","27570"
"Leaver CS","2021","60-64","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","London","40","[c]","65280","58480"
"Leaver CS","2021","60-64","Department of Health and Social Care","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","South West (England)","15","[c]","64180","53120"
"Leaver CS","2021","60-64","Department of Health and Social Care","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","ESTYN","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","London","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","South East (England)","15","[c]","43400","37930"
"Leaver CS","2021","60-64","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","North West (England)","10","[c]","37250","33510"
"Leaver CS","2021","60-64","HM Land Registry","South West (England)","15","[c]","30770","33180"
"Leaver CS","2021","60-64","HM Land Registry","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","East Midlands (England)","80","[c]","33310","26500"
"Leaver CS","2021","60-64","HM Revenue and Customs","East of England","95","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","London","150","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","North East (England)","170","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","North West (England)","115","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Northern Ireland","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Scotland","115","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","South East (England)","60","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","South West (England)","35","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Wales","100","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","West Midlands (England)","110","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Yorkshire and The Humber","135","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","London","55","[c]","40890","35390"
"Leaver CS","2021","60-64","Home Office","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","North West (England)","25","[c]","27660","25560"
"Leaver CS","2021","60-64","Home Office","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","South East (England)","20","[c]","28810","27910"
"Leaver CS","2021","60-64","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","Yorkshire and The Humber","15","[c]","24600","24310"
"Leaver CS","2021","60-64","Ministry of Defence","East Midlands (England)","30","[c]","31040","29200"
"Leaver CS","2021","60-64","Ministry of Defence","East of England","60","[c]","32150","29200"
"Leaver CS","2021","60-64","Ministry of Defence","London","40","[c]","44290","41010"
"Leaver CS","2021","60-64","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence","North West (England)","30","[c]","29000","28910"
"Leaver CS","2021","60-64","Ministry of Defence","Northern Ireland","15","[c]","26110","22100"
"Leaver CS","2021","60-64","Ministry of Defence","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence","Scotland","45","[c]","33940","34610"
"Leaver CS","2021","60-64","Ministry of Defence","South East (England)","130","[c]","31700","29200"
"Leaver CS","2021","60-64","Ministry of Defence","South West (England)","225","[c]","37900","34430"
"Leaver CS","2021","60-64","Ministry of Defence","Unknown","40","[c]","42040","36940"
"Leaver CS","2021","60-64","Ministry of Defence","Wales","20","[c]","27330","28110"
"Leaver CS","2021","60-64","Ministry of Defence","West Midlands (England)","30","[c]","31300","28500"
"Leaver CS","2021","60-64","Ministry of Defence","Yorkshire and The Humber","40","[c]","28860","26930"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government","London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","East Midlands (England)","70","[c]","22010","19830"
"Leaver CS","2021","60-64","Ministry of Justice","East of England","55","[c]","25850","20100"
"Leaver CS","2021","60-64","Ministry of Justice","London","95","[c]","37820","26430"
"Leaver CS","2021","60-64","Ministry of Justice","North East (England)","60","[c]","21850","20100"
"Leaver CS","2021","60-64","Ministry of Justice","North West (England)","95","[c]","28300","20650"
"Leaver CS","2021","60-64","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","South East (England)","75","[c]","26810","21180"
"Leaver CS","2021","60-64","Ministry of Justice","South West (England)","40","[c]","23520","19840"
"Leaver CS","2021","60-64","Ministry of Justice","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Wales","35","[c]","22750","20100"
"Leaver CS","2021","60-64","Ministry of Justice","West Midlands (England)","70","[c]","22320","20010"
"Leaver CS","2021","60-64","Ministry of Justice","Yorkshire and The Humber","80","[c]","24320","20100"
"Leaver CS","2021","60-64","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","London","10","[c]","40290","37750"
"Leaver CS","2021","60-64","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other Cabinet Office Agencies","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other Cabinet Office Agencies","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scotland Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","Scotland","200","[c]","42110","35110"
"Leaver CS","2021","60-64","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","South East (England)","20","[c]","22770","19130"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","Wales","40","[c]","56290","57290"
"Leaver CS","2021","65+","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","London","15","[c]","46340","36240"
"Leaver CS","2021","65+","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","London","10","[c]","50350","40680"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","South West (England)","10","[c]","[c]","[c]"
