"Status","Year","Disability","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","Berkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Berkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Berkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bexley and Greenwich","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bexley and Greenwich","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bexley and Greenwich","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bexley and Greenwich","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bexley and Greenwich","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bexley and Greenwich","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bexley and Greenwich","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bexley and Greenwich","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bexley and Greenwich","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bexley and Greenwich","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Birmingham","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Birmingham","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Birmingham","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Birmingham","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Birmingham","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Birmingham","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Birmingham","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Birmingham","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Birmingham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Birmingham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Blackburn with Darwen","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Blackburn with Darwen","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Blackburn with Darwen","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Blackburn with Darwen","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Blackburn with Darwen","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Blackburn with Darwen","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Blackburn with Darwen","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Blackburn with Darwen","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Blackburn with Darwen","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Blackburn with Darwen","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Blackpool","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Blackpool","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Blackpool","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Blackpool","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Blackpool","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Blackpool","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Blackpool","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Blackpool","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Blackpool","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Blackpool","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bournemouth and Poole","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bournemouth and Poole","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bournemouth and Poole","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bournemouth and Poole","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bournemouth and Poole","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bournemouth and Poole","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bournemouth and Poole","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bournemouth and Poole","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bournemouth and Poole","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bournemouth and Poole","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bradford","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bradford","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bradford","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bradford","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bradford","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bradford","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bradford","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bradford","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bradford","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bradford","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Breckland and South Norfolk","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Breckland and South Norfolk","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Breckland and South Norfolk","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Breckland and South Norfolk","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Breckland and South Norfolk","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Breckland and South Norfolk","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Breckland and South Norfolk","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Breckland and South Norfolk","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Breckland and South Norfolk","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Breckland and South Norfolk","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Brent","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Brent","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Brent","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Brent","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Brent","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Brent","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Brent","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Brent","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Brent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Brent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bridgend and Neath Port Talbot","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bridgend and Neath Port Talbot","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bridgend and Neath Port Talbot","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bridgend and Neath Port Talbot","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bridgend and Neath Port Talbot","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bridgend and Neath Port Talbot","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bridgend and Neath Port Talbot","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bridgend and Neath Port Talbot","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bridgend and Neath Port Talbot","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bridgend and Neath Port Talbot","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Brighton and Hove","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Brighton and Hove","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Brighton and Hove","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Brighton and Hove","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Brighton and Hove","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Brighton and Hove","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Brighton and Hove","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Brighton and Hove","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Brighton and Hove","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Brighton and Hove","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bristol, City of","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bristol, City of","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bristol, City of","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bristol, City of","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bristol, City of","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bristol, City of","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bristol, City of","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bristol, City of","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bristol, City of","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bristol, City of","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bromley","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bromley","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bromley","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bromley","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bromley","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bromley","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bromley","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bromley","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bromley","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bromley","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Buckinghamshire CC","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Buckinghamshire CC","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Buckinghamshire CC","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Buckinghamshire CC","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Buckinghamshire CC","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Buckinghamshire CC","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Buckinghamshire CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Buckinghamshire CC","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Buckinghamshire CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Buckinghamshire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Caithness and Sutherland and Ross and Cromarty","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Caithness and Sutherland and Ross and Cromarty","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Caithness and Sutherland and Ross and Cromarty","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Caithness and Sutherland and Ross and Cromarty","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Caithness and Sutherland and Ross and Cromarty","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Caithness and Sutherland and Ross and Cromarty","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Caithness and Sutherland and Ross and Cromarty","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Caithness and Sutherland and Ross and Cromarty","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Caithness and Sutherland and Ross and Cromarty","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Caithness and Sutherland and Ross and Cromarty","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Calderdale and Kirklees","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Calderdale and Kirklees","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Calderdale and Kirklees","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Calderdale and Kirklees","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Calderdale and Kirklees","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Calderdale and Kirklees","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Calderdale and Kirklees","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Calderdale and Kirklees","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Calderdale and Kirklees","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Calderdale and Kirklees","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cambridgeshire CC","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cambridgeshire CC","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cambridgeshire CC","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cambridgeshire CC","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cambridgeshire CC","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cambridgeshire CC","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cambridgeshire CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cambridgeshire CC","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cambridgeshire CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cambridgeshire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Camden and City of London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Camden and City of London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Camden and City of London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Camden and City of London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Camden and City of London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Camden and City of London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Camden and City of London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Camden and City of London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Camden and City of London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Camden and City of London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cardiff and Vale of Glamorgan","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cardiff and Vale of Glamorgan","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cardiff and Vale of Glamorgan","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cardiff and Vale of Glamorgan","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cardiff and Vale of Glamorgan","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cardiff and Vale of Glamorgan","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cardiff and Vale of Glamorgan","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cardiff and Vale of Glamorgan","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cardiff and Vale of Glamorgan","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cardiff and Vale of Glamorgan","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Causeway Coast and Glens","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Causeway Coast and Glens","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Causeway Coast and Glens","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Causeway Coast and Glens","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Causeway Coast and Glens","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Causeway Coast and Glens","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Causeway Coast and Glens","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Causeway Coast and Glens","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Causeway Coast and Glens","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Causeway Coast and Glens","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Bedfordshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Bedfordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Bedfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Bedfordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Bedfordshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Bedfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Bedfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Bedfordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Bedfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Bedfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Hampshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Hampshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Hampshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Hampshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Hampshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Hampshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Hampshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Hampshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Hampshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Hampshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Valleys","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Valleys","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Valleys","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Valleys","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Valleys","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Valleys","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Valleys","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Valleys","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Valleys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Central Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cheshire East","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cheshire East","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cheshire East","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cheshire East","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cheshire East","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cheshire East","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cheshire East","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cheshire East","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cheshire East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cheshire East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cheshire West and Chester","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cheshire West and Chester","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cheshire West and Chester","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cheshire West and Chester","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cheshire West and Chester","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cheshire West and Chester","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cheshire West and Chester","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cheshire West and Chester","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cheshire West and Chester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cheshire West and Chester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chorley and West Lancashire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chorley and West Lancashire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chorley and West Lancashire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chorley and West Lancashire","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chorley and West Lancashire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chorley and West Lancashire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chorley and West Lancashire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chorley and West Lancashire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chorley and West Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chorley and West Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","City of Edinburgh","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","City of Edinburgh","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","City of Edinburgh","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","City of Edinburgh","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","City of Edinburgh","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
