"Status","Year","Organisation","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","South Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","South Yorkshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","South Yorkshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","South Yorkshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Tees Valley and Durham","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Tees Valley and Durham","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Tees Valley and Durham","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Tees Valley and Durham","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","West Midlands","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","West Midlands","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","West Midlands","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","West Midlands","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","West Midlands","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","West Midlands","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","West Yorkshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","West Yorkshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","West Yorkshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","West Yorkshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","West Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","West Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","West Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","West Yorkshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","West Yorkshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","West Yorkshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","West Yorkshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","West Yorkshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Bedfordshire and Hertfordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Bedfordshire and Hertfordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Bedfordshire and Hertfordshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Bedfordshire and Hertfordshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Bedfordshire and Hertfordshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Bedfordshire and Hertfordshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Cheshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Cheshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Cheshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Cheshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Cheshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Cheshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Cheshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Cheshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Cheshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Cheshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Cheshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Cheshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Derbyshire and Nottinghamshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Derbyshire and Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Derbyshire and Nottinghamshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Derbyshire and Nottinghamshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Hampshire and Isle of Wight","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Hampshire and Isle of Wight","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Hampshire and Isle of Wight","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Hampshire and Isle of Wight","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Inner London - East","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Inner London - East","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Inner London - East","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Inner London - East","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Inner London - East","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Inner London - East","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Inner London - East","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Inner London - East","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Inner London - East","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Inner London - East","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Inner London - East","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Inner London - East","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Inner London - East","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Inner London - East","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Kent","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Kent","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Kent","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Kent","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Lancashire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Lancashire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Leicestershire, Rutland and Northamptonshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Leicestershire, Rutland and Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Leicestershire, Rutland and Northamptonshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Leicestershire, Rutland and Northamptonshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Lincolnshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Lincolnshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","North Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","North Yorkshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Northern Ireland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Northern Ireland","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Northern Ireland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Northern Ireland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Northumberland and Tyne and Wear","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Northumberland and Tyne and Wear","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Outer London - South","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Outer London - South","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Outer London - South","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Outer London - South","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Outer London - South","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Outer London - South","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","South Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","South Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","South Yorkshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","South Yorkshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Surrey, East and West Sussex","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Surrey, East and West Sussex","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Surrey, East and West Sussex","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Surrey, East and West Sussex","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Central Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Central Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Central Scotland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Central Scotland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Midlands","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Midlands","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Midlands","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Midlands","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Midlands","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Midlands","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Midlands","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Midlands","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Midlands","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Midlands","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Midlands","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Midlands","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Wales and The Valleys","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Wales and The Valleys","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Wales and The Valleys","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Wales and The Valleys","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Wales and The Valleys","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Wales and The Valleys","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Yorkshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Yorkshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Yorkshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Yorkshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Yorkshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Yorkshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Yorkshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Infrastructure Commission","Inner London - West","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Infrastructure Commission","Inner London - West","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Infrastructure Commission","Inner London - West","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Infrastructure Commission","Inner London - West","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Infrastructure Commission","Inner London - West","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Infrastructure Commission","Inner London - West","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Eastern Scotland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Eastern Scotland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Eastern Scotland","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Eastern Scotland","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Eastern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Eastern Scotland","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Eastern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Eastern Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Eastern Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Eastern Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Southern Scotland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Southern Scotland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Southern Scotland","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Southern Scotland","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Inner London - West","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Inner London - West","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Inner London - West","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Inner London - West","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Inner London - West","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Inner London - West","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Inner London - West","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Inner London - West","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Inner London - West","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Inner London - West","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Inner London - West","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Inner London - West","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Inner London - West","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Inner London - West","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Tees Valley and Durham","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Tees Valley and Durham","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Inner London - West","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Inner London - West","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Inner London - West","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Inner London - West","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Inner London - West","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Inner London - West","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Northern Ireland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Northern Ireland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Northern Ireland","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Northern Ireland","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Budget Responsibility","Inner London - West","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Budget Responsibility","Inner London - West","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Budget Responsibility","Inner London - West","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Budget Responsibility","Inner London - West","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","East Anglia","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","East Anglia","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","East Anglia","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","East Anglia","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","East Anglia","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","East Anglia","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","East Anglia","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","East Anglia","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Male","[c]","[c]","[c]","[c]"
