"Status","Year","Age","Disability","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Declared non-disabled","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Psychology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Psychology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Psychology","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Science and Engineering","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Science and Engineering","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Science and Engineering","London","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Science and Engineering","South West (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Social Research","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Statistics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","East Midlands (England)","55","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","East of England","45","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","London","110","[c]","51660","37140"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","North East (England)","55","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","North West (England)","75","[c]","24240","21010"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","Northern Ireland","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","Scotland","85","[c]","32280","22770"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","South East (England)","55","[c]","24220","21170"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","South West (England)","50","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","Wales","40","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","West Midlands (England)","60","[c]","23980","21010"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","Yorkshire and The Humber","75","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Operational Delivery","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Operational Delivery","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Operational Delivery","London","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Operational Delivery","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Operational Delivery","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Operational Delivery","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Operational Delivery","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Operational Delivery","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Operational Delivery","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Science and Engineering","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","London","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Communications","London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Digital, Data and Technology","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Human Resources","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Legal","London","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Medicine","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Medicine","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Medicine","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Operational Delivery","East Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Operational Delivery","East of England","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Operational Delivery","London","50","[c]","42140","36500"
"Leaver CS","2021","40-49","Unknown","Operational Delivery","North East (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Operational Delivery","North West (England)","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Operational Delivery","Scotland","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Operational Delivery","South East (England)","40","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Operational Delivery","South West (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Operational Delivery","Wales","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Operational Delivery","West Midlands (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Operational Delivery","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Other","Overseas","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Other","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Other","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Other","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Other","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Policy","London","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Psychology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Science and Engineering","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Science and Engineering","London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Statistics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","East Midlands (England)","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","East of England","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","London","70","[c]","40390","31060"
"Leaver CS","2021","40-49","Unknown","Unknown","North East (England)","45","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","North West (England)","50","[c]","25970","21010"
"Leaver CS","2021","40-49","Unknown","Unknown","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Scotland","70","[c]","36330","30650"
"Leaver CS","2021","40-49","Unknown","Unknown","South East (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Wales","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","West Midlands (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Yorkshire and The Humber","45","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
