"Status","Year","Age","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","SEO/HEO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SEO/HEO","Female","Unknown","150","[c]","37330","36960"
"Leaver CS","2021","40-49","SEO/HEO","Male","Heterosexual / straight","150","[c]","37500","37890"
"Leaver CS","2021","40-49","SEO/HEO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SEO/HEO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SEO/HEO","Male","Unknown","105","[c]","37810","37700"
"Leaver CS","2021","40-49","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Female","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Female","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","AA/AO","Female","Heterosexual / straight","480","[c]","21120","21010"
"Leaver CS","2021","50-59","AA/AO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","AA/AO","Female","Undeclared","80","[c]","21440","21010"
"Leaver CS","2021","50-59","AA/AO","Female","Unknown","810","[c]","20760","21010"
"Leaver CS","2021","50-59","AA/AO","Male","Heterosexual / straight","380","[c]","22370","21010"
"Leaver CS","2021","50-59","AA/AO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","AA/AO","Male","Undeclared","75","[c]","22640","20690"
"Leaver CS","2021","50-59","AA/AO","Male","Unknown","455","[c]","22070","21010"
"Leaver CS","2021","50-59","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","EO","Female","Heterosexual / straight","300","[c]","27160","27570"
"Leaver CS","2021","50-59","EO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","EO","Female","Undeclared","65","[c]","27620","27240"
"Leaver CS","2021","50-59","EO","Female","Unknown","470","[c]","27880","27570"
"Leaver CS","2021","50-59","EO","Male","Heterosexual / straight","295","[c]","28520","27570"
"Leaver CS","2021","50-59","EO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","EO","Male","Undeclared","55","[c]","28630","27570"
"Leaver CS","2021","50-59","EO","Male","Unknown","305","[c]","29160","27570"
"Leaver CS","2021","50-59","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","G6/G7","Female","Heterosexual / straight","155","[c]","60520","59590"
"Leaver CS","2021","50-59","G6/G7","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","G6/G7","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","G6/G7","Female","Unknown","160","[c]","62910","58860"
"Leaver CS","2021","50-59","G6/G7","Male","Heterosexual / straight","175","[c]","63040","60830"
"Leaver CS","2021","50-59","G6/G7","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","G6/G7","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","G6/G7","Male","Unknown","160","[c]","61890","58450"
"Leaver CS","2021","50-59","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","G6/G7","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SCS level","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SCS level","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SCS level","Male","Heterosexual / straight","50","[c]","106910","102320"
"Leaver CS","2021","50-59","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SCS level","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SCS level","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SEO/HEO","Female","Heterosexual / straight","295","[c]","37410","36960"
"Leaver CS","2021","50-59","SEO/HEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SEO/HEO","Female","Undeclared","45","[c]","38500","37560"
"Leaver CS","2021","50-59","SEO/HEO","Female","Unknown","375","[c]","37100","35980"
"Leaver CS","2021","50-59","SEO/HEO","Male","Heterosexual / straight","315","[c]","38710","38430"
"Leaver CS","2021","50-59","SEO/HEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SEO/HEO","Male","Undeclared","65","[c]","40380","39590"
"Leaver CS","2021","50-59","SEO/HEO","Male","Unknown","340","[c]","38160","37960"
"Leaver CS","2021","50-59","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Female","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Female","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Male","Unknown","65","[c]","40420","34310"
"Leaver CS","2021","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","AA/AO","Female","Heterosexual / straight","390","[c]","20910","21010"
"Leaver CS","2021","60-64","AA/AO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","AA/AO","Female","Undeclared","90","[c]","21020","21010"
"Leaver CS","2021","60-64","AA/AO","Female","Unknown","475","[c]","20910","20910"
"Leaver CS","2021","60-64","AA/AO","Male","Heterosexual / straight","305","[c]","22310","21010"
"Leaver CS","2021","60-64","AA/AO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","AA/AO","Male","Undeclared","55","[c]","23210","20850"
"Leaver CS","2021","60-64","AA/AO","Male","Unknown","285","[c]","22160","21010"
"Leaver CS","2021","60-64","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","EO","Female","Heterosexual / straight","260","[c]","27390","27570"
"Leaver CS","2021","60-64","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","EO","Female","Undeclared","50","[c]","28190","27300"
"Leaver CS","2021","60-64","EO","Female","Unknown","295","[c]","27560","27570"
"Leaver CS","2021","60-64","EO","Male","Heterosexual / straight","250","[c]","28310","27570"
"Leaver CS","2021","60-64","EO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","EO","Male","Undeclared","55","[c]","28500","27570"
"Leaver CS","2021","60-64","EO","Male","Unknown","200","[c]","28200","27570"
"Leaver CS","2021","60-64","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","G6/G7","Female","Heterosexual / straight","105","[c]","63310","61010"
"Leaver CS","2021","60-64","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","G6/G7","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","G6/G7","Female","Unknown","85","[c]","61870","58970"
"Leaver CS","2021","60-64","G6/G7","Male","Heterosexual / straight","155","[c]","62550","60640"
"Leaver CS","2021","60-64","G6/G7","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","G6/G7","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","G6/G7","Male","Unknown","135","[c]","62510","60500"
"Leaver CS","2021","60-64","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SCS level","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SCS level","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SCS level","Male","Heterosexual / straight","40","[c]","101620","95790"
"Leaver CS","2021","60-64","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SCS level","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SCS level","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SEO/HEO","Female","Heterosexual / straight","210","[c]","37560","35210"
"Leaver CS","2021","60-64","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SEO/HEO","Female","Undeclared","60","[c]","37980","35130"
"Leaver CS","2021","60-64","SEO/HEO","Female","Unknown","205","[c]","36500","34530"
"Leaver CS","2021","60-64","SEO/HEO","Male","Heterosexual / straight","300","[c]","39420","38700"
"Leaver CS","2021","60-64","SEO/HEO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SEO/HEO","Male","Undeclared","85","[c]","38680","37880"
"Leaver CS","2021","60-64","SEO/HEO","Male","Unknown","260","[c]","38670","38310"
"Leaver CS","2021","60-64","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Female","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Male","Unknown","50","[c]","42970","37300"
"Leaver CS","2021","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","AA/AO","Female","Heterosexual / straight","455","[c]","20680","21010"
"Leaver CS","2021","65+","AA/AO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","AA/AO","Female","Undeclared","90","[c]","20400","20650"
"Leaver CS","2021","65+","AA/AO","Female","Unknown","435","[c]","20900","20500"
"Leaver CS","2021","65+","AA/AO","Male","Heterosexual / straight","405","[c]","20680","20500"
"Leaver CS","2021","65+","AA/AO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","AA/AO","Male","Undeclared","95","[c]","21470","20950"
"Leaver CS","2021","65+","AA/AO","Male","Unknown","270","[c]","21370","21010"
"Leaver CS","2021","65+","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","EO","Female","Heterosexual / straight","205","[c]","27420","27570"
"Leaver CS","2021","65+","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","EO","Female","Undeclared","45","[c]","26970","27570"
"Leaver CS","2021","65+","EO","Female","Unknown","200","[c]","27600","27570"
"Leaver CS","2021","65+","EO","Male","Heterosexual / straight","180","[c]","27410","27260"
"Leaver CS","2021","65+","EO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","EO","Male","Undeclared","60","[c]","28100","27570"
"Leaver CS","2021","65+","EO","Male","Unknown","165","[c]","27850","27570"
"Leaver CS","2021","65+","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","G6/G7","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","G6/G7","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","G6/G7","Male","Heterosexual / straight","60","[c]","62140","61010"
"Leaver CS","2021","65+","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","G6/G7","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","G6/G7","Male","Unknown","55","[c]","63480","59800"
"Leaver CS","2021","65+","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","SCS level","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","SCS level","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","SEO/HEO","Female","Heterosexual / straight","85","[c]","35820","34290"
"Leaver CS","2021","65+","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","SEO/HEO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","SEO/HEO","Female","Unknown","80","[c]","37880","37360"
"Leaver CS","2021","65+","SEO/HEO","Male","Heterosexual / straight","225","[c]","38710","36950"
"Leaver CS","2021","65+","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","SEO/HEO","Male","Undeclared","40","[c]","39490","37660"
"Leaver CS","2021","65+","SEO/HEO","Male","Unknown","150","[c]","40990","38690"
"Leaver CS","2021","65+","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Female","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","AA/AO","Female","Heterosexual / straight","235","[c]","21310","21010"
"Leaver Dept.","2021","20-29","AA/AO","Female","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","AA/AO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","AA/AO","Female","Unknown","250","[c]","20950","21010"
"Leaver Dept.","2021","20-29","AA/AO","Male","Heterosexual / straight","110","[c]","21210","21010"
"Leaver Dept.","2021","20-29","AA/AO","Male","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","AA/AO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","AA/AO","Male","Unknown","200","[c]","20710","20500"
"Leaver Dept.","2021","20-29","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
