"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","United Kingdom Statistics Authority","Social Research","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Social Research","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Social Research","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Social Research","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Statistics","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Statistics","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Statistics","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Statistics","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Statistics","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Statistics","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Statistics","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Statistics","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Communications","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Communications","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Corporate Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Corporate Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Digital, Data and Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Digital, Data and Technology","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Economics","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Economics","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Economics","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Economics","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Human Resources","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Operational Delivery","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Operational Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Policy","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Policy","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Project Delivery","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Project Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Science and Engineering","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Science and Engineering","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Digital, Data and Technology","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Digital, Data and Technology","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Economics","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Economics","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Finance","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Finance","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Human Resources","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Knowledge and Information Management","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Knowledge and Information Management","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Legal","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Medicine","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Medicine","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Operational Delivery","Wales","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Operational Delivery","Wales","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Other","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Other","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Planning","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Planning","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Policy","Wales","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Policy","Wales","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Project Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Project Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Property","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Property","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Science and Engineering","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Science and Engineering","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Social Research","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Social Research","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Statistics","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Statistics","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Communications","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Communications","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Counter Fraud","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Digital, Data and Technology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Digital, Data and Technology","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Human Resources","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Human Resources","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","London","Female","35","[c]","57390","52990"
"Leaver Dept.","2021","Attorney General's Departments","Legal","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Other","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Other","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Other","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Other","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Policy","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Human Resources","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Human Resources","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","London","Female","365","[c]","44450","38220"
"Leaver Dept.","2021","Cabinet Office","Unknown","London","Male","285","[c]","47450","43200"
"Leaver Dept.","2021","Cabinet Office","Unknown","North East (England)","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","North East (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","Unknown","Female","345","[c]","34070","32000"
"Leaver Dept.","2021","Cabinet Office","Unknown","Unknown","Male","280","[c]","35110","32000"
"Leaver Dept.","2021","Cabinet Office","Unknown","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Operational Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Operational Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Unknown","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Unknown","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Economics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Economics","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Economics","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Economics","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Intelligence Analysis","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Project Delivery","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Project Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Project Delivery","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Commercial","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Commercial","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Communications","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Communications","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Counter Fraud","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Counter Fraud","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Economics","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Economics","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Economics","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Economics","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Economics","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Economics","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Finance","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Finance","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Finance","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Human Resources","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Human Resources","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Human Resources","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
