"Status","Year","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Northern Ireland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Female","Heterosexual / straight","65","[c]","50070","51360"
"Leaver CS","2021","Office for Standards in Education","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Male","Heterosexual / straight","35","[c]","58760","75500"
"Leaver CS","2021","Office for Standards in Education","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Female","Heterosexual / straight","160","[c]","36340","30650"
"Leaver CS","2021","Scottish Government","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Female","Undeclared","70","[c]","30150","22820"
"Leaver CS","2021","Scottish Government","Female","Unknown","190","[c]","33540","27150"
"Leaver CS","2021","Scottish Government","Male","Heterosexual / straight","170","[c]","40500","33650"
"Leaver CS","2021","Scottish Government","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Male","Undeclared","65","[c]","29620","26210"
"Leaver CS","2021","Scottish Government","Male","Unknown","265","[c]","35250","32140"
"Leaver CS","2021","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Female","Heterosexual / straight","75","[c]","31000","26360"
"Leaver CS","2021","United Kingdom Statistics Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Female","Unknown","55","[c]","26080","19130"
"Leaver CS","2021","United Kingdom Statistics Authority","Male","Heterosexual / straight","70","[c]","27360","19520"
"Leaver CS","2021","United Kingdom Statistics Authority","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Male","Unknown","80","[c]","29220","23050"
"Leaver CS","2021","United Kingdom Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Female","Heterosexual / straight","60","[c]","40550","36500"
"Leaver CS","2021","Welsh Government","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Male","Heterosexual / straight","55","[c]","47470","37410"
"Leaver CS","2021","Welsh Government","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Female","Heterosexual / straight","90","[c]","40700","33340"
"Leaver Dept.","2021","Attorney General's Departments","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Male","Heterosexual / straight","45","[c]","41920","31970"
"Leaver Dept.","2021","Attorney General's Departments","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Female","Heterosexual / straight","380","[c]","40370","34140"
"Leaver Dept.","2021","Cabinet Office","Female","LGBO","40","[c]","38580","34390"
"Leaver Dept.","2021","Cabinet Office","Female","Undeclared","60","[c]","42110","34280"
"Leaver Dept.","2021","Cabinet Office","Female","Unknown","295","[c]","36820","32000"
"Leaver Dept.","2021","Cabinet Office","Male","Heterosexual / straight","260","[c]","44460","35790"
"Leaver Dept.","2021","Cabinet Office","Male","LGBO","50","[c]","43820","35140"
"Leaver Dept.","2021","Cabinet Office","Male","Undeclared","35","[c]","37730","33730"
"Leaver Dept.","2021","Cabinet Office","Male","Unknown","270","[c]","37050","32000"
"Leaver Dept.","2021","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Female","Heterosexual / straight","185","[c]","43260","39250"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Female","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Female","Unknown","85","[c]","39990","36740"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Male","Heterosexual / straight","180","[c]","46550","41460"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Male","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Male","Unknown","85","[c]","37690","33940"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Female","Heterosexual / straight","65","[c]","50860","49770"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Male","Heterosexual / straight","50","[c]","46410","45150"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Female","Heterosexual / straight","115","[c]","44100","40510"
"Leaver Dept.","2021","Department for Education","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Male","Heterosexual / straight","65","[c]","40190","36870"
"Leaver Dept.","2021","Department for Education","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Female","Unknown","305","[c]","38650","35290"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Male","Unknown","235","[c]","37820","34540"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Female","Heterosexual / straight","65","[c]","45880","38540"
"Leaver Dept.","2021","Department for International Trade","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Female","Unknown","55","[c]","41100","37410"
"Leaver Dept.","2021","Department for International Trade","Male","Heterosexual / straight","60","[c]","45120","38540"
"Leaver Dept.","2021","Department for International Trade","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Male","Unknown","65","[c]","41290","38540"
"Leaver Dept.","2021","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Female","Heterosexual / straight","130","[c]","36890","34140"
"Leaver Dept.","2021","Department for Transport","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Female","Unknown","45","[c]","32760","30320"
"Leaver Dept.","2021","Department for Transport","Male","Heterosexual / straight","135","[c]","38530","34700"
"Leaver Dept.","2021","Department for Transport","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Male","Unknown","45","[c]","37070","34700"
"Leaver Dept.","2021","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Female","Heterosexual / straight","540","[c]","30000","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Female","LGBO","30","[c]","29140","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Female","Undeclared","45","[c]","31130","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Female","Unknown","210","[c]","29880","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Male","Heterosexual / straight","340","[c]","31530","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Male","LGBO","40","[c]","30440","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Male","Undeclared","45","[c]","30480","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Male","Unknown","140","[c]","30030","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Female","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Male","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
