"Status","Year","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Internal Audit","Hampshire and Isle of Wight","Outside London","45","40","34930","33300"
"In post","2021","Internal Audit","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Inner London - East","London","10","10","42120","43080"
"In post","2021","Internal Audit","Inner London - West","London","180","175","54730","53070"
"In post","2021","Internal Audit","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Lancashire","Outside London","20","15","44010","42720"
"In post","2021","Internal Audit","Leicestershire, Rutland and Northamptonshire","Outside London","10","10","[c]","[c]"
"In post","2021","Internal Audit","Merseyside","Outside London","15","15","44820","40880"
"In post","2021","Internal Audit","North Yorkshire","Outside London","15","10","42720","39200"
"In post","2021","Internal Audit","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Northumberland and Tyne and Wear","Outside London","35","35","43890","41660"
"In post","2021","Internal Audit","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Outer London - South","London","10","10","52600","50610"
"In post","2021","Internal Audit","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Shropshire and Staffordshire","Outside London","15","15","45910","43260"
"In post","2021","Internal Audit","South Yorkshire","Outside London","15","15","51700","49750"
"In post","2021","Internal Audit","Southern Scotland","Outside London","40","40","39500","33930"
"In post","2021","Internal Audit","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Tees Valley and Durham","Outside London","10","10","39550","39980"
"In post","2021","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Central Scotland","Outside London","15","15","39450","36460"
"In post","2021","Internal Audit","West Midlands","Outside London","35","30","52530","44990"
"In post","2021","Internal Audit","West Wales and The Valleys","Outside London","25","25","47270","44970"
"In post","2021","Internal Audit","West Yorkshire","Outside London","30","30","46030","44610"
"In post","2021","International Trade","Berkshire, Buckinghamshire and Oxfordshire","Outside London","60","60","43390","38540"
"In post","2021","International Trade","Derbyshire and Nottinghamshire","Outside London","15","15","35480","31810"
"In post","2021","International Trade","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","15","38290","31810"
"In post","2021","International Trade","Greater Manchester","Outside London","30","30","36210","31810"
"In post","2021","International Trade","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Inner London - East","London","5","5","[c]","[c]"
"In post","2021","International Trade","Inner London - West","London","1045","1035","47660","44030"
"In post","2021","International Trade","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Merseyside","Outside London","20","20","35920","31810"
"In post","2021","International Trade","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2021","International Trade","Northumberland and Tyne and Wear","Outside London","10","10","[c]","[c]"
"In post","2021","International Trade","Outer London - South","London","15","15","35080","36160"
"In post","2021","International Trade","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Overseas","Overseas","155","155","56610","54470"
"In post","2021","International Trade","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","West Central Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","International Trade","West Midlands","Outside London","25","25","36220","31800"
"In post","2021","International Trade","West Yorkshire","Outside London","30","30","39250","38630"
"In post","2021","Knowledge and Information Management","Bedfordshire and Hertfordshire","Outside London","20","20","34160","33870"
"In post","2021","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","90","90","36440","33910"
"In post","2021","Knowledge and Information Management","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Derbyshire and Nottinghamshire","Outside London","60","55","37120","36340"
"In post","2021","Knowledge and Information Management","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Dorset and Somerset","Outside London","50","45","30160","26740"
"In post","2021","Knowledge and Information Management","East Anglia","Outside London","135","125","36090","33300"
"In post","2021","Knowledge and Information Management","East Wales","Outside London","120","115","33850","30150"
"In post","2021","Knowledge and Information Management","Eastern Scotland","Outside London","25","25","33070","29040"
"In post","2021","Knowledge and Information Management","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","480","465","36800","33980"
"In post","2021","Knowledge and Information Management","Greater Manchester","Outside London","60","55","32130","29200"
"In post","2021","Knowledge and Information Management","Hampshire and Isle of Wight","Outside London","145","140","30970","29200"
"In post","2021","Knowledge and Information Management","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Inner London - East","London","205","190","43970","41170"
"In post","2021","Knowledge and Information Management","Inner London - West","London","390","380","42250","37910"
"In post","2021","Knowledge and Information Management","Lancashire","Outside London","10","10","[c]","[c]"
"In post","2021","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Lincolnshire","Outside London","15","15","30030","26670"
"In post","2021","Knowledge and Information Management","Merseyside","Outside London","60","55","37680","37450"
"In post","2021","Knowledge and Information Management","North Yorkshire","Outside London","40","35","42190","38130"
"In post","2021","Knowledge and Information Management","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2021","Knowledge and Information Management","Northumberland and Tyne and Wear","Outside London","30","30","35760","32860"
"In post","2021","Knowledge and Information Management","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Outer London - South","London","40","35","37860","35130"
"In post","2021","Knowledge and Information Management","Outer London - West and North West","London","110","105","35170","31150"
"In post","2021","Knowledge and Information Management","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","Knowledge and Information Management","Shropshire and Staffordshire","Outside London","45","45","28830","26350"
"In post","2021","Knowledge and Information Management","South Yorkshire","Outside London","30","30","30840","28990"
"In post","2021","Knowledge and Information Management","Southern Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","Knowledge and Information Management","Surrey, East and West Sussex","Outside London","25","20","32140","29050"
"In post","2021","Knowledge and Information Management","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Knowledge and Information Management","West Central Scotland","Outside London","20","20","31380","27720"
"In post","2021","Knowledge and Information Management","West Midlands","Outside London","70","65","34890","29860"
"In post","2021","Knowledge and Information Management","West Wales and The Valleys","Outside London","45","45","31610","28850"
"In post","2021","Knowledge and Information Management","West Yorkshire","Outside London","35","30","32180","29470"
"In post","2021","Legal","Bedfordshire and Hertfordshire","Outside London","120","110","52540","51290"
"In post","2021","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","215","185","47270","50520"
"In post","2021","Legal","Cheshire","Outside London","35","30","51320","47680"
"In post","2021","Legal","Cornwall and Isles of Scilly","Outside London","20","15","47860","49020"
"In post","2021","Legal","Cumbria","Outside London","25","25","45910","43710"
"In post","2021","Legal","Derbyshire and Nottinghamshire","Outside London","365","340","40410","35000"
"In post","2021","Legal","Devon","Outside London","90","85","49030","50700"
"In post","2021","Legal","Dorset and Somerset","Outside London","30","25","44370","42350"
"In post","2021","Legal","East Anglia","Outside London","405","375","31830","28130"
"In post","2021","Legal","East Wales","Outside London","550","510","45160","48080"
"In post","2021","Legal","East Yorkshire and Northern Lincolnshire","Outside London","55","55","51490","55610"
"In post","2021","Legal","Eastern Scotland","Outside London","280","265","52940","52490"
"In post","2021","Legal","Essex","Outside London","150","135","46540","46530"
