"Status","Year","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Human Resources","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Outside London","20","[c]","36740","33420"
"Leaver CS","2021","Unknown","Intelligence Analysis","London","25","[c]","40520","36610"
"Leaver CS","2021","Unknown","Intelligence Analysis","Outside London","35","[c]","30970","31620"
"Leaver CS","2021","Unknown","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","Outside London","180","[c]","43100","37890"
"Leaver CS","2021","Unknown","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","London","160","[c]","34180","29370"
"Leaver CS","2021","Unknown","Operational Delivery","Outside London","535","[c]","27410","24880"
"Leaver CS","2021","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","London","85","[c]","32850","28650"
"Leaver CS","2021","Unknown","Other","Outside London","820","[c]","26580","23050"
"Leaver CS","2021","Unknown","Other","Overseas","65","[c]","38310","36960"
"Leaver CS","2021","Unknown","Other","Unknown","145","[c]","34910","32400"
"Leaver CS","2021","Unknown","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","London","160","[c]","49410","42780"
"Leaver CS","2021","Unknown","Policy","Outside London","105","[c]","42190","37410"
"Leaver CS","2021","Unknown","Project Delivery","London","30","[c]","46830","43440"
"Leaver CS","2021","Unknown","Project Delivery","Outside London","15","[c]","44160","38020"
"Leaver CS","2021","Unknown","Property","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Outside London","10","[c]","47450","50130"
"Leaver CS","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Outside London","105","[c]","31280","26220"
"Leaver CS","2021","Unknown","Science and Engineering","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","1715","[c]","36130","31060"
"Leaver CS","2021","Unknown","Unknown","Outside London","9320","[c]","27330","26120"
"Leaver CS","2021","Unknown","Unknown","Overseas","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","395","[c]","29120","27570"
"Leaver CS","2021","Unknown","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","London","80","[c]","43600","40480"
"Leaver Dept.","2021","Analysis","Economics","Outside London","15","[c]","51660","52500"
"Leaver Dept.","2021","Analysis","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Research","London","20","[c]","45550","40550"
"Leaver Dept.","2021","Analysis","Operational Research","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Science and Engineering","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Social Research","London","20","[c]","38300","35010"
"Leaver Dept.","2021","Analysis","Social Research","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Statistics","London","65","[c]","41340","35560"
"Leaver Dept.","2021","Analysis","Statistics","Outside London","30","[c]","37720","33270"
"Leaver Dept.","2021","Analysis","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","London","20","[c]","40700","37410"
"Leaver Dept.","2021","Commercial","Commercial","Outside London","70","[c]","37600","37390"
"Leaver Dept.","2021","Commercial","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","London","25","[c]","46830","49000"
"Leaver Dept.","2021","Commercial","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","Unknown","15","[c]","60310","57790"
"Leaver Dept.","2021","Communications","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Communications","London","115","[c]","45770","41010"
"Leaver Dept.","2021","Communications","Communications","Outside London","35","[c]","39750","37240"
"Leaver Dept.","2021","Communications","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","London","40","[c]","37140","34640"
"Leaver Dept.","2021","Communications","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Unknown","10","[c]","38540","35250"
"Leaver Dept.","2021","Counter Fraud","Counter Fraud","London","10","[c]","44670","40390"
"Leaver Dept.","2021","Counter Fraud","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Unknown","London","10","[c]","36720","33730"
"Leaver Dept.","2021","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Digital, Data and Technology","London","65","[c]","51560","51140"
"Leaver Dept.","2021","Digital, Data & Technology","Digital, Data and Technology","Outside London","85","[c]","41170","39470"
"Leaver Dept.","2021","Digital, Data & Technology","Knowledge and Information Management","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","London","50","[c]","51500","54700"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Finance","London","80","[c]","51620","51580"
"Leaver Dept.","2021","Finance","Finance","Outside London","80","[c]","41920","41070"
"Leaver Dept.","2021","Finance","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","London","10","[c]","40980","39650"
"Leaver Dept.","2021","Finance","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Operational Delivery","Outside London","45","[c]","26340","25070"
"Leaver Dept.","2021","Human Resources","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Human Resources","London","110","[c]","42520","36800"
"Leaver Dept.","2021","Human Resources","Human Resources","Outside London","165","[c]","36920","34050"
"Leaver Dept.","2021","Human Resources","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Policy","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","London","90","[c]","43720","35450"
"Leaver Dept.","2021","Human Resources","Unknown","Outside London","60","[c]","30610","25170"
"Leaver Dept.","2021","Human Resources","Unknown","Unknown","20","[c]","34670","32000"
"Leaver Dept.","2021","Internal Audit","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Internal Audit","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Legal","London","85","[c]","57990","57690"
"Leaver Dept.","2021","Legal","Legal","Outside London","30","[c]","47580","44300"
"Leaver Dept.","2021","Legal","Operational Delivery","London","25","[c]","28390","27440"
"Leaver Dept.","2021","Legal","Operational Delivery","Outside London","45","[c]","28830","23470"
"Leaver Dept.","2021","Legal","Other","London","25","[c]","28210","27350"
"Leaver Dept.","2021","Legal","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Policy","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Economics","London","10","[c]","41640","36940"
"Leaver Dept.","2021","No function","Economics","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Finance","London","10","[c]","52530","46050"
"Leaver Dept.","2021","No function","Human Resources","London","15","[c]","49370","52300"
"Leaver Dept.","2021","No function","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","International Trade","London","90","[c]","42090","38540"
"Leaver Dept.","2021","No function","International Trade","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","International Trade","Overseas","40","[c]","54120","53060"
"Leaver Dept.","2021","No function","Knowledge and Information Management","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","London","320","[c]","37810","31340"
"Leaver Dept.","2021","No function","Operational Delivery","Outside London","970","[c]","24680","21170"
"Leaver Dept.","2021","No function","Operational Delivery","Unknown","10","[c]","48670","51770"
"Leaver Dept.","2021","No function","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Research","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","London","40","[c]","46660","37410"
"Leaver Dept.","2021","No function","Other","Outside London","15","[c]","36560","32010"
"Leaver Dept.","2021","No function","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","London","1125","[c]","43950","39080"
"Leaver Dept.","2021","No function","Policy","Outside London","145","[c]","37010","35900"
"Leaver Dept.","2021","No function","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","Unknown","15","[c]","50400","51710"
"Leaver Dept.","2021","No function","Project Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Psychology","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Science and Engineering","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Science and Engineering","Outside London","35","[c]","37000","33520"
"Leaver Dept.","2021","No function","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","London","430","[c]","46710","41820"
"Leaver Dept.","2021","No function","Unknown","Outside London","60","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","Unknown","565","[c]","33430","32000"
"Leaver Dept.","2021","Project Delivery","Commercial","Outside London","30","[c]","31690","29550"
"Leaver Dept.","2021","Project Delivery","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Digital, Data and Technology","Outside London","10","[c]","36530","35620"
"Leaver Dept.","2021","Project Delivery","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Finance","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Finance","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Operational Delivery","London","10","[c]","37500","33110"
"Leaver Dept.","2021","Project Delivery","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Other","London","15","[c]","62500","67910"
"Leaver Dept.","2021","Project Delivery","Other","Outside London","45","[c]","30410","26830"
"Leaver Dept.","2021","Project Delivery","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Policy","London","30","[c]","51120","52300"
"Leaver Dept.","2021","Project Delivery","Policy","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","London","75","[c]","46050","42790"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Outside London","200","[c]","40320","35950"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Science and Engineering","Outside London","30","[c]","33780","32290"
"Leaver Dept.","2021","Project Delivery","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","London","10","[c]","54470","57450"
"Leaver Dept.","2021","Project Delivery","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Operational Delivery","Outside London","30","[c]","24940","21100"
"Leaver Dept.","2021","Property","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Project Delivery","Outside London","10","[c]","42560","42500"
"Leaver Dept.","2021","Property","Property","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Outside London","40","[c]","32540","32180"
"Leaver Dept.","2021","Property","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","London","15","[c]","39080","36820"
"Leaver Dept.","2021","Security","Security","Outside London","15","[c]","27280","24670"
"Leaver Dept.","2021","Security","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","London","15","[c]","39790","34550"
"Leaver Dept.","2021","Security","Unknown","Outside London","20","[c]","29270","32430"
"Leaver Dept.","2021","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Outside London","25","[c]","37600","36780"
"Leaver Dept.","2021","Unknown","Communications","London","25","[c]","42420","42710"
"Leaver Dept.","2021","Unknown","Communications","Outside London","15","[c]","39710","37410"
"Leaver Dept.","2021","Unknown","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","London","25","[c]","53940","48220"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Outside London","15","[c]","33410","30040"
"Leaver Dept.","2021","Unknown","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","London","25","[c]","46650","44830"
"Leaver Dept.","2021","Unknown","Finance","Outside London","10","[c]","47520","50130"
"Leaver Dept.","2021","Unknown","Human Resources","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Outside London","20","[c]","33530","30590"
"Leaver Dept.","2021","Unknown","Intelligence Analysis","London","30","[c]","39280","37180"
"Leaver Dept.","2021","Unknown","Intelligence Analysis","Outside London","15","[c]","31270","27770"
"Leaver Dept.","2021","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","London","145","[c]","37360","29820"
"Leaver Dept.","2021","Unknown","Operational Delivery","Outside London","315","[c]","25950","24890"
"Leaver Dept.","2021","Unknown","Operational Research","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","London","50","[c]","37800","32000"
"Leaver Dept.","2021","Unknown","Other","Outside London","85","[c]","30650","25890"
"Leaver Dept.","2021","Unknown","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","London","280","[c]","48510","42410"
"Leaver Dept.","2021","Unknown","Policy","Outside London","50","[c]","39850","37410"
"Leaver Dept.","2021","Unknown","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","London","35","[c]","53470","56150"
"Leaver Dept.","2021","Unknown","Project Delivery","Outside London","55","[c]","32330","30470"
"Leaver Dept.","2021","Unknown","Property","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","Outside London","40","[c]","35460","33300"
"Leaver Dept.","2021","Unknown","Security","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","London","1320","[c]","42020","36650"
"Leaver Dept.","2021","Unknown","Unknown","Outside London","2605","[c]","28620","27570"
"Leaver Dept.","2021","Unknown","Unknown","Overseas","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","30","[c]","32340","29110"
"New entrant CS","2021","Analysis","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Digital, Data and Technology","London","10","[c]","48520","41730"
"New entrant CS","2021","Analysis","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Economics","London","240","[c]","32640","32540"
"New entrant CS","2021","Analysis","Economics","Outside London","60","[c]","27960","23050"
"New entrant CS","2021","Analysis","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Intelligence Analysis","London","55","[c]","53180","53360"
"New entrant CS","2021","Analysis","Intelligence Analysis","Outside London","15","[c]","39430","37350"
"New entrant CS","2021","Analysis","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Delivery","London","35","[c]","33710","32540"
"New entrant CS","2021","Analysis","Operational Delivery","Outside London","55","[c]","27380","29540"
"New entrant CS","2021","Analysis","Operational Research","London","55","[c]","34920","34710"
"New entrant CS","2021","Analysis","Operational Research","Outside London","15","[c]","28620","29540"
"New entrant CS","2021","Analysis","Other","London","30","[c]","41930","31980"
"New entrant CS","2021","Analysis","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Policy","London","15","[c]","42280","36660"
"New entrant CS","2021","Analysis","Policy","Outside London","15","[c]","32940","32870"
"New entrant CS","2021","Analysis","Project Delivery","London","[c]","[c]","[c]","[c]"
