"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Project Delivery","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","Overseas","15","[c]","55230","57000"
"Leaver CS","2021","Project Delivery","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Southern Scotland","East Ayrshire and North Ayrshire mainland","10","[c]","28240","26530"
"Leaver CS","2021","Project Delivery","Southern Scotland","South Lanarkshire","15","[c]","37100","36560"
"Leaver CS","2021","Project Delivery","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Surrey, East and West Sussex","West Sussex (North East)","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Central Scotland","Glasgow City","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Midlands","Birmingham","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","15","[c]","37370","36350"
"Leaver CS","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cheshire","Cheshire East","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Derbyshire and Nottinghamshire","Nottingham","20","[c]","26830","25500"
"Leaver CS","2021","Property","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Devon","Plymouth","15","[c]","25430","21100"
"Leaver CS","2021","Property","Dorset and Somerset","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Anglia","Cambridgeshire CC","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Anglia","Suffolk","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Wales","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Eastern Scotland","City of Edinburgh","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Eastern Scotland","Clackmannanshire and Fife","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Eastern Scotland","Perth and Kinross and Stirling","10","[c]","32010","30160"
"Leaver CS","2021","Property","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Essex","Essex Haven Gateway","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Essex","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","35000","30680"
"Leaver CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","15","[c]","28540","25500"
"Leaver CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","20","[c]","33600","29880"
"Leaver CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Greater Manchester","Manchester","10","[c]","30150","25500"
"Leaver CS","2021","Property","Hampshire and Isle of Wight","Central Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Hampshire and Isle of Wight","Portsmouth","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","15","[c]","27890","28120"
"Leaver CS","2021","Property","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - East","Tower Hamlets","30","[c]","38590","28950"
"Leaver CS","2021","Property","Inner London - West","Westminster","25","[c]","46260","42200"
"Leaver CS","2021","Property","Kent","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","15","[c]","27300","26210"
"Leaver CS","2021","Property","Lincolnshire","Lincolnshire","15","[c]","28420","26250"
"Leaver CS","2021","Property","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North Eastern Scotland","Aberdeen City and Aberdeenshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","North Yorkshire","North Yorkshire CC","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northumberland and Tyne and Wear","Tyneside","15","[c]","28590","24500"
"Leaver CS","2021","Property","Outer London - South","Croydon","10","[c]","34690","30000"
"Leaver CS","2021","Property","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outer London - West and North West","Brent","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Shropshire and Staffordshire","Shropshire CC","15","[c]","32870","29440"
"Leaver CS","2021","Property","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Shropshire and Staffordshire","Stoke-on-Trent","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","South Yorkshire","Sheffield","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Southern Scotland","Dumfries and Galloway","10","[c]","26920","27320"
"Leaver CS","2021","Property","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Tees Valley and Durham","Durham CC","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Central Scotland","Glasgow City","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Midlands","Birmingham","15","[c]","34370","26000"
"Leaver CS","2021","Property","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Wales and The Valleys","Swansea","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Yorkshire","Calderdale and Kirklees","15","[c]","20380","19850"
"Leaver CS","2021","Property","West Yorkshire","Leeds","10","[c]","29930","25930"
"Leaver CS","2021","Security","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","35","[c]","34680","34390"
"Leaver CS","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","25","[c]","33770","30630"
"Leaver CS","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Derbyshire and Nottinghamshire","Derby","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Devon","Devon CC","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Devon","Plymouth","25","[c]","27210","21650"
"Leaver CS","2021","Security","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Anglia","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Anglia","North and West Norfolk","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Anglia","Suffolk","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Wales","Powys","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Eastern Scotland","Clackmannanshire and Fife","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Eastern Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Essex","Essex Haven Gateway","10","[c]","38110","39070"
"Leaver CS","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","15","[c]","31470","37720"
"Leaver CS","2021","Security","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Hampshire and Isle of Wight","Central Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Hampshire and Isle of Wight","North Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Hampshire and Isle of Wight","Portsmouth","30","[c]","28020","26860"
"Leaver CS","2021","Security","Hampshire and Isle of Wight","South Hampshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Herefordshire, Worcestershire and Warwickshire","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Inner London - West","Westminster","25","[c]","36580","30090"
"Leaver CS","2021","Security","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Kent","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","North Eastern Scotland","Aberdeen City and Aberdeenshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","North Yorkshire","North Yorkshire CC","10","[c]","34310","38120"
"Leaver CS","2021","Security","North Yorkshire","York","20","[c]","25700","20860"
"Leaver CS","2021","Security","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Unknown","15","[c]","27790","23850"
"Leaver CS","2021","Security","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","50","[c]","32620","38120"
"Leaver CS","2021","Security","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Bedford","15","[c]","25640","25650"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Central Bedfordshire","10","[c]","25340","26670"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Hertfordshire","150","[c]","31790","29290"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Luton","95","[c]","24490","25310"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","55","[c]","26460","28570"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","60","[c]","29830","29930"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","35","[c]","23330","21010"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","60","[c]","28420","21370"
"Leaver CS","2021","Unknown","Cheshire","Cheshire East","10","[c]","26040","27570"
"Leaver CS","2021","Unknown","Cheshire","Cheshire West and Chester","10","[c]","22640","21010"
"Leaver CS","2021","Unknown","Cheshire","Warrington","40","[c]","22590","21010"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","65","[c]","25210","21130"
"Leaver CS","2021","Unknown","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cumbria","West Cumbria","15","[c]","26090","26890"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Derby","35","[c]","22990","21010"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","East Derbyshire","20","[c]","23710","21010"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","North Nottinghamshire","10","[c]","29820","27570"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Nottingham","160","[c]","28370","21010"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","South and West Derbyshire","20","[c]","28660","27570"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","South Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","Devon CC","275","[c]","23030","21010"
"Leaver CS","2021","Unknown","Devon","Plymouth","50","[c]","27430","26890"
"Leaver CS","2021","Unknown","Devon","Torbay","15","[c]","22440","21010"
"Leaver CS","2021","Unknown","Dorset and Somerset","Bournemouth and Poole","20","[c]","25230","26840"
"Leaver CS","2021","Unknown","Dorset and Somerset","Dorset CC","30","[c]","31320","31290"
"Leaver CS","2021","Unknown","Dorset and Somerset","Somerset","50","[c]","27130","21580"
"Leaver CS","2021","Unknown","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Cambridgeshire CC","45","[c]","30410","27570"
"Leaver CS","2021","Unknown","East Anglia","North and West Norfolk","15","[c]","22670","20920"
"Leaver CS","2021","Unknown","East Anglia","Norwich and East Norfolk","25","[c]","25400","26890"
"Leaver CS","2021","Unknown","East Anglia","Peterborough","170","[c]","22410","21010"
"Leaver CS","2021","Unknown","East Anglia","Suffolk","110","[c]","25880","26120"
"Leaver CS","2021","Unknown","East Wales","Cardiff and Vale of Glamorgan","405","[c]","37350","27860"
"Leaver CS","2021","Unknown","East Wales","Flintshire and Wrexham","210","[c]","23240","21010"
"Leaver CS","2021","Unknown","East Wales","Monmouthshire and Newport","35","[c]","26110","21430"
"Leaver CS","2021","Unknown","East Wales","Powys","20","[c]","28140","23250"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","40","[c]","26770","26930"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","130","[c]","24820","26920"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","100","[c]","25680","26820"
"Leaver CS","2021","Unknown","Eastern Scotland","Angus and Dundee City","85","[c]","25840","21010"
"Leaver CS","2021","Unknown","Eastern Scotland","City of Edinburgh","415","[c]","40700","34830"
"Leaver CS","2021","Unknown","Eastern Scotland","Clackmannanshire and Fife","25","[c]","25800","23780"
"Leaver CS","2021","Unknown","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Falkirk","35","[c]","25560","21010"
"Leaver CS","2021","Unknown","Eastern Scotland","Perth and Kinross and Stirling","20","[c]","27960","27230"
"Leaver CS","2021","Unknown","Eastern Scotland","West Lothian","200","[c]","33600","26120"
"Leaver CS","2021","Unknown","Essex","Essex Haven Gateway","25","[c]","29330","27320"
"Leaver CS","2021","Unknown","Essex","Essex Thames Gateway","40","[c]","26470","24180"
"Leaver CS","2021","Unknown","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex","Southend-on-Sea","75","[c]","26990","26530"
"Leaver CS","2021","Unknown","Essex","Thurrock","10","[c]","25150","25970"
"Leaver CS","2021","Unknown","Essex","West Essex","30","[c]","28260","29290"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","50","[c]","34890","30640"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","110","[c]","28030","27570"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","30","[c]","26660","27570"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","10","[c]","31370","27570"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","105","[c]","31130","25660"
"Leaver CS","2021","Unknown","Greater Manchester","Greater Manchester North East","55","[c]","26360","27570"
"Leaver CS","2021","Unknown","Greater Manchester","Greater Manchester North West","75","[c]","23320","21010"
"Leaver CS","2021","Unknown","Greater Manchester","Greater Manchester South East","65","[c]","25120","21010"
"Leaver CS","2021","Unknown","Greater Manchester","Greater Manchester South West","180","[c]","26000","24110"
"Leaver CS","2021","Unknown","Greater Manchester","Manchester","195","[c]","34590","29910"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Central Hampshire","70","[c]","27360","26450"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","North Hampshire","40","[c]","30000","26670"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Portsmouth","105","[c]","27920","26400"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","South Hampshire","65","[c]","30970","31670"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Southampton","20","[c]","31740","26280"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","15","[c]","24830","23520"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Warwickshire","40","[c]","24150","25730"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Worcestershire","20","[c]","25260","27230"
"Leaver CS","2021","Unknown","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","30","[c]","29020","21580"
"Leaver CS","2021","Unknown","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Hackney and Newham","70","[c]","28270","29510"
"Leaver CS","2021","Unknown","Inner London - East","Haringey and Islington","20","[c]","28140","31060"
"Leaver CS","2021","Unknown","Inner London - East","Lambeth","30","[c]","29250","28670"
"Leaver CS","2021","Unknown","Inner London - East","Lewisham and Southwark","40","[c]","29270","31060"
"Leaver CS","2021","Unknown","Inner London - East","Tower Hamlets","170","[c]","45930","40010"
"Leaver CS","2021","Unknown","Inner London - West","Camden and City of London","270","[c]","32500","31060"
"Leaver CS","2021","Unknown","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","15","[c]","33930","31060"
"Leaver CS","2021","Unknown","Inner London - West","Wandsworth","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","Westminster","940","[c]","44250","37950"
"Leaver CS","2021","Unknown","Kent","East Kent","120","[c]","26260","24880"
