"Status","Year","Disability","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Unknown","Male","40","[c]","41860","36500"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","AA","Female","235","[c]","17370","16930"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","AA","Male","220","[c]","17800","16930"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","AO","Female","735","[c]","20500","20100"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","AO","Male","930","[c]","21330","20420"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","EO","Female","180","[c]","24240","24340"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","EO","Male","145","[c]","24910","24590"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","G7","Male","50","[c]","59730","58500"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","HEO","Female","85","[c]","29730","30600"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","HEO","Male","85","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","SEO","Female","105","[c]","41160","41050"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","SEO","Male","65","[c]","41890","43130"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Unknown","Female","285","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Unknown","Male","110","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland Office","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland Office","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland Office","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland Office","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland Office","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland Office","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland Office","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland Office","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland Office","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland Office","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland Office","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office for Standards in Education","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office for Standards in Education","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office for Standards in Education","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office for Standards in Education","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office for Standards in Education","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office for Standards in Education","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office for Standards in Education","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office for Standards in Education","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office for Standards in Education","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office for Standards in Education","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office for Standards in Education","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office for Standards in Education","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office for Standards in Education","G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office for Standards in Education","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office for Standards in Education","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office for Standards in Education","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office for Standards in Education","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office for Standards in Education","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office for Standards in Education","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office for Standards in Education","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office for Standards in Education","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office for Standards in Education","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office for Standards in Education","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office for Standards in Education","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Rail and Road","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Rail and Road","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Rail and Road","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Rail and Road","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Rail and Road","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Rail and Road","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Rail and Road","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Rail and Road","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Rail and Road","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Rail and Road","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Rail and Road","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Rail and Road","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Rail and Road","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland Office","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland Office","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland Office","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland Office","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland Office","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland Office","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland Office","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland Office","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland Office","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government","AO","Female","50","[c]","22490","22220"
"Leaver CS","2021","Declared non-disabled","Scottish Government","AO","Male","40","[c]","24040","22920"
"Leaver CS","2021","Declared non-disabled","Scottish Government","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government","EO","Male","35","[c]","30060","29190"
"Leaver CS","2021","Declared non-disabled","Scottish Government","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government","G6","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government","HEO","Male","30","[c]","35140","35110"
"Leaver CS","2021","Declared non-disabled","Scottish Government","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government","SEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Export Finance","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Export Finance","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Export Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
