"Status","Year","Age","Disability","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","East Midlands (England)","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","East of England","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","London","Heterosexual / straight","75","[c]","36450","33640"
"Leaver Dept.","2021","20-29","Unknown","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","London","Unknown","625","[c]","36130","33130"
"Leaver Dept.","2021","20-29","Unknown","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","North East (England)","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","North West (England)","Unknown","85","[c]","24720","21410"
"Leaver Dept.","2021","20-29","Unknown","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Overseas","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Scotland","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","South East (England)","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","South West (England)","Unknown","40","[c]","27720","28650"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Unknown","285","[c]","31140","32000"
"Leaver Dept.","2021","20-29","Unknown","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Wales","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","West Midlands (England)","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Yorkshire and The Humber","Unknown","65","[c]","27350","27570"
"Leaver Dept.","2021","30-39","Declared disabled","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","London","Heterosexual / straight","95","[c]","43250","38820"
"Leaver Dept.","2021","30-39","Declared disabled","London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","North East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","North East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","North West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","South West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Wales","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","East Midlands (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","East Midlands (England)","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","East Midlands (England)","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","East of England","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","East of England","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","London","Heterosexual / straight","775","[c]","47070","49600"
"Leaver Dept.","2021","30-39","Declared non-disabled","London","LGBO","65","[c]","49720","52800"
"Leaver Dept.","2021","30-39","Declared non-disabled","London","Undeclared","70","[c]","46790","50350"
"Leaver Dept.","2021","30-39","Declared non-disabled","London","Unknown","140","[c]","51570","53140"
"Leaver Dept.","2021","30-39","Declared non-disabled","North East (England)","Heterosexual / straight","75","[c]","26730","25000"
"Leaver Dept.","2021","30-39","Declared non-disabled","North East (England)","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","North East (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","North East (England)","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","North West (England)","Heterosexual / straight","130","[c]","27120","25260"
"Leaver Dept.","2021","30-39","Declared non-disabled","North West (England)","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","North West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","North West (England)","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Northern Ireland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Northern Ireland","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Scotland","Heterosexual / straight","50","[c]","28810","26560"
"Leaver Dept.","2021","30-39","Declared non-disabled","Scotland","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Scotland","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","South East (England)","Heterosexual / straight","55","[c]","31720","29290"
"Leaver Dept.","2021","30-39","Declared non-disabled","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","South West (England)","Heterosexual / straight","120","[c]","34980","32720"
"Leaver Dept.","2021","30-39","Declared non-disabled","South West (England)","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","South West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","South West (England)","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Heterosexual / straight","45","[c]","45160","36870"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Wales","Heterosexual / straight","95","[c]","31290","27570"
"Leaver Dept.","2021","30-39","Declared non-disabled","Wales","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Wales","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","West Midlands (England)","Heterosexual / straight","90","[c]","26600","22570"
"Leaver Dept.","2021","30-39","Declared non-disabled","West Midlands (England)","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","West Midlands (England)","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Yorkshire and The Humber","Heterosexual / straight","65","[c]","33310","30810"
"Leaver Dept.","2021","30-39","Declared non-disabled","Yorkshire and The Humber","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Yorkshire and The Humber","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Yorkshire and The Humber","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","London","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","London","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","North East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","North West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","South West (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","West Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","East Midlands (England)","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","East of England","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","London","Heterosexual / straight","45","[c]","47500","50700"
"Leaver Dept.","2021","30-39","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","London","Unknown","375","[c]","46320","48500"
"Leaver Dept.","2021","30-39","Unknown","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","North East (England)","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","North West (England)","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Overseas","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Scotland","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","South West (England)","Unknown","30","[c]","35860","35900"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Unknown","80","[c]","36650","32000"
"Leaver Dept.","2021","30-39","Unknown","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Wales","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","West Midlands (England)","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
