"Status","Year","Age","Ethnicity","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","20-29","Mixed","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Female","Unknown","740","[c]","32360","32000"
"Leaver Dept.","2021","20-29","Unknown","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Male","Unknown","640","[c]","32510","32000"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Female","Heterosexual / straight","845","[c]","31240","30110"
"Leaver Dept.","2021","20-29","White","Female","LGBO","115","[c]","32980","32000"
"Leaver Dept.","2021","20-29","White","Female","Undeclared","60","[c]","34770","32000"
"Leaver Dept.","2021","20-29","White","Female","Unknown","185","[c]","28810","27570"
"Leaver Dept.","2021","20-29","White","Male","Heterosexual / straight","585","[c]","32230","31250"
"Leaver Dept.","2021","20-29","White","Male","LGBO","130","[c]","32050","31680"
"Leaver Dept.","2021","20-29","White","Male","Undeclared","40","[c]","32430","32000"
"Leaver Dept.","2021","20-29","White","Male","Unknown","155","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Female","Heterosexual / straight","125","[c]","35670","32320"
"Leaver Dept.","2021","30-39","Asian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Male","Heterosexual / straight","120","[c]","35480","31060"
"Leaver Dept.","2021","30-39","Asian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Male","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Female","Heterosexual / straight","75","[c]","32560","28580"
"Leaver Dept.","2021","30-39","Black","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Male","Heterosexual / straight","35","[c]","32380","30850"
"Leaver Dept.","2021","30-39","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Female","Heterosexual / straight","45","[c]","41830","36720"
"Leaver Dept.","2021","30-39","Mixed","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Male","Undeclared","45","[c]","38450","37410"
"Leaver Dept.","2021","30-39","Undeclared","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Female","Unknown","420","[c]","40210","36500"
"Leaver Dept.","2021","30-39","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Male","Unknown","405","[c]","40990","38580"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Female","Heterosexual / straight","765","[c]","39560","35070"
"Leaver Dept.","2021","30-39","White","Female","LGBO","80","[c]","37520","34370"
"Leaver Dept.","2021","30-39","White","Female","Undeclared","65","[c]","41200","38000"
"Leaver Dept.","2021","30-39","White","Female","Unknown","195","[c]","37740","31990"
"Leaver Dept.","2021","30-39","White","Male","Heterosexual / straight","650","[c]","39820","36000"
"Leaver Dept.","2021","30-39","White","Male","LGBO","75","[c]","41480","39250"
"Leaver Dept.","2021","30-39","White","Male","Undeclared","45","[c]","42010","40990"
"Leaver Dept.","2021","30-39","White","Male","Unknown","175","[c]","36050","31810"
"Leaver Dept.","2021","30-39","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Female","Heterosexual / straight","80","[c]","42910","36540"
"Leaver Dept.","2021","40-49","Asian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Male","Heterosexual / straight","60","[c]","33660","31270"
"Leaver Dept.","2021","40-49","Asian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Female","Heterosexual / straight","60","[c]","36230","32270"
"Leaver Dept.","2021","40-49","Black","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Male","Heterosexual / straight","35","[c]","33100","27570"
"Leaver Dept.","2021","40-49","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Female","Unknown","215","[c]","44630","40130"
"Leaver Dept.","2021","40-49","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Male","Unknown","185","[c]","45920","40580"
"Leaver Dept.","2021","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Female","Heterosexual / straight","550","[c]","43920","36800"
"Leaver Dept.","2021","40-49","White","Female","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Female","Undeclared","40","[c]","52770","52100"
"Leaver Dept.","2021","40-49","White","Female","Unknown","160","[c]","41940","31990"
"Leaver Dept.","2021","40-49","White","Male","Heterosexual / straight","355","[c]","45330","39830"
"Leaver Dept.","2021","40-49","White","Male","LGBO","40","[c]","48300","41050"
"Leaver Dept.","2021","40-49","White","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Male","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Female","Heterosexual / straight","45","[c]","39040","37540"
"Leaver Dept.","2021","50-59","Black","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
